time,spir,snimac1,setpoint,vent
21.2,0.880267187500002,0.283203125,0.35,6
21.3,0.656127343750002,0.3173828125,0.35,6
21.4,0.901342968750003,0.283203125,0.35,6
21.5,0.677203125000002,0.3173828125,0.35,6
21.6,0.752203906250002,0.3076171875,0.35,6
21.7,0.727146093750002,0.3125,0.35,6
21.8,0.837225000000002,0.2978515625,0.35,6
21.9,0.746151562500002,0.3125,0.35,6
22,0.788144531250002,0.3076171875,0.35,6
22.1,0.899258593750002,0.29296875,0.35,6
22.2,0.775177343750002,0.3125,0.35,6
22.3,0.885256250000002,0.2978515625,0.35,6
22.4,0.658010937500002,0.33203125,0.35,6
22.5,0.797992187500002,0.3125,0.35,6
22.6,0.669770312500002,0.33203125,0.35,6
22.7,0.639536718750001,0.3369140625,0.35,6
22.8,1.01678359375,0.283203125,0.35,6
22.9,0.962858593750002,0.29296875,0.35,6
23,0.702605468750002,0.33203125,0.35,6
23.1,1.04684453125,0.283203125,0.35,6
23.2,1.0269625,0.2880859375,0.35,6
23.3,0.972002343750002,0.2978515625,0.35,6
23.4,1.01710078125,0.29296875,0.35,6
23.5,0.893019531250001,0.3125,0.35,6
23.6,0.900969531250001,0.3125,0.35,6
23.7,0.874876562500002,0.3173828125,0.35,6
23.8,0.881791406250001,0.3173828125,0.35,6
23.9,0.990835156250001,0.302734375,0.35,6
24,1.06894140625,0.29296875,0.35,6
24.1,1.08103203125,0.29296875,0.35,6
24.2,0.786735937500001,0.3369140625,0.35,6
24.3,1.0278109375,0.302734375,0.35,6
24.4,1.07187421875,0.2978515625,0.35,6
24.5,1.25314453125,0.2734375,0.35,6
24.6,0.792774218750001,0.341796875,0.35,6
24.7,0.828556250000001,0.3369140625,0.35,6
24.8,0.831330468750001,0.3369140625,0.35,6
24.9,0.800061718750001,0.341796875,0.35,6
25,1.07414453125,0.302734375,0.35,6
25.1,0.811821093750001,0.341796875,0.35,6
25.2,0.71143125,0.3564453125,0.35,6
25.3,0.676021875000001,0.361328125,0.35,6
25.4,0.843835156250001,0.3369140625,0.35,6
25.5,0.9146953125,0.3271484375,0.35,6
25.6,1.12379765625,0.2978515625,0.35,6
25.7,0.82846640625,0.341796875,0.35,6
25.8,0.7280765625,0.3564453125,0.35,6
25.9,0.65862421875,0.3662109375,0.35,6
26,0.6551875,0.3662109375,0.35,6
26.1,0.924094531250001,0.3271484375,0.35,6
26.2,0.75872421875,0.3515625,0.35,6
26.3,0.72435,0.3564453125,0.35,6
26.4,0.51872578125,0.3857421875,0.35,6
26.5,0.5111484375,0.3857421875,0.35,6
26.6,0.537614062499999,0.380859375,0.35,6
26.7,0.83745859375,0.3369140625,0.35,6
26.8,0.73810390625,0.3515625,0.35,6
26.9,0.7037296875,0.3564453125,0.35,6
27,0.600234374999999,0.37109375,0.35,6
27.1,0.391504687499999,0.400390625,0.35,6
27.2,0.619122656249999,0.3662109375,0.35,6
27.3,0.411428125,0.3955078125,0.35,6
27.4,0.606038281249999,0.3662109375,0.35,6
27.5,0.4664296875,0.3857421875,0.35,6
27.6,0.356723437499999,0.400390625,0.35,6
27.7,0.652427343749999,0.3564453125,0.35,6
27.8,0.685103906249999,0.3515625,0.35,6
27.9,0.61668671875,0.361328125,0.35,6
28,0.410027343749999,0.390625,0.35,6
28.1,0.367371874999999,0.3955078125,0.35,6
28.2,0.289638281249999,0.4052734375,0.35,6
28.3,0.448135156249999,0.380859375,0.35,6
28.4,0.475635937499999,0.3759765625,0.35,6
28.5,0.231828124999999,0.41015625,0.35,6
28.6,0.525461718749999,0.3662109375,0.35,6
28.7,0.419896093749998,0.380859375,0.35,6
28.8,0.753783593749999,0.33203125,0.35,6
28.9,0.689507031249999,0.341796875,0.35,6
29,0.282730468749999,0.400390625,0.35,6
29.1,0.374176562499999,0.3857421875,0.35,6
29.2,0.298513281249998,0.3955078125,0.35,6
29.3,0.220779687499999,0.4052734375,0.35,6
29.4,0.753749218749999,0.3271484375,0.35,6
29.5,0.520292968749998,0.361328125,0.35,6
29.6,0.483848437499998,0.3662109375,0.35,6
29.7,0.378282812499998,0.380859375,0.35,6
29.8,0.439826562499999,0.37109375,0.35,6
29.9,0.877913281249998,0.3076171875,0.35,6
30,0.818812499999998,0.3173828125,0.35,6
30.1,0.451254687499998,0.37109375,0.35,6
30.2,0.548911718749999,0.3564453125,0.35,6
30.3,0.309244531249998,0.390625,0.35,6
30.4,0.334674999999998,0.3857421875,0.35,6
30.5,0.565398437499998,0.3515625,0.35,6
30.6,0.531024218749998,0.3564453125,0.35,6
30.7,0.359442968749998,0.380859375,0.35,6
30.8,0.523115624999997,0.3564453125,0.35,6
30.9,0.589835156249998,0.3466796875,0.35,6
31,0.522453124999998,0.3564453125,0.35,6
31.1,0.521086718749998,0.3564453125,0.35,6
31.2,0.587806249999997,0.3466796875,0.35,6
31.3,0.384252343749997,0.3759765625,0.35,6
31.4,0.514917187499997,0.3564453125,0.35,6
31.5,0.751851562499997,0.322265625,0.35,6
31.6,0.723688281249998,0.3271484375,0.35,6
31.7,0.490232031249997,0.361328125,0.35,6
31.8,0.555916406249997,0.3515625,0.35,6
31.9,0.657714062499997,0.3369140625,0.35,6
32,0.388144531249997,0.3759765625,0.35,6
32.1,0.586895312499997,0.3466796875,0.35,6
32.2,0.825899999999997,0.3125,0.35,6
32.3,0.561506249999997,0.3515625,0.35,6
32.4,0.629260937499997,0.341796875,0.35,6
32.5,0.562914062499997,0.3515625,0.35,6
32.6,0.698754687499997,0.33203125,0.35,6
32.7,0.736607031249997,0.3271484375,0.35,6
32.8,0.741451562499996,0.3271484375,0.35,6
32.9,0.542038281249996,0.3564453125,0.35,6
33,0.710886718749997,0.33203125,0.35,6
33.1,0.748739062499997,0.3271484375,0.35,6
33.2,0.651454687499997,0.341796875,0.35,6
33.3,0.755322656249996,0.3271484375,0.35,6
33.4,0.487823437499996,0.3662109375,0.35,6
33.5,0.586515624999996,0.3515625,0.35,6
33.6,0.654270312499996,0.341796875,0.35,6
33.7,0.553880468749997,0.3564453125,0.35,6
33.8,0.654642968749997,0.341796875,0.35,6
33.9,0.452124218749996,0.37109375,0.35,6
34,0.754039062499996,0.3271484375,0.35,6
34.1,0.520582812499996,0.361328125,0.35,6
34.2,0.688396093749996,0.3369140625,0.35,6
34.3,0.657127343749996,0.341796875,0.35,6
34.4,0.624823437499995,0.3466796875,0.35,6
34.5,0.625527343749996,0.3466796875,0.35,6
34.6,0.558145312499995,0.3564453125,0.35,6
34.7,0.590821874999996,0.3515625,0.35,6
34.8,0.386232812499996,0.380859375,0.35,6
34.9,0.549905468749996,0.3564453125,0.35,6
35,0.616624999999996,0.3466796875,0.35,6
35.1,0.379028124999995,0.380859375,0.35,6
35.2,0.406528906249996,0.3759765625,0.35,6
35.3,0.741451562499996,0.3271484375,0.35,6
35.4,0.644167187499995,0.341796875,0.35,6
35.5,0.645906249999995,0.341796875,0.35,6
35.6,0.443387499999995,0.37109375,0.35,6
35.7,0.472958593749995,0.3662109375,0.35,6
35.8,0.707822656249995,0.33203125,0.35,6
35.9,0.881846874999995,0.3076171875,0.35,6
36,0.720617187499995,0.33203125,0.35,6
36.1,0.724426562499995,0.33203125,0.35,6
36.2,0.455892187499995,0.37109375,0.35,6
36.3,0.587592187499995,0.3515625,0.35,6
36.4,0.519174999999995,0.361328125,0.35,6
36.5,0.686988281249995,0.3369140625,0.35,6
36.6,0.655719531249995,0.341796875,0.35,6
36.7,0.657458593749995,0.341796875,0.35,6
36.8,0.488982812499994,0.3662109375,0.35,6
36.9,0.519589062499994,0.361328125,0.35,6
37,0.789531249999994,0.322265625,0.35,6
37.1,0.897539843749994,0.3076171875,0.35,6
37.2,0.668224218749994,0.341796875,0.35,6
37.3,0.465705468749994,0.37109375,0.35,6
37.4,0.495276562499995,0.3662109375,0.35,6
37.5,0.491839843749994,0.3662109375,0.35,6
37.6,0.624574999999994,0.3466796875,0.35,6
37.7,0.931665624999994,0.302734375,0.35,6
37.8,0.771471093749994,0.3271484375,0.35,6
37.9,0.435885937499994,0.3759765625,0.35,6
38,0.498464843749994,0.3662109375,0.35,6
38.1,0.563114062499994,0.3564453125,0.35,6
38.2,0.800048437499994,0.322265625,0.35,6
38.3,0.397412499999994,0.380859375,0.35,6
38.4,0.492999218749993,0.3662109375,0.35,6
38.5,0.455519531249994,0.37109375,0.35,6
38.6,0.382961718749994,0.380859375,0.35,6
38.7,0.818978124999994,0.3173828125,0.35,6
38.8,0.519506249999994,0.361328125,0.35,6
38.9,0.380932812499993,0.380859375,0.35,6
39,0.476519531249993,0.3662109375,0.35,6
39.1,0.404996874999993,0.3759765625,0.35,6
39.2,0.467575781249994,0.3662109375,0.35,6
