t,r,y,ym,u,t1,t2,t3,ypb
51.352,0.3609816,5.906033,0,3,0,0,0,0
51.452,0.3615246,5.921947,0,3,0,0,0,0
51.552,0.3620667,5.91399,0,3,0,0,0,0
51.652,0.3626079,5.91182,0,3,0,0,0,0
51.751,0.3631428,5.916522,0,3,0,0,0,0
51.852,0.3636876,5.901692,0,3,0,0,0,0
51.952,0.3642262,5.898799,0,3,0,0,0,0
52.051,0.3647584,5.903501,0,3,0,0,0,0
52.152,0.3653005,5.91182,0,3,0,0,0,0
52.252,0.3658364,5.919777,0,3,0,0,0,0
52.352,0.3663713,5.921224,0,3,0,0,0,0
52.452,0.3669053,5.906756,0,3,0,0,0,0
52.551,0.3674331,5.91399,0,3,0,0,0,0
52.652,0.3679706,5.906394,0,3,0,0,0,0
52.751,0.3684966,5.910011,0,3,0,0,0,0
52.852,0.3690323,5.919415,0,3,0,0,0,0
52.952,0.3695618,5.913267,0,3,0,0,0,0
53.052,0.3700903,5.904948,0,3,0,0,0,0
53.152,0.370618,5.91182,0,3,0,0,0,0
53.252,0.3711447,5.915437,0,3,0,0,0,0
53.352,0.3716705,5.915075,0,3,0,0,0,0
53.452,0.3721954,5.91616,0,3,0,0,0,0
53.552,0.3727194,5.917607,0,3,0,0,0,0
53.652,0.3732425,5.910373,0,3,0,0,0,0
53.752,0.3737646,5.906033,0,3,0,0,0,0
53.852,0.3742858,5.911097,0,3,0,0,0,0
53.952,0.3748061,5.903863,0,3,0,0,0,0
54.052,0.3753255,5.908203,0,3,0,0,0,0
54.152,0.375844,5.913629,0,3,0,0,0,0
54.252,0.3763615,5.908926,0,3,0,0,0,0
54.352,0.3768781,5.900246,0,3,0,0,0,0
54.452,0.3773938,5.896267,0,3,0,0,0,0
54.552,0.3779085,5.886863,0,3,0,0,0,0
54.652,0.3784223,5.87746,0,3,0,0,0,0
54.752,0.3789352,5.896629,0,3,0,0,0,0
54.851,0.3794419,5.90748,0,3,0,0,0,0
54.951,0.379953,5.906756,0,3,0,0,0,0
55.051,0.380463,5.902054,0,3,0,0,0,0
55.152,0.3809772,5.90314,0,3,0,0,0,0
55.251,0.3814803,5.898799,0,3,0,0,0,0
55.352,0.3819927,5.900969,0,3,0,0,0,0
55.452,0.3824989,5.907118,0,3,0,0,0,0
55.552,0.3830043,5.906394,0,3,0,0,0,0
55.652,0.3835087,5.896629,0,3,0,0,0,0
55.751,0.3840071,5.904948,0,3,0,0,0,0
55.852,0.3845147,5.910011,0,3,0,0,0,0
55.951,0.3850112,5.903501,0,3,0,0,0,0
56.051,0.3855118,5.904586,0,3,0,0,0,0
56.152,0.3860165,5.902416,0,3,0,0,0,0
56.251,0.3865103,5.894459,0,3,0,0,0,0
56.351,0.387008,5.899522,0,3,0,0,0,0
56.452,0.3875098,5.886502,0,3,0,0,0,0
56.552,0.3880056,5.899522,0,3,0,0,0,0
56.652,0.3885005,5.907118,0,3,0,0,0,0
56.751,0.3889895,5.896629,0,3,0,0,0,0
56.851,0.3894825,5.902054,0,3,0,0,0,0
56.951,0.3899745,5.895905,0,3,0,0,0,0
57.051,0.3904656,5.895905,0,3,0,0,0,0
57.152,0.3909605,5.895182,0,3,0,0,0,0
57.252,0.3914497,5.891203,0,3,0,0,0,0
57.352,0.3919378,5.893735,0,3,0,0,0,0
57.451,0.3924201,5.894097,0,3,0,0,0,0
57.551,0.3929063,5.891565,0,3,0,0,0,0
57.652,0.3933965,5.897352,0,3,0,0,0,0
57.752,0.3938807,5.894459,0,3,0,0,0,0
57.851,0.3943592,5.894821,0,3,0,0,0,0
57.952,0.3948463,5.89265,0,3,0,0,0,0
58.051,0.3953229,5.894097,0,3,0,0,0,0
58.151,0.3958033,5.910735,0,3,0,0,0,0
58.252,0.3962875,5.904948,0,3,0,0,0,0
58.352,0.3967659,5.900969,0,3,0,0,0,0
58.451,0.3972386,5.895182,0,3,0,0,0,0
58.551,0.3977151,5.896991,0,3,0,0,0,0
58.652,0.3981953,5.903501,0,3,0,0,0,0
58.752,0.3986698,5.910373,0,3,0,0,0,0
58.851,0.3991386,5.906756,0,3,0,0,0,0
58.952,0.3996159,5.89048,0,3,0,0,0,0
59.052,0.4000874,5.891565,0,3,0,0,0,0
59.152,0.400558,5.892289,0,3,0,0,0,0
59.252,0.4010276,5.900246,0,3,0,0,0,0
59.352,0.4014962,5.906756,0,3,0,0,0,0
59.452,0.4019637,5.904586,0,3,0,0,0,0
59.552,0.4024304,5.902054,0,3,0,0,0,0
59.651,0.4028913,5.904224,0,3,0,0,0,0
59.751,0.4033559,5.899522,0,3,0,0,0,0
59.852,0.4038242,5.893735,0,3,0,0,0,0
59.952,0.4042868,5.895182,0,3,0,0,0,0
60.052,0.4047484,5.89048,0,3,0,0,0,0
60.151,0.4052045,5.90314,0,3,0,0,0,0
60.252,0.4056687,5.900246,0,3,0,0,0,0
60.352,0.4061273,5.891565,0,3,0,0,0,0
60.451,0.4065804,5.897714,0,3,0,0,0,0
60.552,0.4070416,5.892289,0,3,0,0,0,0
60.652,0.4074972,5.904586,0,3,0,0,0,0
60.752,0.4079518,5.904586,0,3,0,0,0,0
60.852,0.4084054,5.894097,0,3,0,0,0,0
60.952,0.408858,5.896629,0,3,0,0,0,0
61.052,0.4093096,5.892289,0,3,0,0,0,0
61.152,0.4097602,5.890119,0,3,0,0,0,0
61.252,0.4102097,5.891203,0,3,0,0,0,0
61.351,0.4106538,5.89265,0,3,0,0,0,0
61.452,0.4111058,5.899884,0,3,0,0,0,0
61.552,0.4115524,5.901331,0,3,0,0,0,0
61.652,0.4119979,5.902416,0,3,0,0,0,0
61.752,0.4124424,5.901331,0,3,0,0,0,0
61.852,0.4128858,5.898076,0,3,0,0,0,0
61.952,0.4133283,5.904586,0,3,0,0,0,0
62.052,0.4137697,5.900608,0,3,0,0,0,0
62.151,0.4142058,5.90531,0,3,0,0,0,0
62.251,0.4146452,5.90314,0,3,0,0,0,0
62.351,0.4150836,5.90531,0,3,0,0,0,0
62.452,0.4155253,5.904586,0,3,0,0,0,0
62.552,0.4159616,5.908565,0,3,0,0,0,0
62.652,0.4163969,5.90965,0,3,0,0,0,0
62.752,0.4168312,5.91616,0,3,0,0,0,0
62.851,0.4172601,5.916522,0,3,0,0,0,0
62.951,0.4176923,5.908926,0,3,0,0,0,0
63.051,0.4181235,5.912181,0,3,0,0,0,0
63.151,0.4185537,5.912181,0,3,0,0,0,0
63.251,0.4189828,5.912181,0,3,0,0,0,0
63.352,0.4194151,5.914713,0,3,0,0,0,0
63.452,0.4198422,5.908926,0,3,0,0,0,0
63.552,0.4202682,5.909288,0,3,0,0,0,0
63.652,0.4206932,5.908565,0,3,0,0,0,0
63.752,0.4211171,5.90965,0,3,0,0,0,0
63.852,0.42154,5.910373,0,3,0,0,0,0
63.951,0.4219576,5.910011,0,3,0,0,0,0
64.051,0.4223785,5.899161,0,3,0,0,0,0
64.152,0.4228024,5.915075,0,3,0,0,0,0
64.252,0.4232212,5.910735,0,3,0,0,0,0
64.351,0.4236347,5.913267,0,3,0,0,0,0
64.451,0.4240513,5.906033,0,3,0,0,0,0
64.552,0.4244711,5.903863,0,3,0,0,0,0
64.652,0.4248857,5.898076,0,3,0,0,0,0
64.751,0.425295,5.900246,0,3,0,0,0,0
64.851,0.4257075,5.90314,0,3,0,0,0,0
64.952,0.426123,5.906033,0,3,0,0,0,0
65.052,0.4265334,5.905671,0,3,0,0,0,0
65.152,0.4269426,5.916522,0,3,0,0,0,0
65.252,0.4273509,5.905671,0,3,0,0,0,0
65.352,0.4277581,5.901692,0,3,0,0,0,0
65.452,0.4281642,5.908926,0,3,0,0,0,0
65.552,0.4285693,5.901331,0,3,0,0,0,0
65.652,0.4289733,5.897714,0,3,0,0,0,0
65.752,0.4293763,5.898799,0,3,0,0,0,0
65.851,0.4297742,5.902054,0,3,0,0,0,0
65.952,0.430179,5.908565,0,3,0,0,0,0
66.052,0.4305788,5.900608,0,3,0,0,0,0
66.152,0.4309775,5.898076,0,3,0,0,0,0
66.252,0.4313752,5.908926,0,3,0,0,0,0
66.352,0.4317718,5.902054,0,3,0,0,0,0
66.452,0.4321673,5.900246,0,3,0,0,0,0
66.551,0.4325578,5.906756,0,3,0,0,0,0
66.651,0.4329512,5.899522,0,3,0,0,0,0
66.751,0.4333435,5.909288,0,3,0,0,0,0
66.852,0.4337387,5.91182,0,3,0,0,0,0
66.951,0.434125,5.903863,0,3,0,0,0,0
67.051,0.4345141,5.900608,0,3,0,0,0,0
67.152,0.434906,5.898438,0,3,0,0,0,0
67.252,0.435293,5.896991,0,3,0,0,0,0
67.352,0.4356789,5.900608,0,3,0,0,0,0
67.452,0.4360637,5.906394,0,3,0,0,0,0
67.551,0.4364436,5.90748,0,3,0,0,0,0
67.651,0.4368263,5.897714,0,3,0,0,0,0
67.752,0.4372117,5.902416,0,3,0,0,0,0
67.852,0.4375922,5.894459,0,3,0,0,0,0
67.952,0.4379716,5.90314,0,3,0,0,0,0
68.052,0.43835,5.901692,0,3,0,0,0,0
68.152,0.4387272,5.902054,0,3,0,0,0,0
68.252,0.4391034,5.902054,0,3,0,0,0,0
68.352,0.4394785,5.906033,0,3,0,0,0,0
68.452,0.4398525,5.900608,0,3,0,0,0,0
68.552,0.4402255,5.90965,0,3,0,0,0,0
68.652,0.4405973,5.906394,0,3,0,0,0,0
68.752,0.4409681,5.91616,0,3,0,0,0,0
68.852,0.4413377,5.917245,0,3,0,0,0,0
68.952,0.4417063,5.897352,0,3,0,0,0,0
69.052,0.4420738,5.901331,0,3,0,0,0,0
69.151,0.4424365,5.90314,0,3,0,0,0,0
69.251,0.4428019,5.908203,0,3,0,0,0,0
69.352,0.4431697,5.900969,0,3,0,0,0,0
69.452,0.4435329,5.898438,0,3,0,0,0,0
69.551,0.4438913,5.900969,0,3,0,0,0,0
69.652,0.4442558,5.910011,0,3,0,0,0,0
69.752,0.4446156,5.911097,0,3,0,0,0,0
69.852,0.4449744,5.915799,0,3,0,0,0,0
69.952,0.445332,5.903863,0,3,0,0,0,0
70.051,0.445685,5.903863,0,3,0,0,0,0
70.152,0.446044,5.898799,0,3,0,0,0,0
70.252,0.4463983,5.896629,0,3,0,0,0,0
70.351,0.446748,5.897352,0,3,0,0,0,0
70.451,0.4471002,5.900969,0,3,0,0,0,0
70.552,0.4474548,5.899884,0,3,0,0,0,0
70.652,0.4478047,5.898799,0,3,0,0,0,0
70.752,0.4481535,5.895905,0,3,0,0,0,0
70.85,0.4484943,5.899161,0,3,0,0,0,0
70.952,0.4488478,5.891203,0,3,0,0,0,0
71.052,0.4491933,5.887587,0,3,0,0,0,0
71.152,0.4495377,5.895544,0,3,0,0,0,0
71.252,0.449881,5.897352,0,3,0,0,0,0
71.351,0.4502198,5.892289,0,3,0,0,0,0
71.451,0.4505609,5.906756,0,3,0,0,0,0
71.552,0.4509042,5.901692,0,3,0,0,0,0
71.652,0.4512431,5.893735,0,3,0,0,0,0
71.752,0.4515808,5.899884,0,3,0,0,0,0
71.852,0.4519174,5.902416,0,3,0,0,0,0
71.952,0.4522529,5.904948,0,3,0,0,0,0
72.051,0.4525839,5.90965,0,3,0,0,0,0
72.152,0.4529206,5.899522,0,3,0,0,0,0
72.252,0.4532527,5.90531,0,3,0,0,0,0
72.352,0.4535837,5.904224,0,3,0,0,0,0
72.452,0.4539137,5.902416,0,3,0,0,0,0
72.551,0.4542392,5.910011,0,3,0,0,0,0
72.652,0.4545701,5.90965,0,3,0,0,0,0
72.752,0.4548967,5.895905,0,3,0,0,0,0
72.851,0.4552189,5.889757,0,3,0,0,0,0
72.951,0.4555432,5.894821,0,3,0,0,0,0
73.051,0.4558663,5.908203,0,3,0,0,0,0
73.152,0.4561916,5.908203,0,3,0,0,0,0
73.252,0.4565126,5.912181,0,3,0,0,0,0
73.352,0.4568323,5.908926,0,3,0,0,0,0
73.452,0.457151,5.90314,0,3,0,0,0,0
73.552,0.4574686,5.905671,0,3,0,0,0,0
73.652,0.457785,5.898076,0,3,0,0,0,0
73.752,0.4581003,5.896991,0,3,0,0,0,0
73.852,0.4584145,5.898438,0,3,0,0,0,0
73.952,0.4587275,5.891927,0,3,0,0,0,0
74.052,0.4590394,5.900608,0,3,0,0,0,0
74.152,0.4593501,5.905671,0,3,0,0,0,0
74.252,0.4596598,5.892289,0,3,0,0,0,0
74.352,0.4599683,5.904586,0,3,0,0,0,0
74.451,0.4602726,5.903863,0,3,0,0,0,0
74.551,0.4605788,5.901331,0,3,0,0,0,0
74.652,0.460887,5.904224,0,3,0,0,0,0
74.751,0.4611879,5.898799,0,3,0,0,0,0
74.851,0.4614907,5.910735,0,3,0,0,0,0
74.952,0.4617954,5.903863,0,3,0,0,0,0
75.052,0.4620959,5.911097,0,3,0,0,0,0
75.151,0.4623923,5.908565,0,3,0,0,0,0
75.251,0.4626906,5.90748,0,3,0,0,0,0
75.352,0.4629907,5.900608,0,3,0,0,0,0
75.452,0.4632867,5.900969,0,3,0,0,0,0
75.552,0.4635815,5.895905,0,3,0,0,0,0
75.652,0.4638752,5.897352,0,3,0,0,0,0
75.752,0.4641677,5.906033,0,3,0,0,0,0
75.852,0.4644591,5.907841,0,3,0,0,0,0
75.951,0.4647464,5.906394,0,3,0,0,0,0
76.052,0.4650384,5.910735,0,3,0,0,0,0
76.151,0.4653235,5.917607,0,3,0,0,0,0
76.251,0.4656104,5.908203,0,3,0,0,0,0
76.351,0.465896,5.917969,0,3,0,0,0,0
76.451,0.4661805,5.920862,0,3,0,0,0,0
76.552,0.4664667,5.921947,0,3,0,0,0,0
76.652,0.466749,5.91833,0,3,0,0,0,0
76.751,0.4670272,5.91833,0,3,0,0,0,0
76.851,0.4673071,5.915075,0,3,0,0,0,0
76.952,0.4675886,5.911458,0,3,0,0,0,0
77.052,0.4678662,5.90965,0,3,0,0,0,0
77.151,0.4681399,5.913267,0,3,0,0,0,0
77.252,0.468418,5.912181,0,3,0,0,0,0
77.351,0.4686894,5.914713,0,3,0,0,0,0
77.452,0.4689651,5.915075,0,3,0,0,0,0
77.552,0.4692369,5.916522,0,3,0,0,0,0
77.652,0.4695075,5.911458,0,3,0,0,0,0
77.751,0.4697744,5.900969,0,3,0,0,0,0
77.852,0.4700454,5.902416,0,3,0,0,0,0
77.952,0.4703126,5.907118,0,3,0,0,0,0
78.052,0.4705786,5.898438,0,3,0,0,0,0
78.152,0.4708435,5.896629,0,3,0,0,0,0
78.251,0.4711045,5.903501,0,3,0,0,0,0
78.351,0.4713671,5.911458,0,3,0,0,0,0
78.452,0.4716311,5.912905,0,3,0,0,0,0
78.552,0.4718913,5.921947,0,3,0,0,0,0
78.652,0.4721503,5.919054,0,3,0,0,0,0
78.752,0.4724082,5.919054,0,3,0,0,0,0
78.852,0.4726649,5.906756,0,3,0,0,0,0
78.952,0.4729204,5.898438,0,3,0,0,0,0
79.052,0.4731748,5.898438,0,3,0,0,0,0
79.152,0.473428,5.900246,0,3,0,0,0,0
79.252,0.4736801,5.905671,0,3,0,0,0,0
79.352,0.473931,5.911097,0,3,0,0,0,0
79.452,0.4741807,5.916883,0,3,0,0,0,0
79.552,0.4744292,5.915075,0,3,0,0,0,0
79.652,0.4746766,5.917607,0,3,0,0,0,0
79.752,0.4749228,5.91616,0,3,0,0,0,0
79.852,0.4751678,5.919415,0,3,0,0,0,0
79.952,0.4754117,5.906756,0,3,0,0,0,0
80.052,0.4756543,5.900969,0,3,0,0,0,0
80.152,0.4758958,5.91182,0,3,0,0,0,0
80.252,0.4761361,5.907118,0,3,0,0,0,0
80.352,0.4763753,5.904948,0,3,0,0,0,0
80.452,0.4766133,5.898076,0,3,0,0,0,0
80.552,0.4768501,5.907841,0,3,0,0,0,0
80.652,0.4770857,5.904224,0,3,0,0,0,0
80.752,0.4773202,5.893735,0,3,0,0,0,0
80.852,0.4775535,5.90531,0,3,0,0,0,0
80.952,0.4777855,5.910011,0,3,0,0,0,0
81.052,0.4780165,5.910373,0,3,0,0,0,0
81.152,0.4782462,5.911458,0,3,0,0,0,0
81.252,0.4784747,5.913629,0,3,0,0,0,0
81.352,0.4787021,5.904948,0,3,0,0,0,0
81.452,0.4789283,5.914352,0,3,0,0,0,0
81.552,0.4791533,5.908926,0,3,0,0,0,0
81.652,0.4793772,5.891203,0,3,0,0,0,0
81.751,0.4795976,5.88831,0,3,0,0,0,0
81.851,0.4798191,5.909288,0,3,0,0,0,0
81.952,0.4800415,5.917607,0,3,0,0,0,0
82.052,0.4802606,5.904586,0,3,0,0,0,0
82.152,0.4804786,5.900608,0,3,0,0,0,0
82.252,0.4806953,5.915075,0,3,0,0,0,0
82.352,0.4809108,5.921947,0,3,0,0,0,0
82.452,0.4811252,5.920862,0,3,0,0,0,0
82.552,0.4813383,5.909288,0,3,0,0,0,0
82.652,0.4815503,5.902054,0,3,0,0,0,0
82.752,0.4817611,5.901692,0,3,0,0,0,0
82.852,0.4819707,5.90314,0,3,0,0,0,0
82.952,0.4821791,5.898799,0,3,0,0,0,0
83.052,0.4823863,5.906394,0,3,0,0,0,0
83.151,0.4825903,5.908203,0,3,0,0,0,0
83.252,0.4827972,5.90531,0,3,0,0,0,0
83.352,0.4830008,5.914713,0,3,0,0,0,0
83.452,0.4832033,5.915437,0,3,0,0,0,0
83.551,0.4834026,5.906756,0,3,0,0,0,0
83.651,0.4836026,5.904948,0,3,0,0,0,0
83.751,0.4838015,5.898438,0,3,0,0,0,0
83.852,0.4840012,5.893374,0,3,0,0,0,0
83.952,0.4841977,5.91182,0,3,0,0,0,0
84.051,0.4843911,5.915799,0,3,0,0,0,0
84.152,0.4845871,5.907841,0,3,0,0,0,0
84.252,0.48478,5.904224,0,3,0,0,0,0
84.352,0.4849717,5.913267,0,3,0,0,0,0
84.452,0.4851622,5.91399,0,3,0,0,0,0
84.552,0.4853516,5.91616,0,3,0,0,0,0
84.652,0.4855397,5.90748,0,3,0,0,0,0
84.752,0.4857266,5.889395,0,3,0,0,0,0
84.852,0.4859123,5.90314,0,3,0,0,0,0
84.952,0.4860968,5.909288,0,3,0,0,0,0
85.052,0.4862801,5.90965,0,3,0,0,0,0
85.151,0.4864605,5.911097,0,3,0,0,0,0
85.252,0.4866432,5.906033,0,3,0,0,0,0
85.352,0.4868229,5.897714,0,3,0,0,0,0
85.452,0.4870014,5.898799,0,3,0,0,0,0
85.552,0.4871788,5.900608,0,3,0,0,0,0
85.652,0.4873549,5.916522,0,3,0,0,0,0
85.752,0.4875298,5.910735,0,3,0,0,0,0
85.852,0.4877035,5.911458,0,3,0,0,0,0
85.952,0.487876,5.898438,0,3,0,0,0,0
86.051,0.4880456,5.903863,0,3,0,0,0,0
86.151,0.4882157,5.919415,0,3,0,0,0,0
86.251,0.4883846,5.915437,0,3,0,0,0,0
86.351,0.4885523,5.909288,0,3,0,0,0,0
86.451,0.4887188,5.910735,0,3,0,0,0,0
86.552,0.4888858,5.913267,0,3,0,0,0,0
86.652,0.4890499,5.898438,0,3,0,0,0,0
86.751,0.4892111,5.906756,0,3,0,0,0,0
86.851,0.4893728,5.908203,0,3,0,0,0,0
86.952,0.4895348,5.90748,0,3,0,0,0,0
87.051,0.4896925,5.907118,0,3,0,0,0,0
87.151,0.4898506,5.903501,0,3,0,0,0,0
87.251,0.4900074,5.896267,0,3,0,0,0,0
87.352,0.4901645,5.899884,0,3,0,0,0,0
87.452,0.490319,5.910011,0,3,0,0,0,0
87.552,0.4904722,5.898799,0,3,0,0,0,0
87.652,0.4906242,5.90965,0,3,0,0,0,0
87.752,0.4907749,5.90531,0,3,0,0,0,0
87.852,0.4909245,5.909288,0,3,0,0,0,0
87.952,0.4910729,5.91182,0,3,0,0,0,0
88.052,0.49122,5.911458,0,3,0,0,0,0
88.152,0.4913659,5.913267,0,3,0,0,0,0
88.251,0.4915092,5.91616,0,3,0,0,0,0
88.352,0.4916542,5.912905,0,3,0,0,0,0
88.452,0.4917965,5.900246,0,3,0,0,0,0
88.551,0.4919361,5.902416,0,3,0,0,0,0
88.652,0.4920774,5.907841,0,3,0,0,0,0
88.752,0.4922161,5.900969,0,3,0,0,0,0
88.852,0.4923535,5.910373,0,3,0,0,0,0
88.952,0.4924897,5.911458,0,3,0,0,0,0
89.052,0.4926247,5.916883,0,3,0,0,0,0
89.152,0.4927585,5.91399,0,3,0,0,0,0
89.252,0.4928911,5.903501,0,3,0,0,0,0
89.352,0.4930225,5.90314,0,3,0,0,0,0
89.452,0.4931526,5.90748,0,3,0,0,0,0
89.552,0.4932815,5.912905,0,3,0,0,0,0
89.652,0.4934092,5.902416,0,3,0,0,0,0
89.752,0.4935357,5.900969,0,3,0,0,0,0
89.852,0.493661,5.908926,0,3,0,0,0,0
89.952,0.4937851,5.901692,0,3,0,0,0,0
90.052,0.4939079,5.903501,0,3,0,0,0,0
90.152,0.4940295,5.897714,0,3,0,0,0,0
90.251,0.4941487,5.899522,0,3,0,0,0,0
90.351,0.4942679,5.898438,0,3,0,0,0,0
90.451,0.4943859,5.895544,0,3,0,0,0,0
90.552,0.4945038,5.907118,0,3,0,0,0,0
90.652,0.4946193,5.895182,0,3,0,0,0,0
90.752,0.4947336,5.902054,0,3,0,0,0,0
90.851,0.4948456,5.898799,0,3,0,0,0,0
90.951,0.4949575,5.898799,0,3,0,0,0,0
91.051,0.4950681,5.896267,0,3,0,0,0,0
91.152,0.4951786,5.90965,0,3,0,0,0,0
91.252,0.4952868,5.890842,0,3,0,0,0,0
91.352,0.4953938,5.905671,0,3,0,0,0,0
91.452,0.4954996,5.888672,0,3,0,0,0,0
91.552,0.4956041,5.890119,0,3,0,0,0,0
91.651,0.4957064,5.893374,0,3,0,0,0,0
91.751,0.4958085,5.910373,0,3,0,0,0,0
91.852,0.4959103,5.899161,0,3,0,0,0,0
91.952,0.49601,5.895905,0,3,0,0,0,0
92.052,0.4961084,5.897714,0,3,0,0,0,0
92.152,0.4962056,5.900969,0,3,0,0,0,0
92.252,0.4963015,5.895905,0,3,0,0,0,0
92.352,0.4963963,5.896267,0,3,0,0,0,0
92.452,0.4964898,5.895905,0,3,0,0,0,0
92.552,0.4965821,5.887949,0,3,0,0,0,0
92.652,0.4966731,5.89265,0,3,0,0,0,0
92.752,0.496763,5.89265,0,3,0,0,0,0
92.852,0.4968516,5.88614,0,3,0,0,0,0
92.952,0.496939,5.891203,0,3,0,0,0,0
93.052,0.4970251,5.882523,0,3,0,0,0,0
93.152,0.4971101,5.89265,0,3,0,0,0,0
93.252,0.4971938,5.889395,0,3,0,0,0,0
93.352,0.4972762,5.890119,0,3,0,0,0,0
93.452,0.4973575,5.876374,0,3,0,0,0,0
93.552,0.4974375,5.87746,0,3,0,0,0,0
93.652,0.4975163,5.891203,0,3,0,0,0,0
93.752,0.4975939,5.901331,0,3,0,0,0,0
93.852,0.4976703,5.889757,0,3,0,0,0,0
93.951,0.4977446,5.90531,0,3,0,0,0,0
94.052,0.4978192,5.906756,0,3,0,0,0,0
94.152,0.4978919,5.896991,0,3,0,0,0,0
94.251,0.4979627,5.890842,0,3,0,0,0,0
94.352,0.4980336,5.88614,0,3,0,0,0,0
94.452,0.4981025,5.896991,0,3,0,0,0,0
94.552,0.4981703,5.899522,0,3,0,0,0,0
94.652,0.4982368,5.891927,0,3,0,0,0,0
94.752,0.4983021,5.891565,0,3,0,0,0,0
94.852,0.4983661,5.891203,0,3,0,0,0,0
94.952,0.4984289,5.893735,0,3,0,0,0,0
95.052,0.4984905,5.887949,0,3,0,0,0,0
95.152,0.4985509,5.883608,0,3,0,0,0,0
95.252,0.49861,5.883608,0,3,0,0,0,0
95.352,0.498668,5.891927,0,3,0,0,0,0
95.452,0.4987246,5.88397,0,3,0,0,0,0
95.552,0.4987801,5.883608,0,3,0,0,0,0
95.652,0.4988343,5.896991,0,3,0,0,0,0
95.752,0.4988873,5.892289,0,3,0,0,0,0
95.852,0.498939,5.878183,0,3,0,0,0,0
95.952,0.4989896,5.887587,0,3,0,0,0,0
96.052,0.4990388,5.878544,0,3,0,0,0,0
96.152,0.4990869,5.889033,0,3,0,0,0,0
96.252,0.4991337,5.892289,0,3,0,0,0,0
96.352,0.4991793,5.89265,0,3,0,0,0,0
96.452,0.4992237,5.887225,0,3,0,0,0,0
96.552,0.4992668,5.891927,0,3,0,0,0,0
96.652,0.4993087,5.898438,0,3,0,0,0,0
96.751,0.499349,5.906756,0,3,0,0,0,0
96.852,0.4993888,5.902416,0,3,0,0,0,0
96.952,0.4994271,5.893735,0,3,0,0,0,0
97.052,0.499464,5.89048,0,3,0,0,0,0
97.152,0.4994998,5.885417,0,3,0,0,0,0
97.252,0.4995342,5.889033,0,3,0,0,0,0
97.352,0.4995675,5.880714,0,3,0,0,0,0
97.451,0.4995993,5.887225,0,3,0,0,0,0
97.551,0.4996301,5.889757,0,3,0,0,0,0
97.651,0.4996597,5.890119,0,3,0,0,0,0
97.751,0.499688,5.887949,0,3,0,0,0,0
97.852,0.4997154,5.896991,0,3,0,0,0,0
97.952,0.4997413,5.886863,0,3,0,0,0,0
98.052,0.4997659,5.889033,0,3,0,0,0,0
98.152,0.4997894,5.898438,0,3,0,0,0,0
98.252,0.4998115,5.90314,0,3,0,0,0,0
98.352,0.4998325,5.892289,0,3,0,0,0,0
98.452,0.4998522,5.89048,0,3,0,0,0,0
98.551,0.4998705,5.907118,0,3,0,0,0,0
98.651,0.4998878,5.90531,0,3,0,0,0,0
98.752,0.4999039,5.903863,0,3,0,0,0,0
98.852,0.4999187,5.898076,0,3,0,0,0,0
98.952,0.4999323,5.889757,0,3,0,0,0,0
99.052,0.4999446,5.900608,0,3,0,0,0,0
99.152,0.4999557,5.90748,0,3,0,0,0,0
99.252,0.4999655,5.91616,0,3,0,0,0,0
99.352,0.4999741,5.915075,0,3,0,0,0,0
99.452,0.4999815,5.898799,0,3,0,0,0,0
99.552,0.4999876,5.916522,0,3,0,0,0,0
99.652,0.4999925,5.901692,0,3,0,0,0,0
99.752,0.4999962,5.897714,0,3,0,0,0,0
99.852,0.4999987,5.910011,0,3,0,0,0,0
99.952,0.4999999,5.910373,0,3,0,0,0,0
100.052,0.4999998,5.90965,0,3,0,0,0,0
100.152,0.4999986,5.909288,0,3,0,0,0,0
100.252,0.4999961,5.901331,0,3,0,0,0,0
100.352,0.4999924,5.909288,0,3,0,0,0,0
100.451,0.4999875,5.91616,0,3,0,0,0,0
100.551,0.4999813,5.921224,0,3,0,0,0,0
100.651,0.4999739,5.928819,0,3,0,0,0,0
100.751,0.4999652,5.924841,0,3,0,0,0,0
100.851,0.4999553,5.90965,0,3,0,0,0,0
100.952,0.4999441,5.914352,0,3,0,0,0,0
101.052,0.4999317,5.912905,0,3,0,0,0,0
101.152,0.4999181,5.916522,0,3,0,0,0,0
101.252,0.4999033,5.919415,0,3,0,0,0,0
101.352,0.4998873,5.919777,0,3,0,0,0,0
101.452,0.4998699,5.916883,0,3,0,0,0,0
101.552,0.4998514,5.915075,0,3,0,0,0,0
101.652,0.4998317,5.903863,0,3,0,0,0,0
101.752,0.4998107,5.908203,0,3,0,0,0,0
101.852,0.4997884,5.904948,0,3,0,0,0,0
101.952,0.499765,5.923394,0,3,0,0,0,0
102.051,0.4997405,5.925202,0,3,0,0,0,0
102.151,0.4997146,5.917607,0,3,0,0,0,0
102.252,0.4996872,5.933883,0,3,0,0,0,0
102.352,0.4996588,5.920862,0,3,0,0,0,0
102.452,0.4996292,5.916522,0,3,0,0,0,0
102.551,0.4995986,5.914352,0,3,0,0,0,0
102.652,0.4995662,5.919415,0,3,0,0,0,0
102.752,0.4995329,5.916522,0,3,0,0,0,0
102.85,0.4994991,5.910373,0,3,0,0,0,0
102.952,0.4994625,5.91833,0,3,0,0,0,0
103.051,0.4994259,5.924479,0,3,0,0,0,0
103.151,0.4993877,5.913629,0,3,0,0,0,0
