t,Ts,snimac1,setpoint_pb,y_pb,u_pb,u,vent
549.109680,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
549.209655,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
549.309692,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
549.409667,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
549.509704,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
549.609680,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
549.709716,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
549.809692,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
549.909667,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
550.009643,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
550.109680,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
550.209655,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
550.309692,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
550.409667,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
550.509704,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
550.609680,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
550.709716,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
550.809753,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
550.909667,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
551.009704,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
551.109680,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
551.209716,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
551.309692,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
551.409729,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
551.509704,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
551.609741,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
551.709716,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
551.809753,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
551.909667,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
552.009704,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
552.109680,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
552.209716,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
552.309692,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
552.409729,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
552.509704,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
552.609741,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
552.709777,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
552.809753,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
552.909790,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
553.009704,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
553.109741,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
553.209716,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
553.309753,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
553.409729,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
553.509765,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
553.609741,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
553.709777,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
553.809814,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
553.909790,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
554.009765,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
554.109741,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
554.209777,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
554.309753,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
554.409790,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
554.509765,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
554.609802,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
554.709777,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
554.809814,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
554.909790,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
555.009765,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
555.109741,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
555.209777,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
555.309753,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
555.409790,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
555.509765,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
555.609802,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
555.709777,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
555.809814,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
555.909851,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
556.009765,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
556.109802,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
556.209777,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
556.309814,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
556.409790,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
556.509826,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
556.609802,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
556.709838,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
556.809814,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
556.909851,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
557.009765,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
557.109802,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
557.209777,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
557.309814,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
557.409790,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
557.509826,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
557.609802,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
557.709838,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
557.809814,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
557.909851,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
558.009826,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
558.109802,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
558.209838,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
558.309814,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
558.409851,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
558.509826,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
558.609863,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
558.709838,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
558.809875,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
558.909851,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
559.009826,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
559.109802,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
559.209838,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
559.309814,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
559.409851,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
559.509826,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
559.609863,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
559.709838,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
559.809875,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
559.909912,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
560.009826,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
560.109863,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
560.209838,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
560.309875,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
560.409851,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
560.509887,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
560.609924,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
560.709899,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
560.809875,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
560.909912,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
561.009948,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
561.109863,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
561.209899,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
561.309875,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
561.409912,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
561.509887,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
561.609924,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
561.709899,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
561.809936,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
561.909912,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
562.009948,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
562.109863,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
562.209899,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
562.309875,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
562.409912,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
562.509948,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
562.609924,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
562.709960,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
562.809936,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
562.909973,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
563.009948,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
563.109924,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
563.209899,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
563.309936,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
563.409912,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
563.509948,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
563.609924,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
563.709960,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
563.809936,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
563.909973,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
564.010009,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
564.109924,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
564.209960,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
564.309936,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
564.409973,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
564.509948,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
564.609985,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
564.709960,0.100000,6.384018,0.350000,6.384018,4.000000,4.000000,6.000000
564.809997,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
564.909973,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
565.010009,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
565.109924,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
565.209960,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
565.309936,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
565.409973,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
565.510009,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
565.609985,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
565.709960,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
565.809997,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
565.910034,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
566.010009,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
566.110046,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
566.209960,0.100000,6.384018,0.350000,6.384018,4.000000,4.000000,6.000000
566.309997,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
566.409973,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
566.510009,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
566.609985,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
566.710021,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
566.809997,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
566.910034,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
567.010009,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
567.110046,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
567.209960,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
567.309997,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
567.409973,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
567.510009,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
567.609985,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
567.710021,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
567.809997,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
567.910034,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
568.010009,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
568.110046,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
568.209960,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
568.309997,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
568.409973,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
568.510009,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
568.610046,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
568.710021,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
568.810058,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
568.910034,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
569.010070,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
569.110046,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
569.210021,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
569.309997,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
569.410034,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
569.510009,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
569.610046,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
569.710021,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
569.810058,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
569.910034,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
570.010070,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
570.110046,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
570.210021,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
570.309997,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
570.410034,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
570.510009,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
570.610046,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
570.710021,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
570.810058,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
570.910095,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
571.010070,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
571.110107,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
571.210021,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
571.310058,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
571.410034,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
571.510070,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
571.610046,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
571.710083,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
571.810058,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
571.910095,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
572.010070,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
572.110107,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
572.210021,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
572.310058,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
572.410095,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
572.510070,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
572.610107,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
572.710083,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
572.810119,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
572.910095,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
573.010131,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
573.110107,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
573.210083,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
573.310058,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
573.410095,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
573.510070,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
573.610107,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
573.710083,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
573.810119,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
573.910156,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
574.010131,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
574.110168,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
574.210083,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
574.310119,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
574.410095,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
574.510131,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
574.610107,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
574.710144,0.100004,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
574.810119,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
574.910156,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
575.010192,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
575.110168,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
575.210205,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
575.310119,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
575.410156,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
575.510131,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
575.610168,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
575.710144,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
575.810180,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
575.910156,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
576.010192,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
576.110168,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
576.210205,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
576.310119,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
576.410156,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
576.510131,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
576.610168,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
576.710144,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
576.810180,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
576.910217,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
577.010192,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
577.110168,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
577.210205,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
577.310180,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
577.410156,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
577.510192,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
577.610168,0.100008,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
577.710205,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
577.810180,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
577.910217,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
578.010192,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
578.110229,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
578.210205,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
578.310180,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
578.410156,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
578.510192,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
578.610229,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
578.710205,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
578.810241,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
578.910217,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
579.010253,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
579.110229,0.100000,6.374234,0.350000,6.374234,4.000000,4.000000,6.000000
579.210266,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
579.310180,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
579.410217,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
579.510192,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
579.610229,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
579.710205,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
579.810241,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
579.910217,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
580.010253,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
580.110229,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
580.210266,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
580.310241,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
580.410217,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
580.510253,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
580.610229,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
580.710266,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
580.810241,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
580.910278,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
581.010253,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
581.110290,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
581.210266,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
581.310241,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
581.410217,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
581.510253,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
581.610229,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
581.710266,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
581.810302,0.100000,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
581.910278,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
582.010314,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
582.110290,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
582.210327,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
582.310241,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
582.410278,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
582.510253,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
582.610290,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
582.710327,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
582.810302,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
582.910339,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
583.010314,0.100004,6.354665,0.350000,6.354665,4.000000,4.000000,6.000000
583.110351,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
583.210327,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
583.310363,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
583.410278,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
583.510314,0.100004,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
583.610290,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
583.710327,0.100000,6.364449,0.350000,6.364449,4.000000,4.000000,6.000000
583.810302,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
583.910339,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
