t,r,snimac1,ym,spir,theta1,theta2,theta3,ypb,Ts,vent
361.806274,-0.282299,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
361.906280,-0.281650,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
362.006286,-0.281001,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
362.106262,-0.280351,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
362.206268,-0.279700,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
362.306274,-0.279049,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
362.406280,-0.278397,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
362.506286,-0.277744,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
362.606262,-0.277091,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
362.706268,-0.276437,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
362.806274,-0.275782,5.894865,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
362.906280,-0.275126,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
363.006286,-0.274470,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
363.106262,-0.273813,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
363.206268,-0.273156,5.875299,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
363.306274,-0.272498,5.924213,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
363.406280,-0.271839,5.855733,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
363.506317,-0.271179,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
363.606262,-0.270519,5.845950,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
363.706298,-0.269858,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
363.806304,-0.269196,5.885082,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100000,6.000000
363.906311,-0.268534,5.865516,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.100004,6.000000
