t,r,y,ym,u,t1,t2,t3,ypb
1337.45,0.4159522,6.651837,0.457755,3.466592,0.1513507,-9.85E-05,0.9645081,6.217086
1337.65,0.4150785,6.638093,0.457333,3.463995,0.1517121,-0.000100437,0.9648779,6.217086
1337.849,0.4142051,6.638455,0.4569066,3.463557,0.1521201,-0.000102528,0.9652953,6.217086
1338.05,0.4133188,6.629051,0.4564756,3.461666,0.1525972,-0.00010584,0.9657832,6.217086
1338.25,0.4124328,6.637008,0.4560401,3.462466,0.1531342,-0.000110038,0.9663321,6.217086
1338.45,0.4115428,6.641348,0.4556001,3.462647,0.1535772,-0.000112724,0.9667848,6.217086
1338.65,0.4106487,6.640263,0.4551556,3.461962,0.1539874,-0.000115057,0.9672039,6.217086
1338.85,0.4097505,6.630136,0.4547066,3.459876,0.1543805,-0.000117118,0.9676053,6.217086
1339.05,0.4088483,6.637732,0.4542532,3.460557,0.1548512,-0.000120174,0.9680858,6.217086
1339.25,0.4079421,6.633753,0.4537952,3.459412,0.1552619,-0.00012247,0.9685048,6.217086
1339.45,0.4070318,6.640986,0.4533327,3.460025,0.155723,-0.000125571,0.9689749,6.217086
1339.65,0.4061175,6.644603,0.4528658,3.460015,0.1560902,-0.000127406,0.9693493,6.217086
1339.85,0.4051992,6.626519,0.4523944,3.456619,0.1564537,-0.000129472,0.9697195,6.217086
1340.05,0.4042769,6.641348,0.4519185,3.458423,0.1569325,-0.000132772,0.9702072,6.217086
1340.25,0.4033506,6.638093,0.4514381,3.457297,0.1572523,-0.000133962,0.9705327,6.217086
1340.45,0.4024203,6.63737,0.4509533,3.456572,0.1576086,-0.000135565,0.9708951,6.217086
1340.65,0.4014861,6.631221,0.4504641,3.455024,0.1580104,-0.000138168,0.9713036,6.217086
1340.85,0.4005479,6.621455,0.4499704,3.452951,0.158471,-0.000141561,0.9717715,6.217086
1341.05,0.3996058,6.632668,0.4494722,3.454189,0.1589341,-0.000144009,0.9722419,6.217086
1341.25,0.3986597,6.623264,0.4489696,3.452178,0.1594535,-0.00014969,0.9727691,6.217086
1341.451,0.3977049,6.628327,0.4484625,3.452455,0.1599213,-0.000152696,0.973244,6.217086
1341.65,0.3967557,6.633753,0.447951,3.452736,0.1603401,-0.000154936,0.9736688,6.217086
1341.85,0.3957978,6.626881,0.4474352,3.451028,0.1607344,-0.000157478,0.9740685,6.217086
1342.05,0.394836,6.621094,0.4469149,3.44954,0.1612092,-0.000161328,0.9745497,6.217086
1342.25,0.3938704,6.631583,0.4463901,3.4507,0.1617443,-0.000166251,0.9750916,6.217086
1342.45,0.3929008,6.617838,0.445861,3.447877,0.1621184,-0.000168232,0.9754704,6.217086
1342.65,0.3919273,6.630497,0.4453275,3.449395,0.1627043,-0.000174604,0.9760633,6.217086
1342.85,0.39095,6.622902,0.4447895,3.447594,0.1631561,-0.000178629,0.9765202,6.217086
1343.05,0.3899689,6.614583,0.4442472,3.445683,0.1636477,-0.000182869,0.9770173,6.217086
1343.251,0.3889789,6.62037,0.4437005,3.446098,0.1642234,-0.000188752,0.9775992,6.217086
1343.451,0.38799,6.608796,0.4431493,3.44365,0.1647141,-0.000192928,0.9780949,6.217086
1343.65,0.3870023,6.621817,0.4425938,3.445235,0.1652464,-0.000197235,0.9786326,6.217086
1343.85,0.3860058,6.621817,0.442034,3.44463,0.1657293,-0.000201583,0.9791201,6.217086
1344.05,0.3850055,6.613136,0.4414698,3.442607,0.1662137,-0.000206056,0.979609,6.217086
1344.25,0.3840014,6.619285,0.4409012,3.443066,0.1667773,-0.000211911,0.9801775,6.217086
1344.45,0.3829935,6.608073,0.4403282,3.440607,0.1672315,-0.00021544,0.9806355,6.217086
1344.65,0.3819818,6.615668,0.4397509,3.441292,0.1677911,-0.000220756,0.9811995,6.217086
1344.851,0.3809612,6.61169,0.4391693,3.440022,0.1682879,-0.000225203,0.9817,6.217086
1345.05,0.3799471,6.62037,0.4385833,3.440883,0.1688324,-0.00023073,0.9822482,6.217086
1345.25,0.3789242,6.617115,0.437993,3.439694,0.1692677,-0.000234276,0.9826864,6.217086
1345.45,0.3778974,6.613136,0.4373984,3.438397,0.1697881,-0.000240027,0.9832098,6.217086
1345.65,0.376867,6.621455,0.4367995,3.43918,0.1702831,-0.000244597,0.9837076,6.217086
1345.85,0.3758329,6.623987,0.4361962,3.438918,0.170689,-0.000247782,0.9841155,6.217086
1346.05,0.374795,6.617115,0.4355886,3.437044,0.1710894,-0.000251098,0.9845177,6.217086
1346.25,0.3737534,6.614583,0.4349768,3.435921,0.1715063,-0.000254393,0.9849362,6.217086
1346.45,0.3727082,6.617115,0.4343606,3.435656,0.1719528,-0.000258246,0.985384,6.217086
1346.65,0.3716592,6.610243,0.4337401,3.433787,0.1723914,-0.000262132,0.9858237,6.217086
1346.85,0.3706067,6.607349,0.4331154,3.432623,0.1728792,-0.000266861,0.9863123,6.217086
1347.05,0.3695504,6.618562,0.4324864,3.433886,0.173418,-0.000272759,0.9868518,6.217086
1347.25,0.3684905,6.605541,0.4318531,3.430955,0.1738371,-0.000276327,0.9872712,6.217086
1347.45,0.367427,6.610243,0.4312155,3.431102,0.1743968,-0.000282627,0.9878311,6.217086
1347.65,0.3663598,6.604456,0.4305737,3.429434,0.1748652,-0.000287094,0.9882994,6.217086
1347.85,0.365289,6.603371,0.4299276,3.428576,0.1754193,-0.000293238,0.9888529,6.217086
1348.05,0.3642146,6.605541,0.4292773,3.428288,0.1759127,-0.000298591,0.9893457,6.217086
1348.25,0.3631366,6.595414,0.4286228,3.425825,0.1764043,-0.000303676,0.9898363,6.217086
1348.45,0.3620551,6.610243,0.427964,3.427731,0.176931,-0.000309913,0.9903619,6.217086
1348.65,0.3609699,6.616392,0.427301,3.428053,0.1773689,-0.000314011,0.9907985,6.217086
1348.85,0.3598813,6.610605,0.4266337,3.426264,0.1777767,-0.000317395,0.9912048,6.217086
1349.05,0.358789,6.616392,0.4259623,3.426508,0.1781566,-0.000320696,0.9915831,6.217086
1349.25,0.3576932,6.612413,0.4252866,3.424984,0.1785238,-0.000323361,0.9919485,6.217086
1349.45,0.3565939,6.603733,0.4246067,3.42266,0.178926,-0.000326511,0.9923483,6.217086
1349.65,0.355491,6.603733,0.4239227,3.421887,0.1793284,-0.000330846,0.992748,6.217086
1349.849,0.3543902,6.604456,0.4232344,3.421215,0.1797351,-0.000334968,0.9931518,6.217086
1350.051,0.3532693,6.621455,0.422542,3.423395,0.1801204,-0.000338642,0.9935339,6.217086
1350.25,0.3521615,6.601924,0.4218454,3.419045,0.1803956,-0.00034027,0.9938067,6.217086
1350.45,0.3510447,6.600839,0.4211446,3.418034,0.1808499,-0.000344998,0.9942565,6.217086
1350.651,0.3499188,6.609881,0.4204397,3.41884,0.1812201,-0.000348837,0.9946227,6.217086
1350.85,0.3488007,6.606264,0.4197305,3.417308,0.1815083,-0.000350997,0.9949076,6.217086
1351.05,0.3476735,6.59252,0.4190173,3.413968,0.1818954,-0.000354688,0.9952899,6.217086
1351.251,0.3465372,6.602647,0.4183,3.414981,0.1823876,-0.000360523,0.9957756,6.217086
1351.45,0.3454089,6.597946,0.4175784,3.413316,0.182757,-0.000363929,0.9961398,6.217086
1351.65,0.3442714,6.584563,0.4168528,3.41007,0.1832418,-0.000369762,0.9966176,6.217086
1351.85,0.3431306,6.595414,0.416123,3.411279,0.183814,-0.000377692,0.9971809,6.217086
1352.05,0.3419864,6.598669,0.4153892,3.411075,0.1842269,-0.000382023,0.9975874,6.217086
1352.251,0.340833,6.601924,0.4146512,3.410789,0.184618,-0.00038596,0.997972,6.217086
1352.45,0.3396878,6.600477,0.4139091,3.409645,0.184985,-0.000389558,0.9983326,6.217086
1352.65,0.3385335,6.598669,0.4131629,3.408427,0.1853535,-0.000393198,0.9986945,6.217086
1352.85,0.3373759,6.603009,0.4124127,3.408321,0.1856682,-0.000395857,0.9990032,6.217086
1353.05,0.3362149,6.604094,0.4116584,3.407559,0.1859673,-0.000398344,0.9992963,6.217086
1353.25,0.3350506,6.599392,0.4109001,3.405743,0.1862935,-0.000401573,0.9996156,6.217086
1353.45,0.333883,6.605541,0.4101376,3.405941,0.1865956,-0.000404114,0.9999111,6.217086
1353.65,0.3327121,6.59903,0.4093711,3.403764,0.186863,-0.000406386,1.000172,6.217086
1353.85,0.3315379,6.601924,0.4086006,3.403328,0.1871658,-0.000409043,1.000468,6.217086
1354.05,0.3303604,6.59252,0.407826,3.400622,0.1874444,-0.000411468,1.000739,6.217086
1354.25,0.3291797,6.600116,0.4070475,3.401061,0.1877603,-0.000414019,1.001047,6.217086
1354.45,0.3279957,6.59469,0.4062648,3.399061,0.1880816,-0.000417627,1.001359,6.217086
1354.65,0.3268085,6.591435,0.4054782,3.397511,0.1884442,-0.000421785,1.001712,6.217086
1354.85,0.3256181,6.604456,0.4046876,3.398979,0.1887613,-0.000424653,1.00202,6.217086
1355.05,0.3244245,6.596498,0.403893,3.396476,0.1889887,-0.000426732,1.00224,6.217086
1355.25,0.3232276,6.602647,0.4030944,3.396595,0.1892868,-0.000429753,1.002529,6.217086
1355.45,0.3220276,6.603733,0.4022918,3.39577,0.1895162,-0.000431829,1.002751,6.217086
1355.65,0.3208244,6.601924,0.4014852,3.394379,0.1896855,-0.000433009,1.002915,6.217086
1355.85,0.319618,6.597946,0.4006746,3.392545,0.1899232,-0.000435295,1.003144,6.217086
1356.05,0.3184085,6.591797,0.3998601,3.390362,0.1901828,-0.000437776,1.003394,6.217086
1356.25,0.3171958,6.592158,0.3990417,3.389404,0.1905,-0.000441191,1.0037,6.217086
1356.45,0.31598,6.59252,0.3982193,3.388464,0.1907317,-0.000443465,1.003923,6.217086
1356.651,0.314755,6.589627,0.397393,3.38684,0.1909915,-0.000446045,1.004172,6.217086
1356.85,0.313539,6.59035,0.3965627,3.385932,0.1912729,-0.000449008,1.004443,6.217086
1357.05,0.3123139,6.596498,0.3957285,3.386029,0.1915611,-0.000452135,1.004719,6.217086
1357.25,0.3110857,6.597222,0.3948905,3.385101,0.1917515,-0.000453801,1.004901,6.217086
1357.45,0.3098544,6.595775,0.3940485,3.383714,0.1919007,-0.000455004,1.005044,6.217086
1357.651,0.3086139,6.593244,0.3932026,3.382088,0.1920881,-0.000456691,1.005223,6.217086
1357.85,0.3073827,6.593244,0.3923528,3.380979,0.192276,-0.000458407,1.005402,6.217086
1358.05,0.3061423,6.588903,0.3914992,3.379034,0.1924665,-0.000460185,1.005584,6.217086
1358.25,0.3048988,6.592882,0.3906417,3.378662,0.1927115,-0.000462802,1.005817,6.217086
1358.45,0.3036524,6.58818,0.3897803,3.376661,0.1929401,-0.000465031,1.006034,6.217086
1358.65,0.3024029,6.583116,0.3889151,3.374615,0.1931607,-0.000467292,1.006243,6.217086
1358.85,0.3011505,6.591797,0.388046,3.375148,0.1934064,-0.000470149,1.006476,6.217086
1359.05,0.2998951,6.589988,0.3871731,3.373667,0.1935818,-0.000471703,1.006642,6.217086
1359.25,0.2986367,6.584925,0.3862965,3.371551,0.1937946,-0.000473535,1.006844,6.217086
1359.45,0.2973754,6.581669,0.3854159,3.369821,0.193993,-0.000475771,1.007031,6.217086
1359.651,0.2961048,6.584563,0.3845316,3.369221,0.1942081,-0.000478383,1.007234,6.217086
1359.85,0.294844,6.592882,0.3836434,3.36965,0.1943962,-0.000480422,1.007411,6.217086
1360.05,0.2935739,6.587818,0.3827515,3.36751,0.1944482,-0.00048109,1.00746,6.217086
1360.25,0.292301,6.586371,0.3818558,3.365985,0.1945868,-0.000482426,1.00759,6.217086
1360.45,0.2910251,6.582393,0.3809563,3.364035,0.1947069,-0.000483655,1.007703,6.217086
1360.651,0.28974,6.577329,0.380053,3.361845,0.1949196,-0.000486024,1.007902,6.217086
1360.85,0.2884648,6.572266,0.379146,3.359738,0.1951649,-0.00048899,1.008131,6.217086
1361.05,0.2871803,6.581669,0.3782352,3.360397,0.1954366,-0.000492624,1.008385,6.217086
1361.251,0.2858866,6.572989,0.3773207,3.357579,0.1956012,-0.000494356,1.008538,6.217086
1361.45,0.284603,6.581308,0.3764025,3.357991,0.1958332,-0.000497396,1.008755,6.217086
1361.65,0.2833101,6.571904,0.3754806,3.355008,0.1959725,-0.000498873,1.008884,6.217086
1361.85,0.2820144,6.566117,0.3745549,3.352691,0.1962138,-0.000502005,1.009108,6.217086
1362.05,0.2807159,6.576967,0.3736255,3.353615,0.1964892,-0.000506011,1.009364,6.217086
1362.25,0.2794146,6.574074,0.3726925,3.351884,0.1966518,-0.000507848,1.009515,6.217086
1362.45,0.2781106,6.569734,0.3717558,3.349825,0.1968669,-0.000510318,1.009714,6.217086
1362.65,0.2768039,6.565393,0.3708154,3.347825,0.1970508,-0.000512938,1.009884,6.217086
1362.85,0.2754944,6.555989,0.3698714,3.34479,0.1973255,-0.000516793,1.010137,6.217086
1363.05,0.2741822,6.568649,0.3689237,3.346096,0.1976198,-0.000521796,1.010409,6.217086
1363.25,0.2728673,6.56467,0.3679723,3.344113,0.1978786,-0.000525136,1.010647,6.217086
1363.45,0.2715496,6.569734,0.3670174,3.343936,0.198098,-0.000528269,1.010849,6.217086
1363.65,0.2702294,6.564308,0.3660587,3.341675,0.1982439,-0.000530199,1.010983,6.217086
1363.85,0.2689064,6.559968,0.3650965,3.339601,0.1984011,-0.0005326,1.011127,6.217086
1364.05,0.2675808,6.56684,0.3641307,3.339675,0.1986078,-0.000535607,1.011316,6.217086
1364.25,0.2662525,6.56467,0.3631612,3.337993,0.1987995,-0.000538213,1.011492,6.217086
1364.45,0.2649217,6.565755,0.3621882,3.336979,0.1989681,-0.000540472,1.011646,6.217086
1364.65,0.2635882,6.565393,0.3612116,3.335652,0.1991136,-0.000542362,1.011778,6.217086
1364.85,0.2622521,6.570819,0.3602315,3.335432,0.19925,-0.000544129,1.011903,6.217086
1365.05,0.2609134,6.565755,0.3592477,3.333158,0.1993294,-0.000545036,1.011975,6.217086
1365.25,0.2595722,6.555989,0.3582605,3.329941,0.1994778,-0.000546938,1.012109,6.217086
1365.45,0.2582284,6.558883,0.3572696,3.329259,0.1996531,-0.000549613,1.012268,6.217086
1365.65,0.256882,6.570819,0.3562753,3.330295,0.1998133,-0.000551877,1.012413,6.217086
1365.85,0.2555331,6.5625,0.3552774,3.327378,0.1998565,-0.000552353,1.012452,6.217086
1366.05,0.2541817,6.550564,0.3542761,3.323725,0.1999564,-0.000553657,1.012542,6.217086
1366.25,0.2528277,6.565032,0.3532712,3.325246,0.2001328,-0.000556288,1.012701,6.217086
1366.45,0.2514713,6.552011,0.3522628,3.321391,0.2002104,-0.000557335,1.012771,6.217086
1366.65,0.2501124,6.56033,0.351251,3.321689,0.2003979,-0.000560244,1.01294,6.217086
1366.85,0.248751,6.548032,0.3502356,3.318009,0.2004809,-0.000561318,1.013014,6.217086
1367.051,0.2473804,6.549841,0.3492169,3.317041,0.2006398,-0.000563517,1.013156,6.217086
1367.25,0.2460209,6.542245,0.3481946,3.314249,0.2007952,-0.000565672,1.013295,6.217086
1367.451,0.2446454,6.539352,0.3471689,3.312364,0.2010359,-0.000569773,1.01351,6.217086
1367.65,0.2432811,6.551649,0.3461397,3.313525,0.201267,-0.000573306,1.013716,6.217086
1367.85,0.2419076,6.557075,0.3451072,3.313309,0.2013567,-0.000573979,1.013796,6.217086
1368.05,0.2405317,6.557075,0.3440713,3.311937,0.2014154,-0.000574818,1.013848,6.217086
1368.25,0.2391534,6.553819,0.343032,3.309958,0.2014039,-0.000573597,1.013838,6.217086
1368.45,0.2377727,6.545862,0.3419892,3.306954,0.201485,-0.000575052,1.01391,6.217086
1368.65,0.2363898,6.55816,0.3409432,3.308027,0.2015861,-0.000575589,1.013999,6.217086
1368.85,0.2350044,6.55816,0.3398937,3.306632,0.2016151,-0.000576743,1.014025,6.217086
1369.05,0.2336168,6.553458,0.3388409,3.304327,0.2016073,-0.000576759,1.014018,6.217086
1369.25,0.2322268,6.561777,0.3377847,3.304554,0.2016057,-0.000576096,1.014017,6.217086
1369.45,0.2308346,6.546947,0.3367252,3.300204,0.2015538,-0.000576034,1.013971,6.217086
1369.65,0.2294401,6.559968,0.3356624,3.301314,0.2016345,-0.000577421,1.014042,6.217086
1369.85,0.2280433,6.552011,0.3345962,3.29834,0.2016318,-0.000578835,1.014039,6.217086
1370.05,0.2266443,6.547309,0.3335267,3.296035,0.2016255,-0.000578711,1.014033,6.217086
1370.25,0.225243,6.542245,0.332454,3.293625,0.2016347,-0.000578469,1.014042,6.217086
1370.45,0.2238395,6.547309,0.3313779,3.293185,0.2016983,-0.000579222,1.014097,6.217086
1370.65,0.2224338,6.546947,0.3302986,3.291692,0.2017406,-0.000580367,1.014134,6.217086
1370.85,0.2210259,6.538629,0.3292161,3.288654,0.2017675,-0.000581072,1.014157,6.217086
1371.05,0.2196159,6.53682,0.3281302,3.286884,0.2018541,-0.000582578,1.014232,6.217086
1371.25,0.2182036,6.537905,0.3270411,3.285687,0.2019732,-0.000585004,1.014335,6.217086
1371.45,0.2167892,6.542969,0.3259489,3.285324,0.2020307,-0.000585872,1.014384,6.217086
1371.65,0.2153727,6.546224,0.3248534,3.284533,0.2020534,-0.000586403,1.014404,6.217086
1371.85,0.213954,6.53248,0.3237546,3.280385,0.2020626,-0.000586805,1.014411,6.217086
1372.05,0.2125333,6.53031,0.3226527,3.278532,0.2021672,-0.000588701,1.014501,6.217086
1372.25,0.2111104,6.528501,0.3215476,3.276818,0.202218,-0.000589563,1.014544,6.217086
1372.45,0.2096854,6.529586,0.3204393,3.27558,0.2023124,-0.000591228,1.014625,6.217086
1372.65,0.2082584,6.522352,0.3193278,3.272762,0.2023683,-0.000592034,1.014673,6.217086
1372.85,0.2068293,6.530671,0.3182132,3.272969,0.202477,-0.000593735,1.014765,6.217086
1373.051,0.205391,6.527416,0.3170954,3.270908,0.2025112,-0.000594139,1.014794,6.217086
1373.25,0.203965,6.530671,0.3159744,3.270096,0.2025886,-0.000595651,1.01486,6.217086
1373.45,0.2025299,6.527416,0.3148504,3.268023,0.2026352,-0.000596741,1.014899,6.217086
1373.65,0.2010927,6.524522,0.3137233,3.266028,0.2026756,-0.000597389,1.014933,6.217086
1373.85,0.1996536,6.525246,0.3125931,3.264731,0.2027193,-0.000597925,1.01497,6.217086
1374.05,0.1982125,6.518373,0.3114597,3.261918,0.2027644,-0.000598731,1.015008,6.217086
1374.251,0.1967622,6.519459,0.3103234,3.260659,0.2028802,-0.000601222,1.015105,6.217086
1374.45,0.1953244,6.521991,0.3091838,3.25977,0.2029409,-0.000602103,1.015156,6.217086
1374.65,0.1938774,6.521629,0.3080413,3.25822,0.203014,-0.000603918,1.015217,6.217086
1374.85,0.1924286,6.514033,0.3068957,3.25527,0.2030938,-0.000605929,1.015284,6.217086
1375.05,0.1909778,6.509332,0.3057471,3.252894,0.2032344,-0.000609175,1.015401,6.217086
1375.25,0.1895252,6.507885,0.3045955,3.251231,0.203348,-0.000611529,1.015496,6.217086
1375.45,0.1880707,6.504991,0.3034408,3.249214,0.2034811,-0.000614409,1.015606,6.217086
1375.65,0.1866143,6.503183,0.3022832,3.24741,0.2036539,-0.000618492,1.015749,6.217086
1375.85,0.1851561,6.511502,0.3011226,3.247637,0.2038367,-0.000622877,1.015901,6.217086
1376.05,0.1836961,6.510417,0.299959,3.246006,0.2039519,-0.000625408,1.015996,6.217086
1376.25,0.1822342,6.516565,0.2987925,3.245802,0.2040385,-0.000627164,1.016067,6.217086
1376.45,0.1807706,6.505714,0.2976229,3.242248,0.2040065,-0.000626724,1.016041,6.217086
1376.65,0.1793051,6.51548,0.2964505,3.242637,0.2040911,-0.000628571,1.01611,6.217086
1376.85,0.1778379,6.510055,0.2952751,3.240098,0.2040959,-0.000628587,1.016114,6.217086
1377.05,0.176369,6.502098,0.2940968,3.237021,0.2041399,-0.000629381,1.01615,6.217086
1377.25,0.1748983,6.495949,0.2929156,3.234333,0.2042212,-0.000631254,1.016217,6.217086
1377.45,0.1734259,6.514757,0.2917315,3.236625,0.2042942,-0.000633161,1.016276,6.217086
1377.65,0.1719517,6.498119,0.2905445,3.231822,0.204257,-0.000632481,1.016246,6.217086
1377.85,0.1704759,6.497757,0.2893546,3.23025,0.2043095,-0.000633612,1.016288,6.217086
1378.05,0.1689984,6.503544,0.2881619,3.229878,0.2043916,-0.000635466,1.016355,6.217086
1378.25,0.1675192,6.496672,0.2869664,3.227007,0.2044597,-0.000637166,1.01641,6.217086
1378.45,0.1660383,6.496672,0.2857679,3.225572,0.2045122,-0.000638359,1.016452,6.217086
1378.65,0.1645559,6.481843,0.2845667,3.221117,0.2045832,-0.000640005,1.016509,6.217086
1378.85,0.1630718,6.493055,0.2833627,3.221839,0.2047659,-0.000644876,1.016656,6.217086
1379.05,0.1615861,6.503544,0.2821558,3.222491,0.2048415,-0.000646659,1.016716,6.217086
1379.25,0.1600988,6.488353,0.2809462,3.21797,0.2048531,-0.000646881,1.016726,6.217086
1379.449,0.1586173,6.486907,0.2797338,3.216205,0.2049295,-0.000648808,1.016787,6.217086
1379.65,0.1571194,6.495225,0.2785187,3.216394,0.2049653,-0.00064971,1.016815,6.217086
1379.85,0.1556274,6.493055,0.2773008,3.21442,0.2049696,-0.000649807,1.016819,6.217086
1380.05,0.1541339,6.486183,0.2760801,3.21152,0.204992,-0.000650359,1.016836,6.217086
1380.25,0.1526388,6.492332,0.2748567,3.211211,0.2050643,-0.000652152,1.016893,6.217086
1380.45,0.1511423,6.48112,0.2736306,3.207517,0.2050505,-0.000651818,1.016882,6.217086
1380.65,0.1496442,6.479673,0.2724018,3.205634,0.2051654,-0.00065492,1.016973,6.217086
1380.85,0.1481447,6.486907,0.2711703,3.205688,0.2051717,-0.000654725,1.016978,6.217086
1381.05,0.1466437,6.482566,0.2699361,3.20324,0.2051765,-0.000654734,1.016982,6.217086
1381.249,0.1451488,6.470269,0.2686993,3.199256,0.2052166,-0.000655679,1.017013,6.217086
1381.45,0.1436374,6.477503,0.2674599,3.199149,0.2053439,-0.000658879,1.017112,6.217086
1381.65,0.1421321,6.476056,0.2662177,3.19736,0.2054242,-0.000661191,1.017175,6.217086
1381.85,0.1406254,6.481482,0.2649729,3.196945,0.205489,-0.000662803,1.017225,6.217086
1382.05,0.1391173,6.475333,0.2637255,3.194194,0.2055192,-0.000663909,1.017248,6.217086
1382.25,0.1376079,6.474247,0.2624755,3.192453,0.2055737,-0.000665352,1.017291,6.217086
1382.45,0.1360971,6.477503,0.2612229,3.191601,0.2056023,-0.000665819,1.017313,6.217086
1382.651,0.1345773,6.461227,0.2599677,3.186785,0.2056345,-0.000666968,1.017338,6.217086
1382.85,0.1330714,6.460865,0.2587099,3.185154,0.2057883,-0.000671618,1.017456,6.217086
1383.05,0.1315566,6.472077,0.2574496,3.18593,0.205899,-0.000674466,1.01754,6.217086
1383.25,0.1300405,6.473163,0.2561867,3.18466,0.2059073,-0.000674461,1.017547,6.217086
1383.45,0.1285231,6.459056,0.2549213,3.180272,0.2059274,-0.000675277,1.017562,6.217086
1383.65,0.1270045,6.467737,0.2536534,3.180465,0.206017,-0.000677393,1.01763,6.217086
1383.85,0.1254846,6.462674,0.252383,3.177907,0.2060675,-0.000679152,1.017668,6.217086
1384.05,0.1239635,6.459056,0.2511101,3.175644,0.2061431,-0.000681479,1.017726,6.217086
1384.25,0.1224411,6.460142,0.2498347,3.174404,0.2061646,-0.000681136,1.017742,6.217086
1384.45,0.1209175,6.462312,0.2485568,3.173225,0.2062245,-0.000682778,1.017787,6.217086
1384.65,0.1193928,6.461227,0.2472765,3.171471,0.2062607,-0.0006839,1.017814,6.217086
1384.85,0.1178668,6.448929,0.2459937,3.167442,0.2063184,-0.000686117,1.017857,6.217086
1385.05,0.1163397,6.450738,0.2447085,3.166234,0.2064607,-0.00069086,1.017964,6.217086
1385.25,0.1148114,6.455801,0.2434209,3.165732,0.2065791,-0.000694808,1.018052,6.217086
1385.45,0.1132821,6.460865,0.2421309,3.165225,0.2066522,-0.000697322,1.018107,6.217086
1385.65,0.1117515,6.440972,0.2408384,3.15976,0.2066458,-0.000697205,1.018102,6.217086
1385.85,0.1102199,6.456886,0.2395436,3.161374,0.2067412,-0.000699709,1.018172,6.217086
1386.05,0.1086872,6.444227,0.2382465,3.157225,0.2068032,-0.00070236,1.018218,6.217086
1386.25,0.1071535,6.453269,0.2369469,3.157508,0.2069073,-0.000705709,1.018295,6.217086
1386.45,0.1056186,6.453631,0.2356451,3.156149,0.2068656,-0.000704292,1.018264,6.217086
1386.65,0.1040828,6.44061,0.2343409,3.151864,0.2068919,-0.000705424,1.018283,6.217086
1386.85,0.1025459,6.44061,0.2330344,3.150284,0.2069942,-0.000708795,1.018358,6.217086
1387.05,0.101008,6.440972,0.2317256,3.148802,0.2070957,-0.00071221,1.018432,6.217086
1387.25,0.09946907,6.443504,0.2304145,3.147782,0.2071724,-0.000714692,1.018488,6.217086
1387.45,0.09792918,6.449291,0.2291011,3.147439,0.2071857,-0.000715033,1.018497,6.217086
1387.65,0.09638833,6.43627,0.2277854,3.143248,0.2071697,-0.000714622,1.018486,6.217086
1387.85,0.09484652,6.436632,0.2264675,3.141712,0.2072349,-0.000716693,1.018533,6.217086
1388.05,0.09330378,6.44061,0.2251474,3.140896,0.207328,-0.000719956,1.0186,6.217086
1388.25,0.09176011,6.43627,0.223825,3.138566,0.2073235,-0.000719807,1.018597,6.217086
1388.45,0.09021554,6.436632,0.2225004,3.137044,0.2073423,-0.000720313,1.01861,6.217086
1388.65,0.08867008,6.430483,0.2211737,3.134193,0.2073826,-0.0007217,1.018639,6.217086
1388.85,0.08712375,6.435185,0.2198447,3.13355,0.2074553,-0.000724185,1.01869,6.217086
1389.05,0.08557656,6.422526,0.2185136,3.129486,0.2074707,-0.000724677,1.018701,6.217086
1389.25,0.08402852,6.435547,0.2171803,3.130523,0.2075356,-0.00072665,1.018747,6.217086
1389.45,0.08247965,6.436632,0.2158448,3.12923,0.2074842,-0.000724631,1.018711,6.217086
1389.651,0.08092222,6.435185,0.2145072,3.127291,0.207448,-0.000723449,1.018685,6.217086
1389.85,0.07937949,6.430845,0.2131674,3.12485,0.2073988,-0.000721624,1.018651,6.217086
1390.05,0.07782823,6.435185,0.2118256,3.12413,0.2073553,-0.000719435,1.018621,6.217086
1390.25,0.07627619,6.435547,0.2104817,3.122507,0.2073482,-0.000720366,1.018616,6.217086
1390.45,0.07472341,6.419994,0.2091358,3.117823,0.2073175,-0.00072004,1.018595,6.217086
1390.65,0.07316989,6.442419,0.2077877,3.120748,0.2073322,-0.000719993,1.018605,6.217086
1390.85,0.07161564,6.415654,0.2064376,3.113803,0.2072284,-0.000717735,1.018533,6.217086
1391.05,0.07006069,6.408782,0.2050854,3.110713,0.2073163,-0.000721253,1.018594,6.217086
1391.25,0.06850505,6.421803,0.2037313,3.111845,0.2073637,-0.00072228,1.018626,6.217086
1391.45,0.06694873,6.421803,0.2023751,3.110234,0.2073587,-0.000722169,1.018623,6.217086
1391.65,0.06539175,6.407335,0.2010169,3.105756,0.2073378,-0.000721445,1.018608,6.217086
1391.85,0.06383412,6.415292,0.1996567,3.105723,0.207396,-0.000723,1.018648,6.217086
1392.05,0.06227587,6.418909,0.1982945,3.104818,0.2074397,-0.000725306,1.018677,6.217086
1392.25,0.060717,6.406611,0.1969304,3.100836,0.2074152,-0.000724552,1.018661,6.217086
1392.45,0.05915753,6.405888,0.1955643,3.099151,0.2074004,-0.000722513,1.018651,6.217086
1392.651,0.05758968,6.404441,0.1941963,3.097077,0.2074962,-0.000727477,1.018714,6.217086
1392.85,0.05603686,6.412399,0.1928263,3.09721,0.2075212,-0.000727663,1.018731,6.217086
1393.05,0.05447568,6.40842,0.1914545,3.094784,0.2075247,-0.00072843,1.018733,6.217086
