time,r,snimac1,ym,spir,theta1,theta2,theta3,y0
1194.8,-0.0407953057840784,6.0400390625,-0.179766070883201,2.91768137494543,0.194760396464101,0.00729426705987955,1.01547344305629,6.25
1194.9,-0.0400124761874036,6.0302734375,-0.179071437978191,2.91589060206572,0.194635006072128,0.00731495202577438,1.01539745088084,6.25
1195,-0.0392295478639213,6.083984375,-0.178376363232209,2.93180542318633,0.194467477010426,0.0072976708977563,1.01529552847831,6.25
1195.1,-0.0384465227454293,6.0986328125,-0.177680848360283,2.93258830831389,0.194518657550455,0.00728964999340776,1.01532639656777,6.25
1195.2,-0.0376634027639662,6.0595703125,-0.176984895078527,2.92184397550345,0.194626814353973,0.00729648320216987,1.01539185263796,6.25
1195.3,-0.0368801898517989,6.044921875,-0.176288505104135,2.92158087605321,0.194571389413416,0.00730571114326537,1.01535853928549,6.25
1195.4,-0.0360968859414293,6.0693359375,-0.175591680155381,2.93000149109169,0.194453628942374,0.00729493594833573,1.01528748537874,6.25
1195.5,-0.0353134929655837,6.1181640625,-0.174894421951611,2.94207741793877,0.194432792378868,0.00729815969650437,1.0152750160248,6.25
1195.6,-0.0345300128572011,6.0986328125,-0.174196732213241,2.9340536530847,0.194608392915015,0.00731096049672714,1.01538044566728,6.25
1195.7,-0.0337464475494479,6.07421875,-0.173498612661751,2.92972713103259,0.194701812784374,0.00729325212090834,1.01543612131649,6.25
1195.8,-0.0329627989756881,6.064453125,-0.172800065019681,2.92969181792343,0.194692554722773,0.0072924465563966,1.01543057683473,6.25
1195.9,-0.0321790690694987,6.0595703125,-0.172101091010628,2.92990351548324,0.194640645494361,0.00730130149815094,1.01539973974043,6.25
1196,-0.0313952597646569,6.0400390625,-0.171401692359241,2.9258465823487,0.194566599567114,0.00729436087421157,1.01535557854009,6.25
1196.1,-0.030611372995129,6.103515625,-0.170701870791217,2.94509003988521,0.194410142184303,0.00732031447802487,1.01526305086187,6.25
1196.2,-0.0298274106950847,6.07421875,-0.170001628033295,2.93337710964572,0.194507646026397,0.00733081238234317,1.01532092646759,6.25
1196.3,-0.0290433747988697,6.0986328125,-0.169300965813256,2.94286447602282,0.194484259347526,0.00733576426224932,1.01530717083558,6.25
1196.4,-0.0282592672410109,6.0888671875,-0.168599885859913,2.93924030024241,0.194556109589747,0.00734503674453777,1.01534967771943,6.25
1196.5,-0.0274750899562229,6.0546875,-0.167898389903112,2.93158941481177,0.194586205988905,0.00733815615733436,1.01536730298745,6.25
1196.6,-0.0266908448793781,6.0986328125,-0.167196479673724,2.94668154484059,0.194476890939687,0.00732332055766324,1.01530286399821,6.25
1196.7,-0.0259065339455303,6.0546875,-0.166494156903643,2.93248726439553,0.194540410744228,0.00731050352609383,1.01533991642519,6.25
1196.8,-0.0251221590898854,6.1181640625,-0.165791423325781,2.95349490893468,0.194425857393465,0.00729886325099564,1.01527274322487,6.25
1196.9,-0.0243377222478066,6.09375,-0.165088280674062,2.94311202928872,0.194561471010142,0.00727612087096591,1.01535155662142,6.25
1197,-0.0235532253548211,6.083984375,-0.164384730683422,2.943067916867,0.194596493658571,0.00727797204956326,1.01537198397327,6.25
1197.1,-0.0227686703465899,6.0595703125,-0.163680775089799,2.93804861620929,0.194590015121553,0.00727893400082088,1.01536823065554,6.25
1197.2,-0.0219840591589315,6.09375,-0.162976415630136,2.949776983276,0.194484494469184,0.00727260380504255,1.01530693469752,6.25
1197.3,-0.0211993937277924,6.11328125,-0.162271654042367,2.95330222775749,0.194511103506558,0.00726916869160027,1.01532228215705,6.25
1197.4,-0.0204146759892532,6.0693359375,-0.161566492065424,2.94091608264112,0.194611579294859,0.00727253520666342,1.01538033332511,6.25
1197.5,-0.0196299078795339,6.09375,-0.160860931439222,2.95145086967399,0.194536368909915,0.00728330961448003,1.01533713594064,6.25
1197.6,-0.0188450913349665,6.0546875,-0.160154973904662,2.94002126056001,0.194554406362746,0.00728451890196472,1.01534752000281,6.25
1197.7,-0.0180602282920095,6.1083984375,-0.159448621203625,2.95805885697997,0.194416443721952,0.00730673062903661,1.01526869086537,6.25
1197.8,-0.0172753206872363,6.103515625,-0.158741875078965,2.95361396411928,0.194485951685131,0.00731345593943325,1.01530853051001,6.25
1197.9,-0.0164903704573231,6.123046875,-0.158034737274509,2.95998657595164,0.194533905853267,0.00730381428371425,1.01533577140966,6.25
1198,-0.0157053795390635,6.0546875,-0.157327209535048,2.94103317643248,0.194654363358351,0.00731586494551285,1.01540453905168,6.25
1198.1,-0.0149203498693394,6.09375,-0.156619293606337,2.95732960636659,0.194506463215758,0.00734767079540468,1.01532087337514,6.25
1198.2,-0.0141352833851352,6.07421875,-0.155910991235088,2.95002216639881,0.194507886673203,0.0073478882765974,1.0153216831142,6.25
1198.3,-0.0133501820235262,6.1181640625,-0.155202304168967,2.96405020371071,0.19443074985586,0.00736668821332043,1.01527831122983,6.25
1198.4,-0.0125650477216683,6.1083984375,-0.154493234156588,2.95897707800015,0.194520426953447,0.00738168044750068,1.01532908242509,6.25
1198.5,-0.0117798824168043,6.09375,-0.153783782947512,2.95655832354814,0.194570289527799,0.00736790557951528,1.01535696588976,6.25
1198.6,-0.0109946880462513,6.0595703125,-0.153073952292239,2.9492685919486,0.194560873636436,0.00736626678644148,1.01535165619113,6.25
1198.7,-0.0102094665473986,6.0595703125,-0.152363743942205,2.95261183229397,0.194417092942395,0.00740414096914394,1.01527160153073,6.25
1198.8,-0.00942421985770387,6.1376953125,-0.151653159649779,2.97437679540011,0.194272379750416,0.00737519597633179,1.01519040335525,6.25
1198.9,-0.00863894991468167,6.103515625,-0.150942201168257,2.96024179467984,0.194423364937134,0.00733570034593327,1.01527394583705,6.25
1199,-0.00785365865590933,6.123046875,-0.150230870251859,2.96877471753438,0.194440261383921,0.00733801133597774,1.01528336607437,6.25
1199.1,-0.00706834801901496,6.103515625,-0.149519168655722,2.96289865717222,0.194529053899699,0.00731726706112411,1.01533232457735,6.25
1199.2,-0.00628301994167628,6.0888671875,-0.148807098135899,2.96120168091296,0.194540503852417,0.00731864678153688,1.01533867721489,6.25
1199.3,-0.00549767636160869,6.09375,-0.148094660449354,2.96438634255854,0.194493738741516,0.0073287989551072,1.01531299906187,6.25
1199.4,-0.00471231921657119,6.11328125,-0.147381857353957,2.97005946653851,0.194463109959471,0.00732476994837705,1.01529609039049,6.25
1199.5,-0.00392695044435446,6.123046875,-0.146668690608477,2.97203452653951,0.194503402931924,0.00731591882409381,1.01531809207043,6.25
1199.6,-0.00314157198277787,6.0693359375,-0.145955161972583,2.95772307423467,0.194577138959598,0.00732440635347456,1.01535857525712,6.25
1199.7,-0.00235618576968649,6.0986328125,-0.145241273206836,2.97032943041783,0.194446630702034,0.00735394592069525,1.01528765205234,6.25
1199.8,-0.00157079374293916,6.07421875,-0.144527026072685,2.96243462788116,0.194423840070956,0.00735034800750242,1.01527519575406,6.25
1199.9,-0.000785397840414426,6.0791015625,-0.143812422332464,2.96635626586237,0.19430670634711,0.00737942837590298,1.01521195663355,6.25
1200,-3.67394039744206e-16,6.0888671875,-0.143097463749387,2.96942589691591,0.194206370218656,0.00736169527966698,1.01515742235722,6.25
1200.1,0.000785397840417244,6.1279296875,-0.142382152087544,2.97998091937411,0.194139009918102,0.00737857257870515,1.01512129097992,6.25
1200.2,0.0015707937429402,6.103515625,-0.141666489111894,2.97134081729083,0.19421398567184,0.007391142597519,1.01516177958799,6.25
1200.3,0.00235618576968753,6.09375,-0.140950476588264,2.97132647015633,0.194196062588094,0.00739617063767054,1.01515222412628,6.25
1200.4,0.00314157198278069,6.0986328125,-0.140234116283345,2.9741632982858,0.194139891741204,0.00738567661064024,1.01512203347465,6.25
1200.5,0.0039269504443555,6.09375,-0.139517409964685,2.97329715779965,0.194098661297391,0.00739685295087969,1.015100176165,6.25
1200.6,0.00471231921657401,6.09375,-0.138800359400684,2.97446496621592,0.19403747736999,0.00738573585164373,1.01506749333827,6.25
1200.7,0.00549767636160973,6.0693359375,-0.138082966360594,2.96872902266313,0.193973130464977,0.00740282252624517,1.01503358510886,6.25
1200.8,0.00628301994167555,6.0888671875,-0.137365232614511,2.97658690420744,0.19381805514995,0.00737481463938156,1.01495126897194,6.25
1200.9,0.00706834801901778,6.103515625,-0.136647159933372,2.97987859059039,0.193730766885267,0.00739611431375263,1.01490556122398,6.25
1201,0.00785365865591037,6.1083984375,-0.13592875008895,2.98090390602435,0.193695050359046,0.00739028495006299,1.01488674203897,6.25
1201.1,0.00863894991468449,6.1083984375,-0.135210004853848,2.98134287941755,0.193674296886996,0.00739556718202223,1.01487594666277,6.25
1201.2,0.00942421985770491,6.0986328125,-0.134490926001501,2.97952999746201,0.193651191686624,0.00739191115698794,1.0148638478272,6.25
1201.3,0.0102094665473997,6.07421875,-0.133771515306163,2.97452298467004,0.193589734251653,0.00740746832302247,1.01483207197069,6.25
1201.4,0.0109946880462542,6.103515625,-0.133051774542909,2.98498399749701,0.1934385567278,0.00738244794474294,1.01475339608855,6.25
1201.5,0.0117798824168053,6.0888671875,-0.132331705487627,2.97970886651536,0.193389844413086,0.00739372295609376,1.01472837484996,6.25
1201.6,0.0125650477216711,6.1328125,-0.131611309917017,2.9933415193442,0.193286527531475,0.00737927232405581,1.01467501665541,6.25
1201.7,0.0133501820235272,6.11328125,-0.130890589608583,2.98567439135559,0.193338607124881,0.00736792024354455,1.01470159336665,6.25
1201.8,0.0141352833851363,6.1181640625,-0.13016954634063,2.98921637105286,0.193317777629964,0.00736579363264157,1.01469091344775,6.25
1201.9,0.0149203498693423,6.1181640625,-0.129448181892262,2.98965405657929,0.193311793672837,0.00736699438988216,1.01468787666041,6.25
1202,0.0157053795390646,6.1083984375,-0.128726498043373,2.98784458876511,0.193303299611635,0.0073661668220741,1.0146835493917,6.25
1202.1,0.0164903704573259,6.1181640625,-0.128004496574646,2.99197411811198,0.193257290372695,0.00737535147749828,1.01466034632427,6.25
1202.2,0.0172753206872374,6.1328125,-0.127282179267548,2.99596287982328,0.193243726210751,0.00737392457553568,1.01465348014093,6.25
1202.3,0.0180602282920105,6.1328125,-0.126559547904326,2.99567524065468,0.193279639085098,0.00736649962679194,1.0146714683598,6.25
1202.4,0.0188450913349693,6.083984375,-0.125836604268001,2.98343055769307,0.193312659429553,0.00736954319600672,1.01468807406984,6.25
1202.5,0.0196299078795349,6.09375,-0.125113350142363,2.99045649421527,0.193170488596226,0.0073988005790286,1.01461729018839,6.25
1202.6,0.020414675989256,6.1376953125,-0.124389787311971,3.0022752953619,0.193061371670963,0.00738422904655631,1.01456275164033,6.25
1202.7,0.0211993937277935,6.1083984375,-0.123665917562144,2.99200404280669,0.193103987265946,0.00737516291669239,1.01458379732226,6.25
1202.8,0.0219840591589325,6.1376953125,-0.122941742678959,3.00278348748181,0.193041368845673,0.00736921777556484,1.01455274493043,6.25
1202.9,0.0227686703465927,6.11328125,-0.122217264449244,2.99490553442791,0.193078670361047,0.00736225265099276,1.01457105326384,6.25
1203,0.0235532253548222,6.083984375,-0.12149248466058,2.98969423975669,0.193028260371938,0.00735876844595417,1.01454624061732,6.25
1203.1,0.0243377222478094,6.1181640625,-0.120767405101286,3.00178626453046,0.192872990051063,0.00738436960914104,1.01447051144009,6.25
1203.2,0.0251221590898864,6.142578125,-0.120042027560426,3.00657250018079,0.192834686581078,0.00738076399754209,1.01445179738898,6.25
1203.3,0.0259065339455314,6.1181640625,-0.119316353827795,2.99905328027022,0.192878551396018,0.00737228581676666,1.0144730066708,6.25
1203.4,0.0266908448793809,6.1328125,-0.118590385693923,3.00555814924309,0.192835428631487,0.00736916526500146,1.01445209359575,6.25
1203.5,0.0274750899562239,6.103515625,-0.117864124950062,2.99746544716801,0.192840277083905,0.00736833498554594,1.01445442275833,6.25
1203.6,0.0282592672410137,6.0791015625,-0.117137573388189,2.99392957828039,0.192742154342889,0.00736253034697293,1.01440719654814,6.25
1203.7,0.029043374798869,6.1328125,-0.116410732800999,3.01086280061197,0.19255732974324,0.00738930475509967,1.01431903270782,6.25
1203.8,0.0298274106950858,6.1279296875,-0.115683604981897,3.00638846746496,0.192554677346562,0.00738909189772563,1.01431776677128,6.25
1203.9,0.0306113729951318,6.1181640625,-0.114956191725,3.00494460333528,0.192532787231744,0.00739326995656806,1.01430742304838,6.25
1204,0.0313952597646579,6.09375,-0.114228494825128,2.99996548419275,0.192475448074531,0.00738844339654374,1.0142802570103,6.25
1204.1,0.0321790690695015,6.09375,-0.113500516077799,3.00258453454654,0.192332143629947,0.0074144270461352,1.01421305626429,6.25
1204.2,0.0329627989756892,6.0888671875,-0.11277225727923,3.0021000462291,0.192187590162162,0.00739919451731682,1.01414512702547,6.25
1204.3,0.0337464475494489,6.1181640625,-0.112043720226326,3.01108205822836,0.192023259216327,0.00742879883250065,1.01406877481981,6.25
1204.4,0.0345300128572039,6.1279296875,-0.111314906716681,3.01230729582467,0.191956569945807,0.00742152705322116,1.01403772850865,6.25
1204.5,0.035313492965583,6.1376953125,-0.110585818548568,3.01498057767927,0.191920145527078,0.00742899052334931,1.01402096719076,6.25
1204.6,0.0360968859414321,6.1328125,-0.109856457520942,3.01375022111523,0.191914380042283,0.00742841567330843,1.01401830603534,6.25
1204.7,0.0368801898517999,6.123046875,-0.109126825433427,3.0123098338165,0.191889675611556,0.00743366678864397,1.01400703096235,6.25
1204.8,0.0376634027639672,6.1328125,-0.108396924086318,3.01643517007708,0.191830199730357,0.00742750353903961,1.01397979637762,6.25
1204.9,0.0384465227454322,6.162109375,-0.107666755280575,3.02430377570562,0.191800728915207,0.00743347959422116,1.01396645617816,6.25
1205,0.0392295478639223,6.142578125,-0.106936320817815,3.01771490599008,0.191866401911768,0.00743966922399222,1.01399626542307,6.25
1205.1,0.0400124761874064,6.1083984375,-0.106205622500314,3.01086113738995,0.191864782381065,0.00744003869071045,1.01399553849578,6.25
1205.2,0.0407953057840794,6.1083984375,-0.105474662130998,3.01421229763314,0.19174797868616,0.00742699709974338,1.013942909026,6.25
1205.3,0.0415780347223908,6.123046875,-0.104743441513437,3.01891912691988,0.191628141706158,0.00745050737927974,1.01388956240945,6.25
1205.4,0.0423606610710381,6.1669921875,-0.104011962451847,3.03031766761236,0.19155514418644,0.00744240607976723,1.01385699394789,6.25
1205.5,0.0431431828989617,6.1669921875,-0.103280226751079,3.02783600364674,0.191624536967011,0.00742795087735462,1.01388757950787,6.25
1205.6,0.0439255982753738,6.1328125,-0.102548236216618,3.01953269418635,0.191690861189155,0.00743259895095569,1.01391689186144,6.25
1205.7,0.0447079052697351,6.1376953125,-0.101815992654579,3.0241701817124,0.191642810020936,0.00744257304590498,1.01389587463191,6.25
1205.8,0.0454901019517844,6.1279296875,-0.101083497871698,3.02200533451189,0.191608715956962,0.00743911673808664,1.01388092379563,6.25
1205.9,0.0462721863915328,6.1279296875,-0.100350753675335,3.02353174385337,0.191540174459084,0.00745358001313592,1.01385122390679,6.25
1206,0.0470541566592574,6.1328125,-0.0996177618734635,3.02563016239134,0.19146993838737,0.00744585808935816,1.01382070986942,6.25
1206.1,0.0478360108255316,6.171875,-0.0988845242746668,3.03645505977098,0.191412830378622,0.00745784536803637,1.01379620625758,6.25
1206.2,0.0486177469612007,6.1083984375,-0.0981510426881363,3.01743763873384,0.191479645380415,0.00746484807146503,1.01382494539713,6.25
1206.3,0.0493993631374122,6.09375,-0.0974173189236648,3.01908409191964,0.191339114902031,0.00749928840053529,1.01376523940358,6.25
1206.4,0.0501808574256093,6.0986328125,-0.0966833547916429,3.02229826144305,0.191151010638533,0.00746843764335048,1.0136850008948,6.25
1206.5,0.0509622278975255,6.1474609375,-0.095949152103054,3.03573997075152,0.190974833209413,0.00750894532994759,1.01361098266521,6.25
1206.6,0.0517434726252121,6.142578125,-0.0952147126694704,3.03156819024634,0.190953829996572,0.00750562079238174,1.0136021305168,6.25
1206.7,0.0525245896810237,6.1376953125,-0.0944800383030482,3.03143056293378,0.190914636214818,0.00751636112275877,1.01358585829645,6.25
1206.8,0.0533055771376298,6.1083984375,-0.0937451308165235,3.02480333749663,0.190858138119455,0.00750719760274962,1.0135622812669,6.25
1206.9,0.0540864330680268,6.1083984375,-0.0930099920232075,3.02781240276331,0.190705301331394,0.00754818144861061,1.01349947296262,6.25
1207,0.0548671555455233,6.1376953125,-0.092274623736982,3.03640735695939,0.190552058725118,0.00751917994462457,1.01343619994047,6.25
1207.1,0.0556477426437694,6.142578125,-0.0915390277722952,3.0362993597542,0.190488332282377,0.00753616198709622,1.01341032420811,6.25
1207.2,0.0564281924367423,6.1474609375,-0.090803205944157,3.03802397284792,0.190438428783105,0.00752817318117246,1.0133899696026,6.25
1207.3,0.0572085029987579,6.142578125,-0.0900671600681345,3.03715233120504,0.190401279551839,0.00753819557731902,1.013375050455,6.25
1207.4,0.0579886724044811,6.1181640625,-0.089330891960348,3.03183009291147,0.190347035763988,0.00752980795737591,1.01335316719658,6.25
1207.5,0.0587686987289197,6.1181640625,-0.0885944034374656,3.03447338429408,0.190213223592304,0.00756512154977242,1.01330000900574,6.25
1207.6,0.0595485800474361,6.1767578125,-0.0878576963166997,3.05083430775713,0.190078769367911,0.007541264585477,1.01324637559495,6.25
1207.7,0.0603283144357508,6.15234375,-0.0871207724158018,3.04072348174417,0.190124590792992,0.00752924331004198,1.01326435278404,6.25
1207.8,0.061107899969945,6.142578125,-0.0863836335530583,3.04076273959252,0.19009196515709,0.00752534080358328,1.01325150275881,6.25
1207.9,0.0618873347264723,6.142578125,-0.0856462815472862,3.04229286258946,0.190026451522734,0.0075409308585062,1.01322605972245,6.25
1208,0.0626666167821532,6.1181640625,-0.0849087182178283,3.03661139580467,0.189959394789642,0.00753230753987581,1.01319994974195,6.25
1208.1,0.0634457442141867,6.1474609375,-0.0841709453845487,3.04703315093302,0.189814017785396,0.00756673446422478,1.0131441663214,6.25
1208.2,0.0642247151001515,6.123046875,-0.0834329648678285,3.03913190603045,0.189757743583545,0.00755818795317244,1.01312252145645,6.25
1208.3,0.065003527518018,6.1474609375,-0.0826947784885613,3.04826333223569,0.189623466361855,0.00759362111771039,1.01307168723257,6.25
1208.4,0.0657821795461421,6.1279296875,-0.0819563880681487,3.04201947867031,0.189562992736626,0.00758302665497725,1.01304871297118,6.25
1208.5,0.0665606692632774,6.1328125,-0.0812177954284955,3.04559815331223,0.189439749837726,0.00761829796950706,1.01300268667817,6.25
1208.6,0.0673389947485779,6.1181640625,-0.0804790023920058,3.04213836813147,0.189330715262236,0.00759717890529877,1.01296178735667,6.25
1208.7,0.0681171540816011,6.1669921875,-0.0797400107815778,3.05702499955968,0.189173630381007,0.0076426366866198,1.01290392318802,6.25
1208.8,0.0688951453423197,6.171875,-0.0790008224205999,3.05537856798933,0.189163770173234,0.00764059362844295,1.0129002751444,6.25
1208.9,0.0696729666111158,6.1328125,-0.078261439132946,3.04541963555964,0.189166438417846,0.00763969786594138,1.01290124381408,6.25
1209,0.070450615968791,6.11328125,-0.0775218627429707,3.04402233829171,0.189049705787098,0.00761617452779133,1.01285859408048,6.25
1209.1,0.0712280914965781,6.123046875,-0.0767820950755054,3.04891064936773,0.188870514984038,0.00766917658464592,1.01279434733892,6.25
1209.2,0.0720053912761265,6.142578125,-0.0760421379558531,3.05414148342895,0.188720742030477,0.00763622129824562,1.01274041602386,6.25
1209.3,0.0727825133895316,6.162109375,-0.0753019932097845,3.05862595695509,0.188626103845389,0.00766495558056092,1.01270700947175,6.25
1209.4,0.0735594559193199,6.1767578125,-0.0745616626635333,3.06180225836316,0.188588675719407,0.0076575069307031,1.01269373818483,6.25
1209.5,0.0743362169484614,6.1279296875,-0.0738211481437914,3.04851996665463,0.188592635175675,0.00765623346268055,1.0126951155365,6.25
1209.6,0.0751127945603805,6.1474609375,-0.0730804514777048,3.05822937797791,0.188450023108695,0.00763009041237455,1.01264525021457,6.25
1209.7,0.0758891868389424,6.1083984375,-0.0723395744928689,3.04718434118339,0.188362206185111,0.00765392232689301,1.01261511033426,6.25
1209.8,0.0766653918684796,6.1328125,-0.0715985190173239,3.05743790354898,0.188158349167982,0.00762082741360611,1.01254496497589,6.25
1209.9,0.077441407733787,6.171875,-0.0708572868795507,3.0667091213886,0.188023151740014,0.00765199746969199,1.01249926752658,6.25
1210,0.0782172325201155,6.1474609375,-0.0701158799084659,3.05804934119355,0.188001830700026,0.00764909182520203,1.01249205794051,6.25
1210.1,0.0789928643132016,6.1279296875,-0.0693742999334174,3.05554038460592,0.187906106991755,0.00767483808196339,1.01246023062083,6.25
1210.2,0.079768301199244,6.1279296875,-0.0686325487841801,3.05783914564439,0.18775248407447,0.00765012123179571,1.0124090501351,6.25
1210.3,0.0805435412649327,6.1279296875,-0.0678906282909512,3.0586390296629,0.18759552906589,0.00768899907224094,1.01235770415615,6.25
1210.4,0.0813185825974434,6.19140625,-0.0671485402843459,3.07620133941281,0.187438234410266,0.00766384043953253,1.01230620805692,6.25
1210.5,0.0820934232844317,6.1865234375,-0.0664062865953923,3.07083090905402,0.187463256090072,0.00765767876974876,1.01231425024045,6.25
1210.6,0.0828680614140605,6.1376953125,-0.065663869055528,3.05909530531069,0.187471726688358,0.0076584676923791,1.01231697396982,6.25
1210.7,0.0836424950749854,6.15234375,-0.0649212894965941,3.0675011891388,0.187336289776757,0.00769104203928901,1.01227409733749,6.25
1210.8,0.0844167223563666,6.1279296875,-0.0641785497508321,3.06071922916884,0.187242299994843,0.00767752008540866,1.01224434459562,6.25
1210.9,0.0851907413478805,6.142578125,-0.0634356516508783,3.06726434441894,0.187074963141747,0.00772009193872206,1.01219232886436,6.25
1211,0.0859645501397052,6.1865234375,-0.0626925970297601,3.07852569719492,0.186949329908039,0.00769888243150344,1.01215326473798,6.25
1211.1,0.0867381468225497,6.1865234375,-0.0619493877208907,3.07592548123027,0.186947073108965,0.00769948762258764,1.01215257665434,6.25
1211.2,0.0875115294876393,6.1572265625,-0.0612060255580654,3.06897602962839,0.186942731851723,0.0076989599417956,1.01215125214874,6.25
1211.3,0.0882846962267273,6.15234375,-0.0604625123754563,3.07073066081319,0.186852487036021,0.00772308507716665,1.01212420252723,6.25
1211.4,0.0890576451321071,6.1767578125,-0.0597188500076084,3.07833841449188,0.186747484198958,0.00770709315394055,1.01209271895173,6.25
1211.5,0.0898303742965969,6.1962890625,-0.0589750402894345,3.08239458614726,0.186709034685068,0.0077171268068162,1.01208141257745,6.25
1211.6,0.0906028818135697,6.1767578125,-0.0582310850562113,3.07651421174435,0.186723819300554,0.00771898198705536,1.01208575888688,6.25
1211.7,0.0913751657769382,6.1328125,-0.0574869861435742,3.06720429499725,0.186681412650466,0.00773088767029454,1.01207352130792,6.25
1211.8,0.0921472242811667,6.1279296875,-0.0567427453875134,3.07011110103976,0.186514967228381,0.00770656027712441,1.01202547327134,6.25
1211.9,0.0929190554212812,6.1376953125,-0.0559983646243691,3.07386247974168,0.186331591261458,0.00774924256472886,1.01197357715423,6.25
1212,0.0936906572928632,6.1572265625,-0.0552538456908266,3.07904514180711,0.186175254914316,0.00772570291546525,1.01192943428625,6.25
1212.1,0.0944620279920618,6.1279296875,-0.0545091904239126,3.07060167784496,0.186070348546146,0.00775107070990479,1.01190041086194,6.25
1212.2,0.0952331656155966,6.1962890625,-0.0537644006609898,3.0916597629067,0.185883576497253,0.00772706694198757,1.01184885303298,6.25
1212.3,0.0960040682607603,6.162109375,-0.0530194782397528,3.07816309672777,0.185883725182058,0.00772703585479317,1.01184889327479,6.25
1212.4,0.0967747340254308,6.142578125,-0.0522744249982239,3.07645305252103,0.185787692311176,0.00772192169997898,1.01182300937469,6.25
1212.5,0.0975451610080652,6.1279296875,-0.0515292427747477,3.07489896223561,0.185635442386527,0.00774801282357855,1.01178265015735,6.25
1212.6,0.0983153473077115,6.162109375,-0.0507839334079873,3.08581345724118,0.185442251536408,0.007733637555288,1.01173176116664,6.25
1212.7,0.0990852910240098,6.19140625,-0.0500384987369196,3.09165566846956,0.185340274543544,0.00774938709037332,1.01170537923408,6.25
1212.8,0.099854990257204,6.162109375,-0.0492929406008304,3.08246553172808,0.185316932368972,0.00774853833348602,1.01169938594706,6.25
1212.9,0.100624443108136,6.1328125,-0.0485472608393103,3.07781871601298,0.185211443627387,0.00776814925528573,1.01167274963996,6.25
1213,0.101393647678257,6.1376953125,-0.04780146129225,3.08217191236161,0.185025475100018,0.00775537479779676,1.01162609750164,6.25
1213.1,0.102162602069633,6.1328125,-0.0470555437998358,3.0813038290375,0.184850154862562,0.00778215098805983,1.01158293062305,6.25
1213.2,0.102931304384941,6.1669921875,-0.046309510202545,3.09144634756354,0.184660894291312,0.00777025675531649,1.01153672926033,6.25
1213.3,0.10369975272749,6.15234375,-0.0455633623411411,3.08572969904209,0.184561568506781,0.00778480082068248,1.01151293653467,6.25
1213.4,0.104467945201207,6.162109375,-0.0448171020566701,3.09021818415095,0.18442153995042,0.00778139588045455,1.01147970715504,6.25
1213.5,0.105235879910653,6.171875,-0.0440707311904548,3.09280360344365,0.184305624558335,0.00779640295151847,1.01145268112841,6.25
1213.6,0.106003554961029,6.1865234375,-0.0433242515840913,3.09666392175968,0.184214534616589,0.00779519700954656,1.01143166997704,6.25
1213.7,0.106770968458168,6.1865234375,-0.0425776650794438,3.09630035220877,0.184160596975023,0.0078027383821737,1.01141944680401,6.25
1213.8,0.107538118508558,6.2060546875,-0.0418309735186401,3.10219826038137,0.184105026064132,0.00780292411229872,1.01140698923644,6.25
1213.9,0.10830500321933,6.171875,-0.0410841787440677,3.09249025430461,0.184099404838528,0.00780370742533926,1.01140575100843,6.25
1214,0.109071620698271,6.15234375,-0.0403372825983682,3.09081978841078,0.18400156773579,0.00780620367876938,1.01138444592433,6.25
1214.1,0.109837969053834,6.1669921875,-0.0395902869244337,3.09696954820376,0.183850349584535,0.00782134922633156,1.01135207664492,6.25
1214.2,0.110604046395124,6.2109375,-0.0388431935654018,3.10811704087986,0.183736341411036,0.00782170196278512,1.01132801187279,6.25
1214.3,0.111369850831924,6.1865234375,-0.038096004364651,3.09905891016752,0.183735765627048,0.00782176896873469,1.01132789261292,6.25
1214.4,0.112135380474692,6.1572265625,-0.0373487211657965,3.09407189603236,0.183669491441245,0.00782531917536852,1.01131435604297,6.25
1214.5,0.112900633434552,6.1474609375,-0.0366013458126853,3.09459083289135,0.183525127185486,0.00783802463625199,1.0112853754511,6.25
1214.6,0.113665607823325,6.1962890625,-0.0358538801493916,3.10892519582649,0.183354085200382,0.00784136039679815,1.01125158772271,6.25
1214.7,0.114430301753507,6.220703125,-0.0351063260202129,3.11226170906213,0.18330780627379,0.00784488982488612,1.0112426242956,6.25
1214.8,0.115194713338295,6.2060546875,-0.0343586852696645,3.10728496851493,0.183322808650546,0.00784374787244796,1.01124547957434,6.25
1214.9,0.115958840691582,6.181640625,-0.0336109597424757,3.10281656554865,0.183298140000963,0.00784632585664414,1.01124086819963,6.25
1215,0.116722681927953,6.19140625,-0.0328631512835849,3.10806467994817,0.183209160214991,0.00785156095050116,1.01122451721342,6.25
1215.1,0.117486235162711,6.1572265625,-0.0321152617381351,3.09912738668398,0.18314345313017,0.00785652652594001,1.01121267897361,6.25
1215.2,0.118249498511863,6.171875,-0.0313672929514695,3.10642858777152,0.182989099326923,0.0078673508171446,1.01118540622893,6.25
1215.3,0.119012470092131,6.2158203125,-0.0306192467691267,3.1175499231074,0.182870506722789,0.00787148954699784,1.0111648729512,6.25
1215.4,0.119775148020963,6.1962890625,-0.0298711250368362,3.10975302369692,0.18286149100541,0.00787227500940765,1.01116334669902,6.25
1215.5,0.12053753041652,6.19140625,-0.0291229296005141,3.11078626929506,0.18280136946949,0.00787750701819459,1.01115337699075,6.25
1215.6,0.121299615397705,6.15234375,-0.0283746623062582,3.10172759964659,0.182727348946787,0.0078822167018158,1.01114136111796,6.25
