t,r,y_raw,y_avg,ym,e,e_ad,u,theta1,theta2,theta3,y_pb,Ts,vent
874.115600,0.459237,5.973127,5.962121,0.361505,0.110587,0.090587,3.584820,0.241013,0.002962,1.024653,5.490029,0.100004,6.000000
874.215576,0.459547,5.953561,5.962121,0.361994,0.110098,0.090098,3.584600,0.240554,0.002947,1.024197,5.490029,0.100004,6.000000
874.315612,0.459856,5.982910,5.964567,0.362482,0.112056,0.092056,3.585150,0.240083,0.002933,1.023730,5.490029,0.100004,6.000000
874.415588,0.460164,5.982910,5.964567,0.362969,0.111569,0.091569,3.584955,0.239615,0.002917,1.023264,5.490029,0.100000,6.000000
874.515563,0.460471,5.943779,5.960899,0.363455,0.107414,0.087414,3.583847,0.239167,0.002903,1.022819,5.490029,0.100000,6.000000
874.615539,0.460776,5.924213,5.954784,0.363940,0.100815,0.080815,3.582210,0.238752,0.002891,1.022408,5.490029,0.100000,6.000000
874.715576,0.461080,5.973127,5.959676,0.364425,0.105222,0.085222,3.583626,0.238314,0.002879,1.021973,5.490029,0.100004,6.000000
874.815612,0.461384,5.982910,5.964567,0.364908,0.109630,0.089630,3.584695,0.237853,0.002864,1.021515,5.490029,0.100000,6.000000
874.915588,0.461686,5.963345,5.963345,0.365391,0.107924,0.087924,3.584106,0.237400,0.002850,1.021065,5.490029,0.100000,6.000000
875.015625,0.461987,5.943779,5.962122,0.365873,0.106220,0.086220,3.583702,0.236955,0.002836,1.020624,5.490029,0.100004,6.000000
875.115600,0.462287,5.943779,5.957231,0.366353,0.100848,0.080848,3.582331,0.236537,0.002824,1.020209,5.490029,0.100000,6.000000
875.215637,0.462585,5.963345,5.954785,0.366833,0.097922,0.077922,3.581740,0.236134,0.002813,1.019809,5.490029,0.100004,6.000000
875.315612,0.462883,5.982910,5.959676,0.367312,0.102335,0.082335,3.583032,0.235707,0.002801,1.019385,5.490029,0.100004,6.000000
875.415588,0.463179,5.973127,5.965790,0.367790,0.107971,0.087971,3.584413,0.235251,0.002787,1.018932,5.490029,0.100004,6.000000
875.515563,0.463474,5.982910,5.967013,0.368267,0.108716,0.088716,3.584437,0.234790,0.002774,1.018475,5.490029,0.100004,6.000000
875.615600,0.463768,5.953561,5.963344,0.368744,0.104571,0.084571,3.583308,0.234350,0.002760,1.018038,5.490029,0.100004,6.000000
875.715576,0.464061,5.953561,5.962121,0.369219,0.102873,0.082873,3.582976,0.233918,0.002748,1.017610,5.490029,0.100000,6.000000
875.815612,0.464353,5.963345,5.964567,0.369693,0.104845,0.084845,3.583544,0.233475,0.002735,1.017171,5.490029,0.100000,6.000000
875.915588,0.464644,5.973127,5.968235,0.370167,0.108039,0.088039,3.584315,0.233015,0.002722,1.016715,5.490029,0.100000,6.000000
876.015625,0.464933,5.963345,5.968235,0.370639,0.107567,0.087567,3.584077,0.232557,0.002707,1.016260,5.490029,0.100000,6.000000
876.115600,0.465222,5.973127,5.967012,0.371111,0.105872,0.085872,3.583623,0.232107,0.002694,1.015814,5.490029,0.100004,6.000000
876.215637,0.465509,5.943779,5.963345,0.371582,0.101734,0.081734,3.582575,0.231679,0.002681,1.015389,5.490029,0.100000,6.000000
876.315673,0.465795,5.943779,5.958453,0.372051,0.096372,0.076372,3.581299,0.231277,0.002671,1.014991,5.490029,0.100000,6.000000
876.415588,0.466080,5.963345,5.959676,0.372520,0.097126,0.077126,3.581662,0.230872,0.002660,1.014589,5.490029,0.100000,6.000000
876.515563,0.466364,5.963345,5.960898,0.372988,0.097881,0.077881,3.581854,0.230462,0.002649,1.014182,5.490029,0.100000,6.000000
876.615600,0.466646,5.963345,5.960898,0.373455,0.097414,0.077414,3.581725,0.230053,0.002638,1.013777,5.490029,0.100004,6.000000
876.715637,0.466928,5.943779,5.957230,0.373922,0.093279,0.073279,3.580689,0.229666,0.002628,1.013394,5.490029,0.100000,6.000000
876.815612,0.467208,5.953561,5.956007,0.374387,0.091591,0.071591,3.580397,0.229288,0.002618,1.013019,5.490029,0.100004,6.000000
876.915649,0.467487,5.933996,5.951116,0.374851,0.086235,0.066235,3.579111,0.228937,0.002610,1.012671,5.490029,0.100004,6.000000
877.015625,0.467765,5.973127,5.954784,0.375314,0.089441,0.069441,3.580132,0.228569,0.002601,1.012306,5.490029,0.100000,6.000000
877.115661,0.468042,5.953561,5.956007,0.375777,0.090201,0.070201,3.580286,0.228197,0.002591,1.011937,5.490029,0.100004,6.000000
877.215637,0.468318,5.982910,5.958453,0.376239,0.092185,0.072185,3.580808,0.227814,0.002583,1.011556,5.490029,0.100000,6.000000
877.315673,0.468593,5.943779,5.956007,0.376699,0.089279,0.069279,3.580044,0.227445,0.002573,1.011191,5.490029,0.100000,6.000000
877.415588,0.468866,5.943779,5.953562,0.377159,0.086374,0.066374,3.579422,0.227092,0.002565,1.010841,5.490029,0.100004,6.000000
877.515625,0.469138,5.953561,5.954784,0.377617,0.087138,0.067138,3.579741,0.226734,0.002556,1.010486,5.490029,0.100000,6.000000
877.615600,0.469409,5.953561,5.954784,0.378075,0.086680,0.066680,3.579651,0.226379,0.002548,1.010133,5.490029,0.100004,6.000000
877.715637,0.469679,5.973127,5.959675,0.378532,0.091114,0.071114,3.580825,0.225999,0.002539,1.009756,5.490029,0.100004,6.000000
877.815673,0.469948,5.982910,5.960898,0.378988,0.091881,0.071881,3.580924,0.225614,0.002529,1.009375,5.490029,0.100004,6.000000
877.915649,0.470216,5.933996,5.958453,0.379443,0.088980,0.068980,3.580189,0.225245,0.002520,1.009008,5.490029,0.100000,6.000000
878.015686,0.470482,5.943779,5.953561,0.379897,0.083635,0.063635,3.578949,0.224904,0.002512,1.008670,5.490029,0.100004,6.000000
878.115661,0.470747,5.963345,5.956007,0.380350,0.085627,0.065627,3.579634,0.224552,0.002504,1.008320,5.490029,0.100000,6.000000
878.215698,0.471012,5.982910,5.960898,0.380803,0.090067,0.070067,3.580731,0.224176,0.002495,1.007947,5.490029,0.100004,6.000000
878.315673,0.471274,5.982910,5.964567,0.381254,0.093284,0.073284,3.581435,0.223782,0.002485,1.007556,5.490029,0.100000,6.000000
878.415710,0.471536,5.963345,5.965790,0.381704,0.094057,0.074057,3.581540,0.223383,0.002475,1.007160,5.490029,0.100000,6.000000
878.515625,0.471797,5.953561,5.963345,0.382153,0.091162,0.071162,3.580789,0.223000,0.002465,1.006779,5.490029,0.100004,6.000000
878.615661,0.472056,5.943779,5.958453,0.382602,0.085822,0.065822,3.579538,0.222645,0.002457,1.006426,5.490029,0.100000,6.000000
878.715637,0.472315,5.982910,5.964567,0.383049,0.091489,0.071489,3.581097,0.222258,0.002448,1.006043,5.490029,0.100000,6.000000
878.815673,0.472572,5.982910,5.969459,0.383496,0.095933,0.075933,3.582048,0.221848,0.002437,1.005635,5.490029,0.100004,6.000000
878.915649,0.472828,5.992692,5.973127,0.383941,0.099157,0.079157,3.582700,0.221419,0.002427,1.005210,5.490029,0.100000,6.000000
879.015686,0.473083,5.943779,5.968236,0.384386,0.093821,0.073821,3.581257,0.221019,0.002415,1.004813,5.490029,0.100000,6.000000
879.115661,0.473336,5.933996,5.962121,0.384830,0.087262,0.067262,3.579752,0.220654,0.002407,1.004450,5.490029,0.100004,6.000000
879.215698,0.473589,5.992692,5.965790,0.385272,0.090488,0.070488,3.580707,0.220271,0.002398,1.004070,5.490029,0.100004,6.000000
879.315673,0.473840,5.943779,5.964567,0.385714,0.088824,0.068824,3.580210,0.219897,0.002389,1.003698,5.490029,0.100000,6.000000
879.415710,0.474090,5.963345,5.967013,0.386155,0.090829,0.070829,3.580734,0.219511,0.002380,1.003316,5.490029,0.100004,6.000000
879.515625,0.474339,5.992692,5.968236,0.386595,0.091612,0.071612,3.580857,0.219121,0.002370,1.002928,5.490029,0.100004,6.000000
879.615661,0.474587,5.963345,5.965790,0.387034,0.088727,0.068727,3.580112,0.218746,0.002361,1.002556,5.490029,0.100000,6.000000
879.715698,0.474834,5.963345,5.962122,0.387472,0.084621,0.064621,3.579173,0.218393,0.002353,1.002205,5.490029,0.100004,6.000000
879.815673,0.475079,5.963345,5.964567,0.387909,0.086629,0.066629,3.579764,0.218028,0.002345,1.001843,5.490029,0.100000,6.000000
879.915710,0.475323,5.973127,5.969458,0.388345,0.091084,0.071084,3.580787,0.217639,0.002336,1.001457,5.490029,0.100004,6.000000
880.015686,0.475566,5.982910,5.968235,0.388780,0.089426,0.069426,3.580251,0.217258,0.002326,1.001079,5.490029,0.100004,6.000000
880.115722,0.475808,5.953561,5.969459,0.389214,0.090215,0.070215,3.580454,0.216873,0.002317,1.000696,5.490029,0.100000,6.000000
880.215698,0.476049,5.953561,5.968235,0.389647,0.088559,0.068559,3.580007,0.216497,0.002308,1.000322,5.490029,0.100000,6.000000
880.315734,0.476289,5.953561,5.963344,0.390080,0.083235,0.063235,3.578745,0.216149,0.002300,0.999977,5.490029,0.100004,6.000000
880.415710,0.476527,5.992692,5.967013,0.390511,0.086473,0.066473,3.579644,0.215783,0.002293,0.999614,5.490029,0.100004,6.000000
880.515686,0.476764,6.012258,5.973127,0.390941,0.092156,0.072156,3.580909,0.215385,0.002283,0.999219,5.490029,0.100004,6.000000
880.615661,0.477000,5.992692,5.976795,0.391370,0.095395,0.075395,3.581498,0.214969,0.002273,0.998805,5.490029,0.100000,6.000000
880.715698,0.477235,5.953561,5.974349,0.391799,0.092521,0.072521,3.580668,0.214569,0.002262,0.998408,5.490029,0.100004,6.000000
880.815734,0.477469,5.973127,5.973126,0.392226,0.090871,0.070871,3.580283,0.214177,0.002253,0.998019,5.490029,0.100004,6.000000
880.915710,0.477702,6.002475,5.979240,0.392653,0.096558,0.076558,3.581615,0.213753,0.002243,0.997598,5.490029,0.100004,6.000000
881.015747,0.477933,5.973127,5.981686,0.393078,0.098579,0.078579,3.581877,0.213317,0.002232,0.997165,5.490029,0.100004,6.000000
881.115722,0.478163,5.963345,5.982909,0.393503,0.099377,0.079377,3.581919,0.212877,0.002220,0.996728,5.490029,0.100000,6.000000
881.215759,0.478392,5.982910,5.981686,0.393926,0.097731,0.077731,3.581407,0.212445,0.002209,0.996299,5.490029,0.100000,6.000000
881.315734,0.478620,5.963345,5.975572,0.394349,0.091194,0.071194,3.579809,0.212049,0.002199,0.995906,5.490029,0.100000,6.000000
881.415771,0.478846,5.963345,5.971904,0.394770,0.087104,0.067104,3.578931,0.211675,0.002191,0.995535,5.490029,0.100000,6.000000
881.515686,0.479072,5.992692,5.976795,0.395191,0.091575,0.071575,3.580021,0.211276,0.002182,0.995139,5.490029,0.100004,6.000000
881.615722,0.479296,5.963345,5.975573,0.395611,0.089933,0.069933,3.579468,0.210886,0.002172,0.994752,5.490029,0.100004,6.000000
881.715698,0.479519,5.992692,5.974350,0.396029,0.088291,0.068291,3.579057,0.210504,0.002164,0.994373,5.490029,0.100000,6.000000
881.815734,0.479741,5.963345,5.973127,0.396447,0.086651,0.066651,3.578654,0.210132,0.002155,0.994003,5.490029,0.100000,6.000000
881.915710,0.479962,5.963345,5.973127,0.396863,0.086234,0.066234,3.578542,0.209761,0.002147,0.993635,5.490029,0.100004,6.000000
882.015747,0.480181,5.953561,5.969459,0.397279,0.082150,0.062150,3.577557,0.209412,0.002139,0.993290,5.490029,0.100004,6.000000
882.115722,0.480400,6.002475,5.974350,0.397694,0.086627,0.066627,3.578648,0.209038,0.002132,0.992919,5.490029,0.100004,6.000000
882.215759,0.480617,5.973127,5.975573,0.398108,0.087436,0.067436,3.578682,0.208660,0.002122,0.992543,5.490029,0.100004,6.000000
882.315795,0.480833,6.022040,5.979241,0.398520,0.090692,0.070692,3.579349,0.208262,0.002114,0.992148,5.490029,0.100004,6.000000
882.415771,0.481048,5.982910,5.981687,0.398932,0.092725,0.072725,3.579661,0.207853,0.002103,0.991742,5.490029,0.100000,6.000000
882.515747,0.481261,5.963345,5.978018,0.399343,0.088646,0.068646,3.578585,0.207466,0.002095,0.991359,5.490029,0.100004,6.000000
882.615722,0.481474,5.982910,5.980464,0.399753,0.090682,0.070682,3.579058,0.207068,0.002085,0.990963,5.490029,0.100000,6.000000
882.715759,0.481685,6.002475,5.985355,0.400162,0.095164,0.075164,3.579945,0.206643,0.002076,0.990542,5.490029,0.100000,6.000000
882.815734,0.481895,6.002475,5.991470,0.400570,0.100871,0.080871,3.581028,0.206186,0.002063,0.990088,5.490029,0.100004,6.000000
882.915771,0.482104,5.973127,5.987802,0.400976,0.096796,0.076796,3.579828,0.205751,0.002053,0.989657,5.490029,0.100000,6.000000
883.015747,0.482311,5.973127,5.987802,0.401382,0.096390,0.076390,3.579685,0.205318,0.002042,0.989228,5.490029,0.100004,6.000000
883.115783,0.482518,5.953561,5.979241,0.401787,0.087425,0.067425,3.577535,0.204936,0.002033,0.988849,5.490029,0.100000,6.000000
883.215759,0.482723,5.982910,5.979241,0.402191,0.087021,0.067021,3.577542,0.204555,0.002025,0.988471,5.490029,0.100000,6.000000
883.315795,0.482927,5.982910,5.981687,0.402594,0.089063,0.069063,3.577925,0.204163,0.002016,0.988082,5.490029,0.100004,6.000000
883.415771,0.483130,5.982910,5.981687,0.402996,0.088661,0.068661,3.577695,0.203772,0.002007,0.987695,5.490029,0.100004,6.000000
883.515747,0.483332,5.953561,5.975573,0.403397,0.082147,0.062147,3.576147,0.203418,0.001999,0.987344,5.490029,0.100004,6.000000
883.615722,0.483532,5.963345,5.970681,0.403797,0.076855,0.056855,3.575033,0.203094,0.001993,0.987022,5.490029,0.100000,6.000000
883.715759,0.483732,5.943779,5.967012,0.404196,0.072788,0.052788,3.574198,0.202792,0.001987,0.986723,5.490029,0.100000,6.000000
883.815734,0.483930,5.982910,5.968235,0.404593,0.073613,0.053613,3.574451,0.202486,0.001982,0.986420,5.490029,0.100000,6.000000
883.915771,0.484127,5.982910,5.971904,0.404990,0.076885,0.056885,3.575143,0.202161,0.001975,0.986097,5.490029,0.100000,6.000000
884.015747,0.484322,5.992692,5.973127,0.405386,0.077711,0.057711,3.575222,0.201831,0.001969,0.985770,5.490029,0.100000,6.000000
884.115783,0.484517,5.953561,5.969458,0.405781,0.073648,0.053648,3.574259,0.201523,0.001963,0.985465,5.490029,0.100000,6.000000
884.215759,0.484710,5.963345,5.967013,0.406175,0.070808,0.050808,3.573686,0.201232,0.001958,0.985176,5.490029,0.100000,6.000000
884.315795,0.484903,5.982910,5.970681,0.406568,0.074084,0.054084,3.574454,0.200922,0.001952,0.984868,5.490029,0.100000,6.000000
884.415771,0.485093,5.992692,5.974350,0.406960,0.077361,0.057361,3.575080,0.200592,0.001947,0.984541,5.490029,0.100000,6.000000
884.515747,0.485283,6.012258,5.982910,0.407351,0.085530,0.065530,3.576761,0.200216,0.001938,0.984168,5.490029,0.100000,6.000000
884.615722,0.485472,5.992692,5.984132,0.407741,0.086362,0.066362,3.576682,0.199834,0.001930,0.983789,5.490029,0.100000,6.000000
884.715759,0.485659,5.953561,5.980463,0.408130,0.082305,0.062305,3.575666,0.199475,0.001922,0.983433,5.490029,0.100000,6.000000
884.815734,0.485845,5.953561,5.975572,0.408517,0.077025,0.057025,3.574501,0.199146,0.001916,0.983107,5.490029,0.100004,6.000000
884.915771,0.486030,6.002475,5.981686,0.408904,0.082753,0.062753,3.575793,0.198784,0.001909,0.982747,5.490029,0.100000,6.000000
885.015808,0.486214,5.992692,5.985355,0.409290,0.086035,0.066035,3.576304,0.198403,0.001901,0.982369,5.490029,0.100004,6.000000
885.115783,0.486397,6.002475,5.987801,0.409675,0.088096,0.068096,3.576572,0.198009,0.001893,0.981978,5.490029,0.100000,6.000000
885.215820,0.486578,5.992692,5.987801,0.410059,0.087712,0.067712,3.576318,0.197617,0.001883,0.981590,5.490029,0.100004,6.000000
885.315795,0.486758,5.953561,5.980463,0.410442,0.079993,0.059993,3.574522,0.197270,0.001876,0.981245,5.490029,0.100000,6.000000
885.415832,0.486937,5.943779,5.974349,0.410824,0.073497,0.053497,3.573177,0.196960,0.001870,0.980937,5.490029,0.100004,6.000000
885.515747,0.487115,5.973127,5.976795,0.411204,0.075562,0.055562,3.573693,0.196637,0.001865,0.980617,5.490029,0.100004,6.000000
885.615783,0.487291,5.982910,5.980464,0.411584,0.078851,0.058851,3.574298,0.196295,0.001858,0.980278,5.490029,0.100000,6.000000
885.715759,0.487467,5.992692,5.979241,0.411963,0.077249,0.057249,3.573806,0.195963,0.001852,0.979948,5.490029,0.100000,6.000000
885.815795,0.487641,5.953561,5.974349,0.412341,0.071980,0.051980,3.572626,0.195660,0.001846,0.979648,5.490029,0.100000,6.000000
885.915771,0.487814,5.953561,5.968235,0.412717,0.065489,0.045489,3.571284,0.195395,0.001842,0.979385,5.490029,0.100000,6.000000
886.015808,0.487985,5.982910,5.967013,0.413093,0.063890,0.043890,3.571049,0.195139,0.001837,0.979131,5.490029,0.100004,6.000000
886.115783,0.488156,5.992692,5.971904,0.413468,0.068407,0.048407,3.572037,0.194857,0.001833,0.978851,5.490029,0.100000,6.000000
886.215820,0.488325,5.982910,5.976795,0.413841,0.072924,0.052924,3.572883,0.194548,0.001827,0.978544,5.490029,0.100004,6.000000
886.315795,0.488493,5.992692,5.979241,0.414214,0.074997,0.054997,3.573178,0.194227,0.001822,0.978225,5.490029,0.100000,6.000000
886.415832,0.488661,5.943779,5.974349,0.414586,0.069734,0.049734,3.571945,0.193936,0.001816,0.977937,5.490029,0.100004,6.000000
886.515869,0.488826,5.973127,5.971904,0.414956,0.066918,0.046918,3.571395,0.193661,0.001812,0.977664,5.490029,0.100004,6.000000
886.615783,0.488991,6.002475,5.978018,0.415326,0.072663,0.052663,3.572630,0.193353,0.001807,0.977358,5.490029,0.100004,6.000000
886.715820,0.489154,5.992692,5.982910,0.415695,0.077186,0.057186,3.573412,0.193018,0.001801,0.977025,5.490029,0.100000,6.000000
886.815795,0.489316,6.002475,5.985355,0.416062,0.079263,0.059263,3.573670,0.192670,0.001794,0.976680,5.490029,0.100004,6.000000
886.915832,0.489477,5.973127,5.982909,0.416429,0.076451,0.056451,3.572927,0.192339,0.001787,0.976351,5.490029,0.100000,6.000000
887.015808,0.489636,5.963345,5.980464,0.416794,0.073641,0.053641,3.572288,0.192024,0.001781,0.976038,5.490029,0.100000,6.000000
887.115844,0.489795,5.953561,5.975573,0.417159,0.068385,0.048385,3.571153,0.191739,0.001777,0.975755,5.490029,0.100004,6.000000
887.215820,0.489952,5.963345,5.978018,0.417522,0.070467,0.050467,3.571629,0.191442,0.001772,0.975460,5.490029,0.100004,6.000000
887.315856,0.490108,5.973127,5.978018,0.417884,0.070105,0.050105,3.571448,0.191147,0.001766,0.975167,5.490029,0.100004,6.000000
887.415832,0.490263,5.982910,5.975572,0.418246,0.067297,0.047297,3.570801,0.190868,0.001762,0.974890,5.490029,0.100000,6.000000
887.515869,0.490417,5.933996,5.968235,0.418606,0.059600,0.039600,3.569193,0.190634,0.001758,0.974658,5.490029,0.100000,6.000000
887.615783,0.490569,5.953561,5.962121,0.418965,0.053127,0.033127,3.567972,0.190439,0.001756,0.974464,5.490029,0.100004,6.000000
887.715820,0.490721,5.953561,5.959676,0.419324,0.050323,0.030323,3.567531,0.190259,0.001753,0.974286,5.490029,0.100004,6.000000
887.815795,0.490871,5.963345,5.959676,0.419681,0.049966,0.029966,3.567549,0.190082,0.001751,0.974110,5.490029,0.100000,6.000000
887.915832,0.491019,5.982910,5.963345,0.420037,0.053278,0.033278,3.568285,0.189885,0.001749,0.973914,5.490029,0.100004,6.000000
888.015869,0.491167,5.992692,5.967013,0.420392,0.056591,0.036591,3.568937,0.189669,0.001746,0.973699,5.490029,0.100004,6.000000
888.115844,0.491313,5.943779,5.963345,0.420746,0.052569,0.032569,3.568046,0.189476,0.001743,0.973507,5.490029,0.100000,6.000000
888.215881,0.491459,5.933996,5.957230,0.421099,0.046101,0.026101,3.566801,0.189321,0.001742,0.973353,5.490029,0.100004,6.000000
888.315856,0.491602,5.992692,5.964567,0.421451,0.053086,0.033086,3.568416,0.189125,0.001739,0.973158,5.490029,0.100004,6.000000
888.415893,0.491745,5.982910,5.968236,0.421803,0.056404,0.036404,3.568996,0.188909,0.001736,0.972943,5.490029,0.100004,6.000000
888.515869,0.491887,5.963345,5.969459,0.422152,0.057277,0.037277,3.569113,0.188688,0.001733,0.972722,5.490029,0.100000,6.000000
888.615844,0.492027,5.982910,5.971904,0.422501,0.059374,0.039374,3.569518,0.188454,0.001730,0.972490,5.490029,0.100004,6.000000
888.715820,0.492166,5.963345,5.969459,0.422849,0.056580,0.036580,3.568880,0.188236,0.001727,0.972273,5.490029,0.100004,6.000000
888.815856,0.492304,5.953561,5.964567,0.423196,0.051342,0.031342,3.567841,0.188050,0.001724,0.972087,5.490029,0.100008,6.000000
888.915832,0.492441,5.992692,5.970681,0.423542,0.057110,0.037110,3.569133,0.187829,0.001722,0.971867,5.490029,0.100000,6.000000
889.015869,0.492576,5.982910,5.976795,0.423887,0.062879,0.042879,3.570199,0.187574,0.001717,0.971613,5.490029,0.100000,6.000000
889.115905,0.492710,5.992692,5.976795,0.424230,0.062535,0.042535,3.569974,0.187320,0.001714,0.971360,5.490029,0.100004,6.000000
889.215881,0.492843,5.953561,5.973127,0.424573,0.058525,0.038525,3.569105,0.187091,0.001710,0.971131,5.490029,0.100000,6.000000
889.315917,0.492975,5.933996,5.969458,0.424915,0.054514,0.034514,3.568323,0.186885,0.001707,0.970926,5.490029,0.100000,6.000000
889.415893,0.493106,5.953561,5.965790,0.425255,0.050505,0.030505,3.567565,0.186702,0.001705,0.970744,5.490029,0.100004,6.000000
889.515930,0.493235,5.982910,5.968235,0.425595,0.052611,0.032611,3.568075,0.186508,0.001703,0.970550,5.490029,0.100000,6.000000
889.615844,0.493363,5.973127,5.970681,0.425933,0.054719,0.034719,3.568466,0.186300,0.001700,0.970343,5.490029,0.100000,6.000000
889.715881,0.493490,5.982910,5.969458,0.426271,0.053158,0.033158,3.568098,0.186102,0.001697,0.970145,5.490029,0.100004,6.000000
889.815856,0.493616,5.943779,5.964567,0.426607,0.047931,0.027931,3.567054,0.185934,0.001695,0.969978,5.490029,0.100004,6.000000
889.915893,0.493740,5.963345,5.960898,0.426942,0.043927,0.023927,3.566352,0.185791,0.001694,0.969835,5.490029,0.100000,6.000000
890.015869,0.493864,5.982910,5.964567,0.427276,0.047261,0.027261,3.567139,0.185628,0.001692,0.969672,5.490029,0.100004,6.000000
890.115905,0.493986,5.992692,5.971904,0.427610,0.054265,0.034265,3.568524,0.185422,0.001689,0.969467,5.490029,0.100000,6.000000
890.215881,0.494107,5.973127,5.974350,0.427942,0.056379,0.036379,3.568811,0.185204,0.001686,0.969249,5.490029,0.100004,6.000000
890.315917,0.494226,6.012258,5.978018,0.428273,0.059716,0.039716,3.569414,0.184966,0.001683,0.969011,5.490029,0.100000,6.000000
890.415893,0.494345,5.953561,5.975573,0.428603,0.056940,0.036940,3.568739,0.184744,0.001679,0.968789,5.490029,0.100004,6.000000
890.515930,0.494462,5.963345,5.973127,0.428932,0.054166,0.034166,3.568183,0.184538,0.001677,0.968584,5.490029,0.100000,6.000000
890.615844,0.494578,5.992692,5.979241,0.429260,0.059952,0.039952,3.569367,0.184298,0.001673,0.968344,5.490029,0.100000,6.000000
890.715881,0.494692,5.992692,5.982910,0.429587,0.063294,0.043294,3.569877,0.184037,0.001669,0.968083,5.490029,0.100000,6.000000
890.815856,0.494806,5.973127,5.981687,0.429912,0.061745,0.041745,3.569422,0.183786,0.001665,0.967832,5.490029,0.100000,6.000000
890.915893,0.494918,5.973127,5.979241,0.430237,0.058974,0.038974,3.568814,0.183551,0.001662,0.967597,5.490029,0.100000,6.000000
891.015930,0.495029,5.943779,5.975573,0.430561,0.054982,0.034982,3.567996,0.183340,0.001659,0.967387,5.490029,0.100004,6.000000
891.115905,0.495139,5.963345,5.969459,0.430883,0.048546,0.028546,3.566734,0.183168,0.001657,0.967214,5.490029,0.100000,6.000000
891.215881,0.495248,5.992692,5.974350,0.431205,0.053116,0.033116,3.567750,0.182968,0.001654,0.967014,5.490029,0.100000,6.000000
891.315917,0.495355,5.982910,5.976796,0.431525,0.055241,0.035241,3.568065,0.182755,0.001651,0.966802,5.490029,0.100000,6.000000
891.415954,0.495462,5.982910,5.975573,0.431845,0.053698,0.033698,3.567674,0.182551,0.001648,0.966598,5.490029,0.100000,6.000000
891.515930,0.495567,5.963345,5.971904,0.432163,0.049712,0.029712,3.566866,0.182371,0.001646,0.966418,5.490029,0.100004,6.000000
891.615905,0.495670,5.953561,5.969459,0.432480,0.046949,0.026949,3.566365,0.182208,0.001644,0.966255,5.490029,0.100004,6.000000
891.715881,0.495773,5.982910,5.970682,0.432797,0.047856,0.027856,3.566588,0.182039,0.001642,0.966086,5.490029,0.100000,6.000000
891.815917,0.495874,5.973127,5.974350,0.433112,0.051209,0.031209,3.567229,0.181850,0.001640,0.965897,5.490029,0.100000,6.000000
891.915893,0.495974,6.002475,5.979241,0.433426,0.055786,0.035786,3.568050,0.181633,0.001637,0.965680,5.490029,0.100000,6.000000
892.015930,0.496073,5.982910,5.978019,0.433739,0.054251,0.034251,3.567609,0.181425,0.001634,0.965472,5.490029,0.100000,6.000000
892.115905,0.496171,5.953561,5.974350,0.434051,0.050270,0.030270,3.566793,0.181242,0.001632,0.965288,5.490029,0.100000,6.000000
892.215942,0.496267,5.963345,5.971904,0.434362,0.047513,0.027513,3.566283,0.181074,0.001630,0.965120,5.490029,0.100000,6.000000
892.315917,0.496362,6.002475,5.976796,0.434671,0.052095,0.032095,3.567216,0.180879,0.001628,0.964925,5.490029,0.100000,6.000000
892.415954,0.496456,5.992692,5.981687,0.434980,0.056678,0.036678,3.568000,0.180656,0.001624,0.964702,5.490029,0.100000,6.000000
892.515930,0.496549,5.992692,5.982910,0.435288,0.057593,0.037593,3.568030,0.180427,0.001621,0.964473,5.490029,0.100004,6.000000
892.615905,0.496640,5.973127,5.982910,0.435594,0.057286,0.037286,3.567872,0.180200,0.001618,0.964245,5.490029,0.100004,6.000000
892.715881,0.496731,5.973127,5.979241,0.435900,0.053312,0.033312,3.567013,0.179997,0.001615,0.964042,5.490029,0.100000,6.000000
892.815917,0.496820,5.963345,5.976795,0.436204,0.050562,0.030562,3.566478,0.179811,0.001612,0.963855,5.490029,0.100000,6.000000
892.915893,0.496908,5.992692,5.981687,0.436508,0.055150,0.035150,3.567378,0.179596,0.001610,0.963641,5.490029,0.100000,6.000000
893.015930,0.496994,5.992692,5.985355,0.436810,0.058516,0.038516,3.567888,0.179361,0.001606,0.963405,5.490029,0.100004,6.000000
893.115905,0.497080,5.982910,5.982910,0.437111,0.055769,0.035769,3.567200,0.179143,0.001603,0.963186,5.490029,0.100000,6.000000
893.215942,0.497164,5.963345,5.979241,0.437411,0.051800,0.031800,3.566387,0.178948,0.001601,0.962991,5.490029,0.100004,6.000000
893.315917,0.497247,5.953561,5.974349,0.437710,0.046610,0.026610,3.565381,0.178785,0.001599,0.962828,5.490029,0.100004,6.000000
893.415954,0.497328,5.992692,5.976795,0.438008,0.048758,0.028758,3.565854,0.178609,0.001597,0.962652,5.490029,0.100004,6.000000
893.515930,0.497409,6.002475,5.980464,0.438305,0.052130,0.032130,3.566433,0.178413,0.001594,0.962455,5.490029,0.100000,6.000000
893.615905,0.497488,5.992692,5.984132,0.438601,0.055502,0.035502,3.566969,0.178195,0.001591,0.962237,5.490029,0.100004,6.000000
893.715942,0.497566,6.002475,5.985355,0.438896,0.056430,0.036430,3.567007,0.177972,0.001588,0.962013,5.490029,0.100000,6.000000
893.815917,0.497643,5.982910,5.984132,0.439189,0.054914,0.034914,3.566602,0.177757,0.001585,0.961798,5.490029,0.100000,6.000000
893.915954,0.497718,6.002475,5.986578,0.439482,0.057067,0.037067,3.566955,0.177530,0.001582,0.961570,5.490029,0.100000,6.000000
