t,r,y,ym,u,theta1,theta2,theta3
1351.3,5.34626049587368,5.39874378210029,5.4185137637085,7.92026901761424,0.268295582823497,0.0227990602961474,1.21054530971932
1351.4,5.3456934844776,5.39838899687228,5.41815301324482,7.91964847046363,0.26831060394348,0.0227990519182308,1.21056030706776
1351.5,5.34512562011722,5.39803321266614,5.41779123103015,7.91902653912369,0.268325620140259,0.0227990434792279,1.21057529889284
1351.6,5.34455690419367,5.39767643037837,5.41742841795715,7.91840322516905,0.268340631386204,0.0227990349798139,1.21059028516745
1351.7,5.34398733811022,5.39731865090807,5.41706457492102,7.91777853017812,0.268355637653713,0.0227990264194624,1.21060526586448
1351.8,5.3434169232722,5.39695987515692,5.41669970281952,7.91715245573269,0.268370638915162,0.0227990177988433,1.21062024095685
1351.9,5.34284566108707,5.39660010402918,5.41633380255292,7.91652500341833,0.268385635142954,0.0227990091174375,1.21063521041746
1352,5.34227355296434,5.39623933843172,5.41596687502404,7.91589617482402,0.26840062630947,0.0227990003759094,1.21065017421923
1352.1,5.34170060031565,5.39587757927398,5.41559892113826,7.91526597154243,0.26841561238712,0.0227989915737472,1.21066513233509
1352.2,5.3411268045547,5.39551482746797,5.41522994180345,7.9146343951697,0.268430593348289,0.0227989827116099,1.21068008473797
1352.3,5.34055216709726,5.3951510839283,5.41485993793003,7.91400144730565,0.268445569165392,0.0227989737889928,1.21069503140081
1352.4,5.33997668936121,5.39478634957213,5.41448891043096,7.91336712955351,0.268460539810821,0.0227989648065497,1.21070997229657
1352.5,5.33940037276647,5.39442062531922,5.4141168602217,7.91273144352022,0.268475505256995,0.022798955763783,1.21072490739819
1352.6,5.33882321873505,5.39405391209187,5.41374378822026,7.91209439081613,0.268490465476312,0.0227989466613413,1.21073983667863
1352.7,5.33824522869102,5.39368621081499,5.41336969534715,7.91145597305527,0.268505420441196,0.0227989374987339,1.21075476011087
1352.8,5.33766640406051,5.39331752241602,5.41299458252541,7.91081619185508,0.268520370124049,0.0227989282766044,1.21076967766789
1352.9,5.33708674627172,5.39294784782498,5.41261845068059,7.91017504883666,0.268535314497303,0.0227989189944689,1.21078458932265
1353,5.33650625675489,5.39257718797444,5.41224130074076,7.90953254562454,0.268550253533365,0.022798909652966,1.21079949504817
1353.1,5.33592493694232,5.39220554379954,5.4118631336365,7.90888868384687,0.268565187204671,0.0227989002516186,1.21081439481742
1353.2,5.33534278826836,5.39183291623798,5.4114839503009,7.90824346513523,0.268580115483633,0.0227988907910604,1.21082928860343
1353.3,5.33475981216941,5.39145930623,5.41110375166956,7.90759689112484,0.268595038342693,0.0227988812708211,1.21084417637919
1353.4,5.33417601008389,5.3910847147184,5.41072253868058,7.90694896345429,0.268609955754269,0.0227988716915293,1.21085905811773
1353.5,5.3335913834523,5.39070914264852,5.41034031227456,7.90629968376583,0.268624867690808,0.0227988620527216,1.21087393379207
1353.6,5.33300593371712,5.39033259096827,5.40995707339461,7.90564905370509,0.268639774124734,0.0227988523550216,1.21088880337524
1353.7,5.33241966232291,5.38995506062806,5.40957282298634,7.90499707492133,0.268654675028498,0.0227988425979728,1.2109036668403
1353.8,5.33183257071623,5.38957655258089,5.40918756199784,7.90434374906716,0.268669570374529,0.0227988327821936,1.21091852416027
1353.9,5.33124466034566,5.38919706778227,5.4088012913797,7.90368907779884,0.268684460135285,0.0227988229072343,1.21093337530822
1354,5.33065593266183,5.38881660719026,5.40841401208502,7.903033062776,0.2686993442832,0.0227988129737087,1.21094822025721
1354.1,5.33006638911734,5.38843517176544,5.40802572506936,7.90237570566184,0.268714222790737,0.0227988029811734,1.2109630589803
1354.2,5.32947603116686,5.38805276247093,5.40763643129079,7.90171700812295,0.268729095630335,0.0227987929302375,1.21097789145057
1354.3,5.32888486026702,5.38766938027237,5.40724613170984,7.90105697182953,0.268743962774463,0.0227987828204643,1.21099271764111
1354.4,5.32829287787648,5.38728502613795,5.40685482728955,7.9003955984551,0.268758824195566,0.022798772652458,1.211007537525
1354.5,5.3277000854559,5.38689970103835,5.40646251899541,7.89973288967679,0.268773679866117,0.0227987624257885,1.21102235107533
1354.6,5.32710648446793,5.38651340594681,5.40606920779542,7.89906884717506,0.268788529758566,0.0227987521410554,1.21103715826522
1354.7,5.32651207637723,5.38612614183904,5.40567489466002,7.89840347263397,0.268803373845393,0.0227987417978349,1.21105195906777
1354.8,5.32591686265044,5.38573790969332,5.40527958056214,7.8977367677409,0.268818212099054,0.022798731396722,1.2110667534561
1354.9,5.32532084475619,5.3853487104904,5.40488326647719,7.89706873418681,0.268833044492031,0.0227987209372993,1.21108154140333
1355,5.32472402416509,5.38495854521356,5.40448595338303,7.89639937366597,0.268847870996788,0.0227987104201573,1.2110963228826
1355.1,5.32412640234974,5.38456741484859,5.40408764225998,7.89572868787624,0.268862691585813,0.0227986998448848,1.21111109786704
1355.2,5.32352798078472,5.38417532038378,5.40368833409085,7.89505667851876,0.268877506231574,0.022798689212068,1.2111258663298
1355.3,5.32292876094657,5.38378247479793,5.40328802986088,7.89438345263068,0.268892314906565,0.0227986785213018,1.21114062824404
1355.4,5.3223287443138,5.38338861075233,5.40288673055779,7.89370882854686,0.268907117422384,0.0227986677732847,1.21115538342254
1355.5,5.32172793236689,5.38299362845049,5.40248443717174,7.89303281952563,0.268921913794298,0.0227986569677121,1.21117013188113
1355.6,5.32112632658829,5.38259765096654,5.40208115069535,7.89235551219129,0.268936704114041,0.0227986461049177,1.21118487371184
1355.7,5.32052392846241,5.38220078484232,5.40167687212369,7.89167693316059,0.26895148838072,0.0227986351845529,1.21119960891437
1355.8,5.31992073947559,5.38180290236644,5.40127160245428,7.89099699555989,0.268966266513339,0.0227986242071463,1.2112143374086
1355.9,5.31931676111615,5.38140409808456,5.40086534268707,7.89031577741538,0.268981038528594,0.0227986131724033,1.21122905921177
1356,5.31871199487435,5.38100407088579,5.40045809382449,7.88963310869742,0.268995804372189,0.0227986020807543,1.21124377427038
1356.1,5.31810644224237,5.38060326392989,5.40004985687136,7.88894928191375,0.269010564219067,0.022798590931844,1.21125848275937
1356.2,5.31750010471438,5.38020188166558,5.39964063283499,7.88826429769196,0.269025317908692,0.0227985797260035,1.21127318451937
1356.3,5.31689298378644,5.37979930450056,5.39923042272507,7.88757779988036,0.269040065126214,0.0227985684635113,1.21128787923726
1356.4,5.31628508095656,5.37939569445979,5.39881922755378,7.88689001368684,0.269054806027622,0.0227985571445779,1.21130256706911
1356.5,5.31567639772469,5.3789911744581,5.39840704833569,7.886200965389,0.269069540646762,0.0227985457688555,1.21131724804927
1356.6,5.31506693559268,5.37858542636521,5.39799388608781,7.88551046997334,0.269084268924992,0.0227985343368095,1.21133192211992
1356.7,5.31445669606434,5.37817891872135,5.39757974182958,7.88481883658779,0.269098991045782,0.0227985228480506,1.21134658946449
1356.8,5.31384568064535,5.37777178770063,5.39716461658286,7.88412602605656,0.269113706837952,0.0227985113029429,1.21136124991306
1356.9,5.31323389084334,5.37736357124827,5.39674851137193,7.88343177650861,0.269128416027843,0.0227984997017318,1.21137590319364
1357,5.31262132816785,5.37695430151801,5.39633142722348,7.88273621186944,0.26914311869305,0.022798488044666,1.21139054938419
1357.1,5.31200799413031,5.37654406672364,5.39591336516664,7.88203937101433,0.269157814887571,0.0227984763314652,1.21140518853912
1357.2,5.31139389024406,5.3761328731511,5.39549432623293,7.88134123860869,0.269172504599266,0.022798464562464,1.21141982064701
1357.3,5.31077901802433,5.3757207543785,5.39507431145628,7.88064183152569,0.269187187812027,0.0227984527374921,1.21143444569245
1357.4,5.31016337898828,5.37530773496182,5.39465332187304,7.87994115567188,0.269201864485061,0.0227984408569082,1.21144906363545
1357.5,5.30954697465492,5.37489345818786,5.39423135852196,7.87923902925749,0.26921653455976,0.0227984289205989,1.21146367441831
1357.6,5.30892980654517,5.37447874103381,5.39380842244419,7.87853594386731,0.269231198248796,0.0227984169287282,1.21147827825349
1357.7,5.30831187618183,5.37406297020824,5.39338451468329,7.8778314057842,0.269245855146141,0.0227984048812624,1.21149287473726
1357.8,5.30769318508958,5.37364617421381,5.3929596362852,7.87712557143253,0.269260505311607,0.0227983927789623,1.21150746392989
1357.9,5.30707373479499,5.37322842164426,5.39253378829827,7.87641847063544,0.269275148784218,0.0227983806210799,1.21152204587088
1358,5.30645352682649,5.37280972460078,5.39210697177324,7.87571009544403,0.269289785551751,0.0227983684084426,1.21153662054876
1358.1,5.30583256271437,5.37238983592836,5.39167918776324,7.87500032177796,0.269304415593646,0.0227983561404,1.2115511879437
1358.2,5.3052108439908,5.37196921830594,5.39125043732378,7.87428943965812,0.269319039077484,0.022798343817627,1.21156574822326
1358.3,5.30458837218982,5.37154797451905,5.39082072151275,7.87357739459431,0.269333655820918,0.0227983314394737,1.21158030120652
1358.4,5.3039651488473,5.37112570469061,5.39039004139045,7.87286396334421,0.26934826556447,0.0227983190072364,1.21159484663586
1358.5,5.303341175501,5.37070236878319,5.38995839801952,7.87214921944685,0.269362868352665,0.0227983065201449,1.21160938455628
1358.6,5.3027164536905,5.37027808777197,5.38952579246502,7.87143323481655,0.269377464261141,0.0227982939789691,1.21162391504379
1358.7,5.30209098495724,5.3698528667476,5.38909222579434,7.87071598606283,0.269392053274681,0.0227982813829741,1.21163843808391
1358.8,5.30146477084451,5.36942671463056,5.38865769907727,7.86999747809003,0.269406635374987,0.0227982687330717,1.21165295365915
1358.9,5.30083781289743,5.36899973093598,5.38822221338597,7.86927775993141,0.269421210537855,0.0227982560285467,1.21166746174609
1359,5.30021011266294,5.3685717623083,5.38778576979494,7.86855673339776,0.269435778664444,0.0227982432703777,1.21168196224706
