time,setpoint,vstup,vystup
15.7,0.35,0.511256657221848,0.345082756976474
15.8,0.35,0.512045633806061,0.345121898251392
15.9,0.35,0.512800593455099,0.345168068614012
16,0.35,0.51352189592022,0.34522081841839
16.1,0.35,0.51420994480714,0.345279709085305
16.2,0.35,0.514865184556187,0.345344313343442
16.3,0.35,0.515488097503007,0.345414215437103
16.4,0.35,0.516079201021106,0.345489011301781
16.5,0.35,0.516639044747295,0.345568308708942
16.6,0.35,0.517168207890895,0.345651727381338
16.7,0.35,0.517667296627362,0.345738899080162
16.8,0.35,0.518136941576802,0.345829467665346
16.9,0.35,0.518577795367653,0.345923089130273
17,0.35,0.51899053028566,0.346019431612173
17.1,0.35,0.519375836008079,0.346118175379429
17.2,0.35,0.519734417422909,0.346219012797027
17.3,0.35,0.520066992532801,0.346321648271336
17.4,0.35,0.520374290443149,0.346425798175393
17.5,0.35,0.520657049433728,0.346531190755846
17.6,0.35,0.520916015113153,0.346637566022664
17.7,0.35,0.521151938655287,0.346744675622729
17.8,0.35,0.521365575116619,0.346852282698369
17.9,0.35,0.521557681833566,0.346960161731868
18,0.35,0.521729016898515,0.347068098376986
18.1,0.35,0.521880337713368,0.347175889278453
18.2,0.35,0.522012399619257,0.347283341880417
18.3,0.35,0.522125954601042,0.347390274224748
18.4,0.35,0.522221750065099,0.347496514740125
18.5,0.35,0.522300527688904,0.34760190202275
18.6,0.35,0.522363022340806,0.347706284609552
18.7,0.35,0.522409961068375,0.347809520744666
18.8,0.35,0.522442062153641,0.347911478139995
18.9,0.35,0.522460034233529,0.348012033730586
19,0.35,0.522464575483733,0.348111073425553
19.1,0.35,0.522456372864269,0.348208491855235
19.2,0.35,0.522436101424909,0.348304192115255
19.3,0.35,0.522404423668685,0.348398085508118
19.4,0.35,0.522361988971646,0.34849009128295
19.5,0.35,0.52230943305702,0.34858013637396
19.6,0.35,0.522247377521945,0.348668155138182
19.7,0.35,0.522176429414937,0.348754089093009
19.8,0.35,0.522097180862233,0.348837886654026
19.9,0.35,0.522010208741187,0.348919502873617
20,0.35,0.521916074398881,0.348998899180774
20.1,0.35,0.521815323414139,0.349076043122553
20.2,0.35,0.52170848540113,0.349150908107547
20.3,0.35,0.521596073852783,0.349223473151768
20.4,0.35,0.521478586022228,0.349293722627274
20.5,0.35,0.521356502840532,0.349361646013863
20.6,0.35,0.521230288868986,0.349427237654154
20.7,0.35,0.521100392284258,0.349490496512304
20.8,0.35,0.520967244894725,0.349551425936655
20.9,0.35,0.520831262186349,0.34961003342652
21,0.35,0.520692843396481,0.349666330403345
21.1,0.35,0.520552371613999,0.349720331986432
21.2,0.35,0.520410213904245,0.349772056773415
21.3,0.35,0.520266721457243,0.349821526625641
21.4,0.35,0.520122229757704,0.349868766458608
21.5,0.35,0.519977058775392,0.349913804037578
21.6,0.35,0.519831513174432,0.349956669778491
21.7,0.35,0.519685882540194,0.349997396554253
21.8,0.35,0.519540441622424,0.350036019506507
21.9,0.35,0.519395450593324,0.350072575862927
22,0.35,0.519251155319336,0.350107104760104
22.1,0.35,0.519107787645409,0.350139647072059
22.2,0.35,0.518965565690574,0.350170245244406
22.3,0.35,0.5188246941537,0.350198943134191
22.4,0.35,0.518685364628333,0.35022578585539
22.5,0.35,0.518547755925561,0.350250819630092
22.6,0.35,0.518412034403888,0.350274091645309
22.7,0.35,0.518278354305153,0.350295649915427
22.8,0.35,0.518146858095543,0.350315543150232
22.9,0.35,0.518017676810814,0.35033382062848
23,0.35,0.517890930404857,0.350350532076957
23.1,0.35,0.517766728100785,0.350365727554974
23.2,0.35,0.517645168743768,0.350379457344216
23.3,0.35,0.517526341154865,0.350391771843887
23.4,0.35,0.517410324485136,0.350402721471068
23.5,0.35,0.517297188569386,0.350412356566194
