t,r_l,r_g,r_gf,y,y_pb,u,u_g,u_l,u_pb,active_g,Ki_l,Kp_l
402.8,0,4.4884,6.2822350980507,6.19140625,6.17659505208333,3.45534822417276,3.45534822417276,0,3.99060420751648,1,1.84,3.58
402.9,0,4.4884,6.2782801860235,6.1474609375,6.17659505208333,3.62166784542751,3.62166784542751,0,3.99060420751648,1,1.84,3.58
403,0,4.4884,6.27422498872704,6.15234375,6.17659505208333,3.59507315363832,3.59507315363832,0,3.99060420751648,1,1.84,3.58
403.1,0,4.4884,6.27007190735791,6.1376953125,6.17659505208333,3.64558626487268,3.64558626487268,0,3.99060420751648,1,1.84,3.58
403.2,0,4.4884,6.26582330511729,6.1767578125,6.17659505208333,3.48160821755025,3.48160821755025,0,3.99060420751648,1,1.84,3.58
403.3,0,4.4884,6.26148150773074,6.1572265625,6.17659505208333,3.54860061248727,3.54860061248727,0,3.99060420751648,1,1.84,3.58
403.4,0,4.4884,6.25704880396141,6.162109375,6.17659505208333,3.51863639357612,3.51863639357612,0,3.99060420751648,1,1.84,3.58
403.5,0,4.4884,6.2525274461167,6.09375,6.17659505208333,3.78063422222456,3.78063422222456,0,3.99060420751648,1,1.84,3.58
403.6,0,4.4884,6.24791965054849,6.1181640625,6.17659505208333,3.67566121117987,3.67566121117987,0,3.99060420751648,1,1.84,3.58
403.7,0,4.4884,6.24322759814702,6.1572265625,6.17659505208333,3.50972589273741,3.50972589273741,0,3.99060420751648,1,1.84,3.58
403.8,0,4.4884,6.23845343482854,6.15234375,6.17659505208333,3.51618056195876,3.51618056195876,0,3.99060420751648,1,1.84,3.58
403.9,0,4.4884,6.2335992720166,6.162109375,6.17659505208333,3.46372908864902,3.46372908864902,0,3.99060420751648,1,1.84,3.58
404,0,4.4884,6.22866718711742,6.0986328125,6.17659505208333,3.70291129184347,3.70291129184347,0,3.99060420751648,1,1.84,3.58
404.1,0,4.4884,6.22365922398903,6.103515625,6.17659505208333,3.67245059555311,3.67245059555311,0,3.99060420751648,1,1.84,3.58
404.2,0,4.4884,6.21857739340449,6.142578125,6.17659505208333,3.50428332514419,3.50428332514419,0,3.99060420751648,1,1.84,3.58
404.3,0,4.4884,6.21342367350924,6.1279296875,6.17659505208333,3.54758214435151,3.54758214435151,0,3.99060420751648,1,1.84,3.58
404.4,0,4.4884,6.20820001027256,6.1376953125,6.17659505208333,3.49360957042543,3.49360957042543,0,3.99060420751648,1,1.84,3.58
404.5,0,4.4884,6.20290831793326,6.1181640625,6.17659505208333,3.55550312991231,3.55550312991231,0,3.99060420751648,1,1.84,3.58
404.6,0,4.4884,6.19755047943972,6.1181640625,6.17659505208333,3.54000387381847,3.54000387381847,0,3.99060420751648,1,1.84,3.58
404.7,0,4.4884,6.19212834688425,6.103515625,6.17659505208333,3.58246614278239,3.58246614278239,0,3.99060420751648,1,1.84,3.58
404.8,0,4.4884,6.18664374193196,6.142578125,6.17659505208333,3.41048061350509,3.41048061350509,0,3.99060420751648,1,1.84,3.58
404.9,0,4.4884,6.18109845624402,6.1083984375,6.17659505208333,3.52810281393857,3.52810281393857,0,3.99060420751648,1,1.84,3.58
405,0,4.4884,6.17549425189564,6.123046875,6.17659505208333,3.45218124785715,3.45218124785715,0,3.99060420751648,1,1.84,3.58
405.1,0,4.4884,6.16983286178861,6.123046875,6.17659505208333,3.43320700381172,3.43320700381172,0,3.99060420751648,1,1.84,3.58
405.2,0,4.4884,6.16411599005853,6.1181640625,6.17659505208333,3.43314578596659,3.43314578596659,0,3.99060420751648,1,1.84,3.58
405.3,0,4.4884,6.15834531247687,6.142578125,6.17659505208333,3.31562346056905,3.31562346056905,0,3.99060420751648,1,1.84,3.58
405.4,0,4.4884,6.15252247684784,6.1474609375,6.17659505208333,3.27390457117631,3.27390457117631,0,3.99060420751648,1,1.84,3.58
405.5,0,4.4884,6.14664910340014,6.1279296875,6.17659505208333,3.32889038513987,3.32889038513987,0,3.99060420751648,1,1.84,3.58
405.6,0,4.4884,6.14072678517371,6.1474609375,6.17659505208333,3.22838647134716,3.22838647134716,0,3.99060420751648,1,1.84,3.58
405.7,0,4.4884,6.13475708840147,6.0791015625,6.17659505208333,3.47747379359536,3.47747379359536,0,3.99060420751648,1,1.84,3.58
405.8,0,4.4884,6.12874155288616,6.07421875,6.17659505208333,3.47683878834721,3.47683878834721,0,3.99060420751648,1,1.84,3.58
405.9,0,4.4884,6.12268169237231,6.1083984375,6.17659505208333,3.31969719249385,3.31969719249385,0,3.99060420751648,1,1.84,3.58
406,0,4.4884,6.11657899491345,6.083984375,6.17659505208333,3.39394248049948,3.39394248049948,0,3.99060420751648,1,1.84,3.58
406.1,0,4.4884,6.11043492323453,6.11328125,6.17659505208333,3.25446031717775,3.25446031717775,0,3.99060420751648,1,1.84,3.58
406.2,0,4.4884,6.1042509150897,6.0693359375,6.17659505208333,3.40530629172484,3.40530629172484,0,3.99060420751648,1,1.84,3.58
406.3,0,4.4884,6.09802838361544,6.083984375,6.17659505208333,3.32426646425909,3.32426646425909,0,3.99060420751648,1,1.84,3.58
406.4,0,4.4884,6.09176871767916,6.0986328125,6.17659505208333,3.24161713111704,3.24161713111704,0,3.99060420751648,1,1.84,3.58
406.5,0,4.4884,6.08547328222324,6.1083984375,6.17659505208333,3.17689240265591,3.17689240265591,0,3.99060420751648,1,1.84,3.58
406.6,0,4.4884,6.07914341860468,6.1083984375,6.17659505208333,3.14996818731227,3.14996818731227,0,3.99060420751648,1,1.84,3.58
406.7,0,4.4884,6.07278044493026,6.044921875,6.17659505208333,3.37637469129192,3.37637469129192,0,3.99060420751648,1,1.84,3.58
406.8,0,4.4884,6.06638565638747,6.064453125,6.17659505208333,3.27462063701587,3.27462063701587,0,3.99060420751648,1,1.84,3.58
406.9,0,4.4884,6.05996032557104,6.07421875,6.17659505208333,3.20999209094728,3.20999209094728,0,3.99060420751648,1,1.84,3.58
407,0,4.4884,6.0535057028053,6.0205078125,6.17659505208333,3.3980192601743,3.3980192601743,0,3.99060420751648,1,1.84,3.58
407.1,0,4.4884,6.04702301646232,6.103515625,6.17659505208333,3.04236711712376,3.04236711712376,0,3.99060420751648,1,1.84,3.58
407.2,0,4.4884,6.04051347327592,6.09375,6.17659505208333,3.05143696178051,3.05143696178051,0,3.99060420751648,1,1.84,3.58
407.3,0,4.4884,6.0339782586516,6.0498046875,6.17659505208333,3.19735079641255,3.19735079641255,0,3.99060420751648,1,1.84,3.58
407.4,0,4.4884,6.02741853697244,6.0546875,6.17659505208333,3.15047280967652,3.15047280967652,0,3.99060420751648,1,1.84,3.58
407.5,0,4.4884,6.02083545190099,6.07421875,6.17659505208333,3.04410664197881,3.04410664197881,0,3.99060420751648,1,1.84,3.58
407.6,0,4.4884,6.01423012667728,6.1181640625,6.17659505208333,2.83816726021704,2.83816726021704,0,3.99060420751648,1,1.84,3.58
407.7,0,4.4884,6.00760366441286,6.0498046875,6.17659505208333,3.07782353565174,3.07782353565174,0,3.99060420751648,1,1.84,3.58
407.8,0,4.4884,6.00095714838105,6.0400390625,6.17659505208333,3.08734589990842,3.08734589990842,0,3.99060420751648,1,1.84,3.58
407.9,0,4.4884,5.99429164230344,6.0205078125,6.17659505208333,3.13607314160965,3.13607314160965,0,3.99060420751648,1,1.84,3.58
408,0,4.4884,5.98760819063254,6.03515625,6.17659505208333,3.0489104530123,3.0489104530123,0,3.99060420751648,1,1.84,3.58
408.1,0,4.4884,5.98090781883083,6.0498046875,6.17659505208333,2.96018685164974,2.96018685164974,0,3.99060420751648,1,1.84,3.58
408.2,0,4.4884,5.97419153364609,6.0546875,6.17659505208333,2.90896768010394,2.90896768010394,0,3.99060420751648,1,1.84,3.58
408.3,0,4.4884,5.96746032338317,6.064453125,6.17659505208333,2.83734562140746,2.83734562140746,0,3.99060420751648,1,1.84,3.58
408.4,0,4.4884,5.96071515817213,6.0595703125,6.17659505208333,2.82310671445015,2.82310671445015,0,3.99060420751648,1,1.84,3.58
408.5,0,4.4884,5.95395699023298,6.044921875,6.17659505208333,2.8477479318906,2.8477479318906,0,3.99060420751648,1,1.84,3.58
408.6,0,4.4884,5.9471867541368,6.0498046875,6.17659505208333,2.79476819557217,2.79476819557217,0,3.99060420751648,1,1.84,3.58
408.7,0,4.4884,5.94040536706351,6.064453125,6.17659505208333,2.7018656419436,2.7018656419436,0,3.99060420751648,1,1.84,3.58
408.8,0,4.4884,5.93361372905628,6.03515625,6.17659505208333,2.78320324685912,2.78320324685912,0,3.99060420751648,1,1.84,3.58
408.9,0,4.4884,5.92681272327249,6.0009765625,6.17659505208333,2.88560999725788,2.88560999725788,0,3.99060420751648,1,1.84,3.58
409,0,4.4884,5.92000321623146,6.0009765625,6.17659505208333,2.85318050034786,2.85318050034786,0,3.99060420751648,1,1.84,3.58
409.1,0,4.4884,5.91318605805893,6.005859375,6.17659505208333,2.80071248341894,2.80071248341894,0,3.99060420751648,1,1.84,3.58
409.2,0,4.4884,5.90636208272823,6.0107421875,6.17659505208333,2.74739819991025,2.74739819991025,0,3.99060420751648,1,1.84,3.58
409.3,0,4.4884,5.89953210829833,6.0205078125,6.17659505208333,2.67370919485664,2.67370919485664,0,3.99060420751648,1,1.84,3.58
409.4,0,4.4884,5.89269693714876,6.0009765625,6.17659505208333,2.71602521096424,2.71602521096424,0,3.99060420751648,1,1.84,3.58
409.5,0,4.4884,5.88585735621135,5.986328125,6.17659505208333,2.73968106344002,2.73968106344002,0,3.99060420751648,1,1.84,3.58
409.6,0,4.4884,5.87901413719898,6.0205078125,6.17659505208333,2.56855648357532,2.56855648357532,0,3.99060420751648,1,1.84,3.58
409.7,0,4.4884,5.87216803683123,6.0009765625,6.17659505208333,2.60939252483325,2.60939252483325,0,3.99060420751648,1,1.84,3.58
409.8,0,4.4884,5.86531979705712,5.99609375,6.17659505208333,2.59251421893999,2.59251421893999,0,3.99060420751648,1,1.84,3.58
409.9,0,4.4884,5.8584701452748,6.015625,6.17659505208333,2.47783643510472,2.47783643510472,0,3.99060420751648,1,1.84,3.58
410,0,4.4884,5.85161979454843,5.9619140625,6.17659505208333,2.65427794236846,2.65427794236846,0,3.99060420751648,1,1.84,3.58
410.1,0,4.4884,5.84476944382205,5.986328125,6.17659505208333,2.52149969070636,2.52149969070636,0,3.99060420751648,1,1.84,3.58
410.2,0,4.4884,5.83791977813075,5.966796875,6.17659505208333,2.5623169202587,2.5623169202587,0,3.99060420751648,1,1.84,3.58
410.3,0,4.4884,5.8310714688089,6.0107421875,6.17659505208333,2.35012103619042,2.35012103619042,0,3.99060420751648,1,1.84,3.58
410.4,0,4.4884,5.82422517369566,6.0107421875,6.17659505208333,2.31015890542911,2.31015890542911,0,3.99060420751648,1,1.84,3.58
410.5,0,4.4884,5.81738153733781,5.9619140625,6.17659505208333,2.46504066903141,2.46504066903141,0,3.99060420751648,1,1.84,3.58
410.6,0,4.4884,5.81054119118975,5.966796875,6.17659505208333,2.4080307576778,2.4080307576778,0,3.99060420751648,1,1.84,3.58
410.7,0,4.4884,5.80370475381092,5.9814453125,6.17659505208333,2.31115336029575,2.31115336029575,0,3.99060420751648,1,1.84,3.58
410.8,0,4.4884,5.79687283106054,5.9765625,6.17659505208333,2.290915080186,2.290915080186,0,3.99060420751648,1,1.84,3.58
410.9,0,4.4884,5.79004601628979,5.9375,6.17659505208333,2.40727954427723,2.40727954427723,0,3.99060420751648,1,1.84,3.58
411,0,4.4884,5.78322489053135,5.95703125,6.17659505208333,2.29154826238375,2.29154826238375,0,3.99060420751648,1,1.84,3.58
411.1,0,4.4884,5.77641002268644,5.9375,6.17659505208333,2.33024734584134,2.33024734584134,0,3.99060420751648,1,1.84,3.58
411.2,0,4.4884,5.76960196970939,5.9130859375,6.17659505208333,2.38939508552117,2.38939508552117,0,3.99060420751648,1,1.84,3.58
411.3,0,4.4884,5.7628012767896,5.8984375,6.17659505208333,2.41074218609669,2.41074218609669,0,3.99060420751648,1,1.84,3.58
411.4,0,4.4884,5.75600847753124,5.9130859375,6.17659505208333,2.31548270343852,2.31548270343852,0,3.99060420751648,1,1.84,3.58
411.5,0,4.4884,5.74922409413037,5.9130859375,6.17659505208333,2.27734974763722,2.27734974763722,0,3.99060420751648,1,1.84,3.58
411.6,0,4.4884,5.74244863754976,5.8984375,6.17659505208333,2.29737134227892,2.29737134227892,0,3.99060420751648,1,1.84,3.58
411.7,0,4.4884,5.73568260769136,5.869140625,6.17659505208333,2.37657550247377,2.37657550247377,0,3.99060420751648,1,1.84,3.58
411.8,0,4.4884,5.72892649356636,5.8837890625,6.17659505208333,2.28161523476219,2.28161523476219,0,3.99060420751648,1,1.84,3.58
411.9,0,4.4884,5.7221807734631,5.888671875,6.17659505208333,2.22426072452378,2.22426072452378,0,3.99060420751648,1,1.84,3.58
412,0,4.4884,5.71544591511254,5.8740234375,6.17659505208333,2.24426066401397,2.24426066401397,0,3.99060420751648,1,1.84,3.58
412.1,0,4.4884,5.70872237585165,5.8642578125,6.17659505208333,2.24532858040329,2.24532858040329,0,3.99060420751648,1,1.84,3.58
412.2,0,4.4884,5.70201060278447,5.869140625,6.17659505208333,2.18806275756917,2.18806275756917,0,3.99060420751648,1,1.84,3.58
412.3,0,4.4884,5.69531103294104,5.859375,6.17659505208333,2.18862787664038,2.18862787664038,0,3.99060420751648,1,1.84,3.58
412.4,0,4.4884,5.68862409343421,5.8251953125,6.17659505208333,2.28711439091891,2.28711439091891,0,3.99060420751648,1,1.84,3.58
412.5,0,4.4884,5.68195020161421,5.849609375,6.17659505208333,2.15320258830433,2.15320258830433,0,3.99060420751648,1,1.84,3.58
412.6,0,4.4884,5.67528976522128,5.83984375,6.17659505208333,2.15388720059558,2.15388720059558,0,3.99060420751648,1,1.84,3.58
412.7,0,4.4884,5.66864318253604,5.8251953125,6.17659505208333,2.17437584092012,2.17437584092012,0,3.99060420751648,1,1.84,3.58
412.8,0,4.4884,5.66201084252798,5.8203125,6.17659505208333,2.15641908179041,2.15641908179041,0,3.99060420751648,1,1.84,3.58
412.9,0,4.4884,5.65539312500183,5.7763671875,6.17659505208333,2.29464834566277,2.29464834566277,0,3.99060420751648,1,1.84,3.58
413,0,4.4884,5.64879040074196,5.8056640625,6.17659505208333,2.14258176424839,2.14258176424839,0,3.99060420751648,1,1.84,3.58
413.1,0,4.4884,5.64220303165477,5.8251953125,6.17659505208333,2.0271261315766,2.0271261315766,0,3.99060420751648,1,1.84,3.58
413.2,0,4.4884,5.63563137090926,5.771484375,6.17659505208333,2.20287377893539,2.20287377893539,0,3.99060420751648,1,1.84,3.58
