time,spir_n,snimac1_n,snimac1_s_ls,snimac1_s_fmin
465.6,0,0.0180179077743293,4.35248086008004e-16,7.03088063278773e-08
465.7,0,-0.019430879367591,4.28679062094518e-16,6.98295830476413e-08
465.8,0,0.0131073126571553,4.22209181810983e-16,6.93536261427616e-08
465.9,0,-0.00481022448476498,4.15836948822556e-16,6.88809133496955e-08
466,0,0.00168630087331471,4.09560889377975e-16,6.84114225566481e-08
466.1,0,0.0179484512313944,4.03379551968709e-16,6.7945131802538e-08
466.2,0,-0.00647950257719258,3.97291506993263e-16,6.748201927597e-08
466.3,0,0.00489983528088711,3.91295346426538e-16,6.70220633142151e-08
466.4,0,0.0130239648056335,3.85389683494193e-16,6.65652424021968e-08
466.5,0,-0.00814878066962018,3.79573152351911e-16,6.61115351714848e-08
466.6,0,0.0129961821884595,3.73844407769514e-16,6.56609203992958e-08
466.7,0,-0.0146869799534608,3.68202124819841e-16,6.52133770075004e-08
466.8,0,-0.00656285042871444,3.62644998572321e-16,6.47688840616372e-08
466.9,0,-0.00657674173730142,3.57171743791175e-16,6.43274207699338e-08
467,0,-0.0179838622125551,3.51781094638171e-16,6.38889664823339e-08
467.1,0,-0.00334931602114204,3.46471804379861e-16,6.34535006895316e-08
467.2,0,-0.00499081149639569,3.41242645099243e-16,6.3021003022012e-08
467.3,0,-0.00174949447164933,3.36092407411772e-16,6.25914532490983e-08
467.4,0,0.00311942671976369,3.31019900185655e-16,6.21648312780057e-08
467.5,0,-0.00177727708882329,3.26023950266373e-16,6.17411171529011e-08
467.6,0,0.00146403993592307,3.21103402205354e-16,6.13202910539702e-08
467.7,0,-0.00831547637266391,3.16257117992746e-16,6.090233329649e-08
467.8,0,-0.00832936768125088,3.11483976794219e-16,6.04872243299081e-08
467.9,0,-0.00508805065650453,3.06782874691748e-16,6.00749447369284e-08
468,0,-0.00347433779842484,3.02152724428293e-16,5.96654752326024e-08
468.1,0,-0.00999864577367848,2.9759245515635e-16,5.92587966634276e-08
468.2,0,-0.00512972458226546,2.93101012190282e-16,5.88548900064514e-08
468.3,0,-0.0116540325575191,2.886773567624e-16,5.84537363683809e-08
468.4,0,0.00298051363389392,2.84320465782713e-16,5.80553169846998e-08
468.5,0,0.0176150598253069,2.80029331602319e-16,5.76596132187902e-08
468.6,0,-0.0084404981499467,2.75802961780352e-16,5.72666065610611e-08
