time,spir,snimac1,spir_n,snimac1_n
542.2,4,6.50390625,0,0.0184061029856677
542.3,4,6.4794921875,0,-0.00602781818130982
542.4,4,6.5087890625,0,0.0232491981517127
542.5,4,6.5234375,0,0.0378777769847352
542.6,4,6.552734375,0,0.0671547933177576
542.7,4,6.50390625,0,0.0183068096507801
542.8,4,6.46484375,0,-0.0207755490161974
542.9,4,6.484375,0,-0.00126415768317578
543,4,6.494140625,0,0.00848160864984671
543.1,4,6.4990234375,0,0.0133445624828692
543.2,4,6.5087890625,0,0.0230903288158917
543.3,4,6.5380859375,0,0.0523673451489142
543.4,4,6.4599609375,0,-0.0257775135180633
543.5,4,6.533203125,0,0.0474448153149591
543.6,4,6.5380859375,0,0.0523077691479816
543.7,4,6.533203125,0,0.0474050979810041
543.8,4,6.4990234375,0,0.0132055518140266
543.9,4,6.4794921875,0,-0.00634555685295091
544,4,6.474609375,0,-0.0112482280199284
544.1,4,6.5087890625,0,0.0229116008130941
544.2,4,6.5185546875,0,0.0326573671461166
544.3,4,6.5283203125,0,0.0424031334791382
544.4,4,6.5087890625,0,0.0228520248121606
544.5,4,6.4794921875,0,-0.00646470885481687
544.6,4,6.533203125,0,0.0472263699782056
544.7,4,6.533203125,0,0.0472065113112281
544.8,4,6.5087890625,0,0.0227725901442506
544.9,4,6.513671875,0,0.0276355439772731
545,4,6.4892578125,0,0.00320162281029557
545.1,4,6.474609375,0,-0.0114666733566819
545.2,4,6.5087890625,0,0.0226931554763405
545.3,4,6.4990234375,0,0.012907671809363
545.4,4,6.533203125,0,0.0470675006423855
545.5,4,6.484375,0,-0.00178048302459199
545.6,4,6.4697265625,0,-0.0164487791915695
545.7,4,6.5283203125,0,0.0421251121414521
545.8,4,6.5283203125,0,0.0421052534744746
545.9,4,6.533203125,0,0.0469682073074971
546,4,6.5234375,0,0.0371827236405196
546.1,4,6.4990234375,0,0.012748802473542
546.2,4,6.474609375,0,-0.0116851186934355
546.3,4,6.50390625,0,0.017591897639587
546.4,4,6.5087890625,0,0.0224548514726095
546.5,4,6.494140625,0,0.00778655530563199
546.6,4,6.46484375,0,-0.0215301783613455
546.7,4,6.4501953125,0,-0.036198474528323
546.8,4,6.4990234375,0,0.0126097918046995
546.9,4,6.5087890625,0,0.0223555581377219
547,4,6.50390625,0,0.0174528869707444
547.1,4,6.50390625,0,0.017433028303766
547.2,4,6.4794921875,0,-0.00700089286321148
547.3,4,6.484375,0,-0.002137939030189
547.4,4,6.513671875,0,0.0271390773028335
547.5,4,6.50390625,0,0.017353593635856
547.6,4,6.5185546875,0,0.0319821724688785
547.7,4,6.494140625,0,0.00754825130190095
547.8,4,6.4697265625,0,-0.0168856698650766
547.9,4,6.484375,0,-0.00225709103205407
548,4,6.513671875,0,0.0270199253009684
548.1,4,6.484375,0,-0.0022968083660091
548.2,4,6.494140625,0,0.00744895796701339
548.3,4,6.4599609375,0,-0.0267505881999641
548.4,4,6.494140625,0,0.00740924063305748
548.5,4,6.513671875,0,0.02692063196608
548.6,4,6.4892578125,0,0.00248671079910245
548.7,4,6.5087890625,0,0.0219981021321249
548.8,4,6.494140625,0,0.00732980596514743
548.9,4,6.484375,0,-0.00245567770183008
549,4,6.494140625,0,0.0072900886311924
549.1,4,6.4892578125,0,0.00238741746421489
549.2,4,6.50390625,0,0.0170159962972374
549.3,4,6.46484375,0,-0.0220663623697401
549.4,4,6.474609375,0,-0.0123205960367176
549.5,4,6.4599609375,0,-0.0269888922036952
549.6,4,6.4892578125,0,0.00228812412932733
549.7,4,6.494140625,0,0.00715107796234982
549.8,4,6.4794921875,0,-0.00751721820462858
549.9,4,6.4697265625,0,-0.0173027018716061
550,4,6.4599609375,0,-0.0270881855385836
550.1,4,6.50390625,0,0.0168372682944389
550.2,4,6.5234375,0,0.0363486596274614
550.3,4,6.4794921875,0,-0.00761651153951615
550.4,4,6.474609375,0,-0.0125191827064937
550.5,4,6.4794921875,0,-0.00765622887347117
550.6,4,6.4892578125,0,0.00208953745955132
550.7,4,6.494140625,0,0.0069524912925738
550.8,4,6.494140625,0,0.00693263262559629
550.9,4,6.50390625,0,0.0166783989586188
551,4,6.4453125,0,-0.0419352097083587
551.1,4,6.4697265625,0,-0.0175410058753371
551.2,4,6.494140625,0,0.00685319795768535
551.3,4,6.484375,0,-0.00293228570929216
551.4,4,6.4599609375,0,-0.0273662068762697
551.5,4,6.484375,0,-0.00297200304324718
551.6,4,6.455078125,0,-0.0322887367102247
551.7,4,6.4794921875,0,-0.00789453287720221
551.8,4,6.4501953125,0,-0.0372112665441797
551.9,4,6.4453125,0,-0.0421139377111572
552,4,6.4892578125,0,0.00181151612186525
552.1,4,6.42578125,0,-0.0616849050451123
552.2,4,6.4599609375,0,-0.0275250762120898
552.3,4,6.4990234375,0,0.0115175651209327
552.4,4,6.484375,0,-0.0031507310460448
552.5,4,6.4697265625,0,-0.0178190272130232
552.6,4,6.455078125,0,-0.0324873233800007
552.7,4,6.4501953125,0,-0.0373899945469782
552.8,4,6.4697265625,0,-0.0178786032139557
552.9,4,6.4892578125,0,0.00163278811906675
553,4,6.4599609375,0,-0.0276839455479108
553.1,4,6.494140625,0,0.00647588328511173
553.2,4,6.4404296875,0,-0.0472549128818658
553.3,4,6.416015625,0,-0.0716888340488433
553.4,4,6.4794921875,0,-0.00823213021582081
553.5,4,6.4453125,0,-0.0424316763827983
553.6,4,6.4697265625,0,-0.0180374725497758
553.7,4,6.4453125,0,-0.0424713937167533
553.8,4,6.4111328125,0,-0.0766709398837309
553.9,4,6.4794921875,0,-0.00833142355070926
554,4,6.4501953125,0,-0.0376481572176868
554.1,4,6.42578125,0,-0.0620820783846643
554.2,4,6.474609375,0,-0.0132738120516418
554.3,4,6.42578125,0,-0.0621217957186193
554.4,4,6.4306640625,0,-0.0572588418855968
554.5,4,6.4892578125,0,0.00131504944742566
554.6,4,6.4697265625,0,-0.0182360592195518
554.7,4,6.4599609375,0,-0.0280215428865294
554.8,4,6.46484375,0,-0.0231585890535069
554.9,4,6.4599609375,0,-0.0280612602204844
555,4,6.474609375,0,-0.0134326813874619
555.1,4,6.4453125,0,-0.0427494150544394
555.2,4,6.435546875,0,-0.0525348987214169
555.3,4,6.4697265625,0,-0.0183750698883953
555.4,4,6.4306640625,0,-0.0574574285553728
555.5,4,6.4501953125,0,-0.0379460372223503
555.6,4,6.4501953125,0,-0.0379658958893279
555.7,4,6.4697265625,0,-0.0184545045563054
555.8,4,6.40625,0,-0.0819509257232829
555.9,4,6.4794921875,0,-0.0087285968902604
556,4,6.455078125,0,-0.0331625180572379
556.1,4,6.46484375,0,-0.0234167517242154
556.2,4,6.435546875,0,-0.0527334853911929
556.3,4,6.474609375,0,-0.0136908440581704
556.4,4,6.4404296875,0,-0.047890390225148
556.5,4,6.4453125,0,-0.0430274363921255
556.6,4,6.42578125,0,-0.0625785450591039
556.7,4,6.474609375,0,-0.0137702787260814
556.8,4,6.4599609375,0,-0.0284385748930589
556.9,4,6.4599609375,0,-0.0284584335600364
557,4,6.4453125,0,-0.0431267297270139
557.1,4,6.416015625,0,-0.0724434633939914
557.2,4,6.4501953125,0,-0.0382836345609689
557.3,4,6.4306640625,0,-0.0578347432279465
557.4,4,6.455078125,0,-0.033440539394924
557.5,4,6.4697265625,0,-0.0188119605619015
557.6,4,6.3916015625,0,-0.096956819228879
557.7,4,6.42578125,0,-0.0627969903958565
557.8,4,6.4208984375,0,-0.067699661562834
557.9,4,6.455078125,0,-0.0335398327298115
558,4,6.435546875,0,-0.0530909413967899
558.1,4,6.40625,0,-0.0824076750637674
558.2,4,6.4306640625,0,-0.058013471230745
558.3,4,6.42578125,0,-0.0629161423977225
558.4,4,6.455078125,0,-0.0336391260647
558.5,4,6.435546875,0,-0.0531902347316775
558.6,4,6.4501953125,0,-0.038561655898655
558.7,4,6.40625,0,-0.0825268270656325
558.8,4,6.4404296875,0,-0.04836699823261
558.9,4,6.4453125,0,-0.0435040443995875
559,4,6.4599609375,0,-0.0288754655665651
559.1,4,6.416015625,0,-0.0728406367335426
559.2,4,6.4208984375,0,-0.0679776829005201
559.3,4,6.4306640625,0,-0.0582319165674976
559.4,4,6.42578125,0,-0.063134587734476
559.5,4,6.4306640625,0,-0.0582716339014535
559.6,4,6.4404296875,0,-0.048525867568431
559.7,4,6.4404296875,0,-0.0485457262354085
559.8,4,6.40625,0,-0.082745272402386
559.9,4,6.42578125,0,-0.0632338810693636
560,4,6.4111328125,0,-0.0779021772363411
560.1,4,6.4306640625,0,-0.0583907859033186
560.2,4,6.4501953125,0,-0.0388793945702961
560.3,4,6.4013671875,0,-0.0877273782372736
560.4,4,6.40625,0,-0.0828644244042511
560.5,4,6.416015625,0,-0.0731186580712286
560.6,4,6.4306640625,0,-0.0584900792382061
560.7,4,6.4501953125,0,-0.0389786879051837
560.8,4,6.42578125,0,-0.0634126090721621
560.9,4,6.3818359375,0,-0.10737778023914
561,4,6.3916015625,0,-0.0976320139061171
561.1,4,6.455078125,0,-0.0341753100730946
561.2,4,6.455078125,0,-0.0341951687400721
561.3,4,6.4599609375,0,-0.0293322149070496
561.4,4,6.416015625,0,-0.0732973860740271
561.5,4,6.3916015625,0,-0.0977313072410047
561.6,4,6.4111328125,0,-0.0782199159079822
561.7,4,6.4306640625,0,-0.0587085245749597
561.8,4,6.455078125,0,-0.0343143207419372
561.9,4,6.4111328125,0,-0.0782794919089147
562,4,6.396484375,0,-0.0929477880758922
562.1,4,6.4208984375,0,-0.0685535842428706
562.2,4,6.42578125,0,-0.0636906304098481
562.3,4,6.435546875,0,-0.0539448640768256
562.4,4,6.4404296875,0,-0.0490819102438032
562.5,4,6.396484375,0,-0.0930470814107807
562.6,4,6.396484375,0,-0.0930669400777582
562.7,4,6.474609375,0,-0.0149617987447357
562.8,4,6.435546875,0,-0.0540441574117132
562.9,4,6.46484375,0,-0.0247671410786907
563,4,6.416015625,0,-0.0736151247456682
563.1,4,6.42578125,0,-0.0638693584126457
563.2,4,6.455078125,0,-0.0345923420796233
563.3,4,6.435546875,0,-0.0541434507466008
563.4,4,6.455078125,0,-0.0346320594135783
563.5,4,6.42578125,0,-0.0639487930805567
563.6,4,6.3916015625,0,-0.0981483392475342
563.7,4,6.42578125,0,-0.0639885104145117
563.8,4,6.4111328125,0,-0.0786568065814892
563.9,4,6.455078125,0,-0.0347313527484667
564,4,6.474609375,0,-0.0152199614154442
564.1,4,6.42578125,0,-0.0640679450824218
564.2,4,6.4111328125,0,-0.0787362412493993
564.3,4,6.4208984375,0,-0.0689904749163768
564.4,4,6.4697265625,0,-0.0201822085833543
564.5,4,6.4453125,0,-0.0446161297503318
564.6,4,6.4208984375,0,-0.0690500509173093
564.7,4,6.4111328125,0,-0.0788355345842868
564.8,4,6.4111328125,0,-0.0788553932512643
564.9,4,6.435546875,0,-0.0544611894182427
565,4,6.4111328125,0,-0.0788951105852203
565.1,4,6.4111328125,0,-0.0789149692521978
565.2,4,6.4453125,0,-0.0447551404191753
565.3,4,6.4404296875,0,-0.0496578115861528
565.4,4,6.435546875,0,-0.0545604827531303
565.5,4,6.4208984375,0,-0.0692287789201078
565.6,4,6.435546875,0,-0.0546002000870853
565.7,4,6.455078125,0,-0.0350888087540628
565.8,4,6.4208984375,0,-0.0692883549210404
565.9,4,6.4013671875,0,-0.0888394635880179
566,4,6.4404296875,0,-0.0497968222549954
566.1,4,6.46484375,0,-0.0254026184219729
566.2,4,6.474609375,0,-0.0156568520889504
566.3,4,6.4453125,0,-0.0449735857559288
566.4,4,6.396484375,0,-0.0938215694229063
566.5,4,6.4404296875,0,-0.0498961155898838
566.6,4,6.474609375,0,-0.0157362867568613
566.7,4,6.46484375,0,-0.0255217704238389
566.8,4,6.42578125,0,-0.0646041290908164
566.9,4,6.4306640625,0,-0.0597411752577939
567,4,6.4013671875,0,-0.0890579089247714
567.1,4,6.4501953125,0,-0.0402496425917489
567.2,4,6.416015625,0,-0.0744491887587264
567.3,4,6.4599609375,0,-0.0305237349257039
567.4,4,6.4501953125,0,-0.0403092185926814
567.5,4,6.42578125,0,-0.064743139759659
567.6,4,6.42578125,0,-0.0647629984266374
567.7,4,6.435546875,0,-0.0550172320936149
567.8,4,6.4599609375,0,-0.0306230282605924
567.9,4,6.4404296875,0,-0.0501741369275699
568,4,6.4306640625,0,-0.0599596205945474
568.1,4,6.3916015625,0,-0.0990419792615249
568.2,4,6.4453125,0,-0.0453509004285024
568.3,4,6.4404296875,0,-0.0502535715954799
568.4,4,6.40625,0,-0.0844531177624575
568.5,4,6.4501953125,0,-0.040527663929435
568.6,4,6.4404296875,0,-0.0503131475964125
568.7,4,6.4453125,0,-0.04545019376339
568.8,4,6.435546875,0,-0.0552356774303675
568.9,4,6.46484375,0,-0.025958661097345
569,4,6.4208984375,0,-0.0699238322643234
569.1,4,6.416015625,0,-0.0748265034313009
569.2,4,6.416015625,0,-0.0748463620982784
569.3,4,6.4599609375,0,-0.030920908265256
569.4,4,6.4599609375,0,-0.0309407669322335
569.5,4,6.4306640625,0,-0.060257500599211
569.6,4,6.435546875,0,-0.0553945467661885
569.7,4,6.4501953125,0,-0.040765967933166
569.8,4,6.435546875,0,-0.0554342641001435
569.9,4,6.4404296875,0,-0.050571310267121
570,4,6.4453125,0,-0.0457083564340985
570.1,4,6.455078125,0,-0.0359625901010761
570.2,4,6.42578125,0,-0.0652793237680536
570.3,4,6.4404296875,0,-0.0506507449350311
570.4,4,6.4599609375,0,-0.0311393536020095
570.5,4,6.42578125,0,-0.065338899768987
570.6,4,6.4306640625,0,-0.0604759459359645
570.7,4,6.4306640625,0,-0.060495804602942
570.8,4,6.435546875,0,-0.0556328507699195
570.9,4,6.4794921875,0,-0.011707396936897
571,4,6.4697265625,0,-0.0214928806038746
571.1,4,6.455078125,0,-0.0361611767708521
571.2,4,6.4501953125,0,-0.0410638479378296
571.3,4,6.4208984375,0,-0.0703805816048071
571.4,4,6.4208984375,0,-0.0704004402717846
571.5,4,6.455078125,0,-0.0362406114387621
571.6,4,6.4794921875,0,-0.0118464076057396
571.7,4,6.4599609375,0,-0.0313975162727171
571.8,4,6.435546875,0,-0.0558314374396955
571.9,4,6.435546875,0,-0.0558512961066731
572,4,6.4599609375,0,-0.0314570922736506
572.1,4,6.4306640625,0,-0.0607738259406281
572.2,4,6.455078125,0,-0.0363796221076056
572.3,4,6.4453125,0,-0.0461651057745831
572.4,4,6.4208984375,0,-0.0705990269415606
572.5,4,6.435546875,0,-0.0559704481085381
572.6,4,6.4697265625,0,-0.0218106192755156
572.7,4,6.46484375,0,-0.0267132904424932
572.8,4,6.455078125,0,-0.0364987741094707
572.9,4,6.42578125,0,-0.0658155077764482
573,4,6.4404296875,0,-0.0511869289434257
573.1,4,6.46484375,0,-0.0267927251104041
573.2,4,6.4501953125,0,-0.0414610212773816
573.3,4,6.474609375,0,-0.0170668174443591
573.4,4,6.4306640625,0,-0.0610319886113366
573.5,4,6.4501953125,0,-0.0415205972783141
573.6,4,6.4404296875,0,-0.0513060809452917
573.7,4,6.46484375,0,-0.0269118771122692
573.8,4,6.474609375,0,-0.0171661107792467
573.9,4,6.4501953125,0,-0.0416000319462242
574,4,6.4208984375,0,-0.0709167656132017
574.1,4,6.4404296875,0,-0.0514053742801792
574.2,4,6.46484375,0,-0.0270111704471567
574.3,4,6.4697265625,0,-0.0221482166141342
574.4,4,6.4453125,0,-0.0465821377811118
574.5,4,6.484375,0,-0.00753949644809015
574.6,4,6.4306640625,0,-0.0612702926150677
574.7,4,6.4208984375,0,-0.0710557762820452
574.8,4,6.4794921875,0,-0.0124818849490227
574.9,4,6.484375,0,-0.0076189311160002
575,4,6.4404296875,0,-0.0515841022829777
575.1,4,6.435546875,0,-0.0564867734499552
575.2,4,6.455078125,0,-0.0369753821169327
575.3,4,6.4404296875,0,-0.0516436782839103
575.4,4,6.4599609375,0,-0.0321322869508878
575.5,4,6.474609375,0,-0.0175037081178653
575.6,4,6.4453125,0,-0.0468204417848428
575.7,4,6.455078125,0,-0.0370746754518203
575.8,4,6.484375,0,-0.00779765911879782
575.9,4,6.455078125,0,-0.0371143927857762
576,4,6.474609375,0,-0.0176030014527537
576.1,4,6.4990234375,0,0.00679120238026876
576.2,4,6.4501953125,0,-0.0420567812867088
576.3,4,6.435546875,0,-0.0567250774536863
576.4,4,6.4794921875,0,-0.0127996236206638
576.5,4,6.4892578125,0,-0.00305385728764129
576.6,4,6.4599609375,0,-0.0323705909546188
576.7,4,6.4990234375,0,0.00667205037840368
576.8,4,6.435546875,0,-0.0568243707885738
576.9,4,6.484375,0,-0.00801610445555134
577,4,6.494140625,0,0.00172966187747114
577.1,4,6.46484375,0,-0.0275870717895064
577.2,4,6.4599609375,0,-0.0324897429564839
577.3,4,6.4501953125,0,-0.0422752266234623
577.4,4,6.4697265625,0,-0.0227638352904398
577.5,4,6.4892578125,0,-0.00325244395741731
577.6,4,6.4599609375,0,-0.0325691776243948
577.7,4,6.4892578125,0,-0.00329216129137233
577.8,4,6.4501953125,0,-0.0423745199583498
577.9,4,6.4404296875,0,-0.0521600036253274
578,4,6.4697265625,0,-0.0228829872923049
578.1,4,6.4599609375,0,-0.0326684709592824
578.2,4,6.4697265625,0,-0.0229227046262599
578.3,4,6.4697265625,0,-0.0229425632932374
578.4,4,6.435546875,0,-0.0571421094602149
578.5,4,6.4404296875,0,-0.0522791556271924
578.6,4,6.494140625,0,0.00141192320582917
578.7,4,6.4501953125,0,-0.0425532479611483
578.8,4,6.474609375,0,-0.0181590441281259
578.9,4,6.4990234375,0,0.00623515970489663
579,4,6.4697265625,0,-0.0230815739620809
579.1,4,6.4697265625,0,-0.0231014326290584
579.2,4,6.4892578125,0,-0.00359004129603591
579.3,4,6.4697265625,0,-0.0231411499630134
579.4,4,6.46484375,0,-0.0280438211299909
579.5,4,6.4404296875,0,-0.0524777422969684
579.6,4,6.4453125,0,-0.047614788463946
579.7,4,6.4697265625,0,-0.0232205846309235
579.8,4,6.4892578125,0,-0.00370919329790098
579.9,4,6.4794921875,0,-0.0134946769648785
580,4,6.494140625,0,0.00113390186814311
580.1,4,6.4697265625,0,-0.0233000192988344
580.2,4,6.474609375,0,-0.0184370654658119
580.3,4,6.4892578125,0,-0.00380848663278943
580.4,4,6.494140625,0,0.00105446720023306
580.5,4,6.4892578125,0,-0.00384820396674446
580.6,4,6.455078125,0,-0.038047750133722
580.7,4,6.46484375,0,-0.0283019838006995
580.8,4,6.494140625,0,0.000975032532323006
580.9,4,6.4794921875,0,-0.0136932636346545
581,4,6.455078125,0,-0.038127184801632
581.1,4,6.4697265625,0,-0.0234986059686095
581.2,4,6.4501953125,0,-0.043049714635587
581.3,4,6.50390625,0,0.0106413641974354
581.4,4,6.4794921875,0,-0.013792556969543
581.5,4,6.4599609375,0,-0.0333436656365205
581.6,4,6.474609375,0,-0.018715086803498
581.7,4,6.4599609375,0,-0.0333833829704755
581.8,4,6.4404296875,0,-0.052934491637453
581.9,4,6.474609375,0,-0.0187746628044305
582,4,6.5087890625,0,0.015385166028592
582.1,4,6.4794921875,0,-0.0139315676383855
582.2,4,6.4501953125,0,-0.0432483013053631
582.3,4,6.4599609375,0,-0.0335025349723406
582.4,4,6.5087890625,0,0.0153057313606819
582.5,4,6.494140625,0,0.000637435193704405
582.6,4,6.484375,0,-0.00914804847327311
582.7,4,6.474609375,0,-0.0189335321402506
582.8,4,6.4306640625,0,-0.062898703307229
582.9,4,6.4599609375,0,-0.0336216869742065
583,4,6.4990234375,0,0.00542095435881595
583.1,4,6.50390625,0,0.0102839081918384
583.2,4,6.4990234375,0,0.00538123702486093
583.3,4,6.435546875,0,-0.0581151841421166
583.4,4,6.4453125,0,-0.0483694178090941
583.5,4,6.5087890625,0,0.0150872860239284
583.6,4,6.50390625,0,0.0101846148569509
583.7,4,6.5087890625,0,0.0150475686899734
583.8,4,6.494140625,0,0.000379272522995855
583.9,4,6.42578125,0,-0.0679999611439817
584,4,6.4697265625,0,-0.0240745073109592
584.1,4,6.4697265625,0,-0.0240943659779376
584.2,4,6.455078125,0,-0.0387626621449151
584.3,4,6.5185546875,0,0.0246940416881074
584.4,4,6.46484375,0,-0.0290367544788701
584.5,4,6.474609375,0,-0.0192909881458476
584.6,4,6.513671875,0,0.0197516531871749
584.7,4,6.4990234375,0,0.00508335702019735
584.8,4,6.5087890625,0,0.0148291233532198
584.9,4,6.4892578125,0,-0.00472198531375767
585,4,6.4404296875,0,-0.0535699689807352
585.1,4,6.4501953125,0,-0.0438242026477127
585.2,4,6.474609375,0,-0.0194299988146902
585.3,4,6.474609375,0,-0.0194498574816677
585.4,4,6.435546875,0,-0.0585322161486452
585.5,4,6.46484375,0,-0.0292551998156236
585.6,4,6.435546875,0,-0.0585719334826011
585.7,4,6.4892578125,0,-0.00488085464957866
585.8,4,6.4990234375,0,0.00486491168344383
585.9,4,6.4599609375,0,-0.0342174469835337
586,4,6.484375,0,-0.0098232431505112
586.1,4,6.435546875,0,-0.0586712268174887
586.2,4,6.46484375,0,-0.0293942104844662
586.3,4,6.474609375,0,-0.0196484441514437
586.4,4,6.484375,0,-0.00990267781842125
586.5,4,6.46484375,0,-0.0294537864853988
586.6,4,6.435546875,0,-0.0587705201523763
586.7,4,6.4501953125,0,-0.0441419413193538
586.8,4,6.4599609375,0,-0.0343961749863322
586.9,4,6.4892578125,0,-0.0051191586533097
587,4,6.4599609375,0,-0.0344358923202872
587.1,4,6.474609375,0,-0.0198073134872647
587.2,4,6.46484375,0,-0.0295927971542422
587.3,4,6.4306640625,0,-0.0637923433212197
587.4,4,6.4501953125,0,-0.0442809519881973
587.5,4,6.494140625,0,-0.000355498155174772
587.6,4,6.474609375,0,-0.0199066068221523
587.7,4,6.4794921875,0,-0.0150436529891298
587.8,4,6.4892578125,0,-0.00529788665610731
587.9,4,6.494140625,0,-0.000434932823084822
588,4,6.5087890625,0,0.0141936460099377
588.1,4,6.4892578125,0,-0.00535746265703985
588.2,4,6.4794921875,0,-0.0151429463240182
588.3,4,6.474609375,0,-0.0200456174909958
588.4,4,6.474609375,0,-0.0200654761579733
588.5,4,6.4990234375,0,0.00432872767504922
588.6,4,6.4990234375,0,0.0043088690080717
588.7,4,6.4794921875,0,-0.0152422396589058
588.8,4,6.4453125,0,-0.0494417858258833
588.9,4,6.46484375,0,-0.0299303944928608
589,4,6.4892578125,0,-0.00553619065983835
589.1,4,6.484375,0,-0.0104388618268159
589.2,4,6.494140625,0,-0.000693095493793372
589.3,4,6.484375,0,-0.0104785791607709
589.4,4,6.484375,0,-0.0104984378277484
589.5,4,6.4892578125,0,-0.00563548399472591
589.6,4,6.4892578125,0,-0.00565534266170431
589.7,4,6.50390625,0,0.00897323617131818
589.8,4,6.5234375,0,0.0284846275043407
589.9,4,6.4990234375,0,0.00405070633736315
590,4,6.494140625,0,-0.00085196482961436
590.1,4,6.5185546875,0,0.0235422390034081
590.2,4,6.4697265625,0,-0.0253057446635694
590.3,4,6.474609375,0,-0.0204427908305469
590.4,4,6.4794921875,0,-0.0155798369975244
590.5,4,6.474609375,0,-0.0204825081645019
590.6,4,6.50390625,0,0.00879450816852057
590.7,4,6.494140625,0,-0.000990975498456947
590.8,4,6.4697265625,0,-0.0254248966654345
590.9,4,6.4501953125,0,-0.044976005332412
591,4,6.4794921875,0,-0.0156989889993904
591.1,4,6.46484375,0,-0.0303672851663679
591.2,4,6.484375,0,-0.0108558938333454
591.3,4,6.4892578125,0,-0.00599294000032291
591.4,4,6.494140625,0,-0.00112998616730042
591.5,4,6.4990234375,0,0.00373296766572206
591.6,4,6.455078125,0,-0.0402322035012554
591.7,4,6.484375,0,-0.010955187168233
591.8,4,6.50390625,0,0.00855620416478953
591.9,4,6.4892578125,0,-0.00611209200218799
592,4,6.4990234375,0,0.0036336743308345
592.1,4,6.474609375,0,-0.020800246836143
592.2,4,6.4599609375,0,-0.0354685430031205
592.3,4,6.50390625,0,0.00845691082990108
592.4,4,6.513671875,0,0.0182026771629236
592.5,4,6.50390625,0,0.00841719349594605
592.6,4,6.4697265625,0,-0.0257823526710315
592.7,4,6.4794921875,0,-0.016036586338009
592.8,4,6.4697265625,0,-0.0258220700049865
592.9,4,6.474609375,0,-0.020959116171964
593,4,6.484375,0,-0.0112133498389415
593.1,4,6.484375,0,-0.011233208505919
593.2,4,6.4599609375,0,-0.0356671296728965
593.3,4,6.4453125,0,-0.050335425839874
593.4,4,6.474609375,0,-0.0210584095068516
593.5,4,6.4990234375,0,0.00333579432617093
593.6,4,6.5087890625,0,0.0130815606591934
593.7,4,6.4111328125,0,-0.084594548007785
593.8,4,6.4453125,0,-0.0504347191747625
593.9,4,6.484375,0,-0.01139207784174
594,4,6.474609375,0,-0.0211775615087175
594.1,4,6.474609375,0,-0.021197420175695
594.2,4,6.494140625,0,-0.00168602884267255
594.3,4,6.4697265625,0,-0.0261199500096501
594.4,4,6.4697265625,0,-0.0261398086766276
594.5,4,6.4794921875,0,-0.0163940423436051
594.6,4,6.474609375,0,-0.0212967135105826
594.7,4,6.4794921875,0,-0.0164337596775601
594.8,4,6.455078125,0,-0.0408676808445376
594.9,4,6.4404296875,0,-0.0555359770115151
595,4,6.4697265625,0,-0.0262589606784926
595.1,4,6.4990234375,0,0.00301805565452895
595.2,4,6.474609375,0,-0.0214158655124486
595.3,4,6.4892578125,0,-0.00678728667942607
595.4,4,6.4404296875,0,-0.0556352703464036
595.5,4,6.46484375,0,-0.0312410665133811
595.6,4,6.4697265625,0,-0.0263781126803586
595.7,4,6.4892578125,0,-0.00686672134733612
595.8,4,6.4794921875,0,-0.0166522050143136
595.9,4,6.4697265625,0,-0.0264376886812911
596,4,6.4794921875,0,-0.0166919223482687
596.1,4,6.494140625,0,-0.00206334351524617
596.2,4,6.484375,0,-0.0118488271822237
596.3,4,6.4501953125,0,-0.0460483733492012
596.4,4,6.4697265625,0,-0.0265369820161787
596.5,4,6.4794921875,0,-0.0167912156831571
596.6,4,6.4501953125,0,-0.0461079493501346
596.7,4,6.474609375,0,-0.0217137455171121
596.8,4,6.494140625,0,-0.00220235418408965
596.9,4,6.484375,0,-0.0119878378510672
597,4,6.4501953125,0,-0.0461873840180447
597.1,4,6.4794921875,0,-0.0169103676850222
597.2,4,6.474609375,0,-0.0218130388519997
597.3,4,6.484375,0,-0.0120672725189772
597.4,4,6.4697265625,0,-0.0267355686859547
597.5,4,6.4892578125,0,-0.00722417735293224
597.6,4,6.4501953125,0,-0.0463065360199097
597.7,4,6.46484375,0,-0.0316779571868873
597.8,4,6.474609375,0,-0.0219321908538657
597.9,4,6.484375,0,-0.0121864245208432
598,4,6.50390625,0,0.00732496681217931
598.1,4,6.4501953125,0,-0.0464058293547982
598.2,4,6.4794921875,0,-0.0171288130217757
598.3,4,6.4990234375,0,0.00238257831124677
598.4,4,6.5087890625,0,0.0121283446442693
598.5,4,6.4794921875,0,-0.0171883890227083
598.6,4,6.4990234375,0,0.00232300231031424
598.7,4,6.46484375,0,-0.0318765438566633
598.8,4,6.474609375,0,-0.0221307775236408
598.9,4,6.484375,0,-0.0123850111906183
599,4,6.5087890625,0,0.0120091926424042
599.1,4,6.50390625,0,0.00710652147542667
599.2,4,6.4892578125,0,-0.00756177469155173
599.3,4,6.474609375,0,-0.0222300708585292
599.4,4,6.5087890625,0,0.0119297579744932
599.5,4,6.46484375,0,-0.0320354131924843
599.6,4,6.4892578125,0,-0.00764120935946178
599.7,4,6.50390625,0,0.00698736947356071
599.8,4,6.46484375,0,-0.0320949891934168
599.9,4,6.484375,0,-0.0125835978603943
600,4,6.5087890625,0,0.0118106059726282
600.1,4,6.4990234375,0,0.00202512230565066
600.2,4,6.5087890625,0,0.0117708886386731
600.3,4,6.46484375,0,-0.0321942825283044
600.4,4,6.4453125,0,-0.0517453911952819
