time,y13_data,y23_data,y16_data,y26_data,y19_data,y29_data,y3n_model,y3f_model,y6n_model,y6f_model,y9n_model,y9f_model
224.7,0.859375,0.628255208333333,0.708821614583333,0.540364583333333,0.699869791666667,0.528971354166667,0.82680758999532,0.570630193289413,0.687254281607176,0.486151731341506,0.684340683316784,0.489237166980889
224.8,0.843098958333333,0.613606770833333,0.701497395833333,0.542805989583333,0.707194010416667,0.521647135416667,0.82680758999561,0.57063019329219,0.687254281607176,0.486151731341507,0.684340683316784,0.489237166980892
224.9,0.835774739583333,0.6005859375,0.72021484375,0.51513671875,0.702311197916667,0.530598958333333,0.826807589995896,0.570630193294941,0.687254281607176,0.486151731341507,0.684340683316784,0.489237166980895
225,0.843098958333333,0.623372395833333,0.71533203125,0.52978515625,0.704752604166667,0.5517578125,0.826807589996179,0.570630193297666,0.687254281607176,0.486151731341507,0.684340683316784,0.489237166980897
225.1,0.865071614583333,0.62255859375,0.716959635416667,0.541178385416667,0.729166666666667,0.538736979166667,0.826807589996459,0.570630193300365,0.687254281607176,0.486151731341507,0.684340683316784,0.4892371669809
225.2,0.85693359375,0.635579427083333,0.721842447916667,0.533854166666667,0.721028645833333,0.533040364583333,0.826807589996736,0.570630193303038,0.687254281607176,0.486151731341507,0.684340683316784,0.489237166980903
225.3,0.84716796875,0.616048177083333,0.712076822916667,0.531412760416667,0.692545572916667,0.53466796875,0.82680758999701,0.570630193305686,0.687254281607176,0.486151731341507,0.684340683316784,0.489237166980905
225.4,0.840657552083333,0.601399739583333,0.696614583333333,0.506998697916667,0.7080078125,0.520833333333333,0.826807589997281,0.570630193308309,0.687254281607176,0.486151731341507,0.684340683316784,0.489237166980908
225.5,0.833333333333333,0.613606770833333,0.70556640625,0.526529947916667,0.704752604166667,0.548502604166667,0.826807589997549,0.570630193310907,0.687254281607176,0.486151731341507,0.684340683316784,0.48923716698091
225.6,0.845540364583333,0.631510416666667,0.7275390625,0.545247395833333,0.709635416666667,0.550130208333333,0.826807589997814,0.570630193313481,0.687254281607176,0.486151731341507,0.684340683316784,0.489237166980913
225.7,0.856119791666667,0.620930989583333,0.709635416666667,0.548502604166667,0.713704427083333,0.54443359375,0.826807589998076,0.57063019331603,0.687254281607176,0.486151731341507,0.684340683316784,0.489237166980915
225.8,0.859375,0.61767578125,0.704752604166667,0.524088541666667,0.713704427083333,0.541178385416667,0.826807589998336,0.570630193318555,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980918
225.9,0.845540364583333,0.62255859375,0.7080078125,0.537109375,0.6982421875,0.535481770833333,0.826807589998593,0.570630193321056,0.687254281607176,0.486151731341508,0.684340683316784,0.48923716698092
226,0.835774739583333,0.615234375,0.703125,0.538736979166667,0.712890625,0.537923177083333,0.826807589998847,0.570630193323533,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980923
226.1,0.846354166666667,0.614420572916667,0.709635416666667,0.550944010416667,0.724283854166667,0.538736979166667,0.826807589999099,0.570630193325987,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980925
226.2,0.8544921875,0.629069010416667,0.724283854166667,0.536295572916667,0.72021484375,0.550130208333333,0.826807589999347,0.570630193328418,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980927
226.3,0.859375,0.63720703125,0.706380208333333,0.537109375,0.721028645833333,0.543619791666667,0.826807589999593,0.570630193330825,0.687254281607176,0.486151731341508,0.684340683316784,0.48923716698093
226.4,0.850423177083333,0.629069010416667,0.718587239583333,0.541178385416667,0.706380208333333,0.54443359375,0.826807589999837,0.57063019333321,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980932
226.5,0.845540364583333,0.614420572916667,0.6982421875,0.511881510416667,0.711263020833333,0.508626302083333,0.826807590000078,0.570630193335572,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980934
226.6,0.83251953125,0.60302734375,0.714518229166667,0.538736979166667,0.70068359375,0.528971354166667,0.826807590000316,0.570630193337912,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980936
226.7,0.839029947916667,0.618489583333333,0.731608072916667,0.542805989583333,0.7080078125,0.55419921875,0.826807590000551,0.570630193340229,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980938
226.8,0.84716796875,0.638834635416667,0.72509765625,0.542805989583333,0.724283854166667,0.5322265625,0.826807590000785,0.570630193342525,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980941
226.9,0.85205078125,0.638020833333333,0.7080078125,0.537109375,0.716145833333333,0.536295572916667,0.826807590001015,0.570630193344798,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980943
227,0.84228515625,0.621744791666667,0.69580078125,0.5322265625,0.693359375,0.530598958333333,0.826807590001244,0.570630193347051,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980945
227.1,0.831705729166667,0.609537760416667,0.711263020833333,0.524088541666667,0.712076822916667,0.533854166666667,0.826807590001469,0.570630193349282,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980947
227.2,0.852864583333333,0.63232421875,0.718587239583333,0.537109375,0.72998046875,0.538736979166667,0.826807590001693,0.570630193351491,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980949
227.3,0.85693359375,0.61279296875,0.729166666666667,0.546061197916667,0.706380208333333,0.540364583333333,0.826807590001914,0.57063019335368,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980951
227.4,0.863444010416667,0.618489583333333,0.716145833333333,0.528157552083333,0.7080078125,0.545247395833333,0.826807590002133,0.570630193355848,0.687254281607176,0.486151731341508,0.684340683316784,0.489237166980953
227.5,0.83740234375,0.630696614583333,0.711263020833333,0.533854166666667,0.703125,0.54443359375,0.826807590002349,0.570630193357996,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980955
227.6,0.836588541666667,0.619303385416667,0.697428385416667,0.52490234375,0.708821614583333,0.533040364583333,0.826807590002563,0.570630193360123,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980957
227.7,0.841471354166667,0.609537760416667,0.7177734375,0.528157552083333,0.699869791666667,0.550944010416667,0.826807590002774,0.57063019336223,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980959
227.8,0.84228515625,0.628255208333333,0.723470052083333,0.546875,0.719401041666667,0.536295572916667,0.826807590002984,0.570630193364317,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980961
227.9,0.847981770833333,0.64208984375,0.72021484375,0.536295572916667,0.703125,0.547688802083333,0.826807590003191,0.570630193366385,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980962
228,0.85205078125,0.628255208333333,0.704752604166667,0.52978515625,0.7080078125,0.547688802083333,0.826807590003396,0.570630193368432,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980964
228.1,0.839029947916667,0.633138020833333,0.708821614583333,0.530598958333333,0.696614583333333,0.526529947916667,0.826807590003599,0.570630193370461,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980966
228.2,0.821940104166667,0.596516927083333,0.711263020833333,0.520833333333333,0.706380208333333,0.5322265625,0.826807590003799,0.57063019337247,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980968
228.3,0.857747395833333,0.615234375,0.72021484375,0.540364583333333,0.728352864583333,0.546061197916667,0.826807590003998,0.57063019337446,0.687254281607176,0.486151731341509,0.684340683316784,0.48923716698097
228.4,0.847981770833333,0.633951822916667,0.724283854166667,0.548502604166667,0.725911458333333,0.538736979166667,0.826807590004194,0.570630193376431,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980971
228.5,0.862630208333333,0.625813802083333,0.724283854166667,0.535481770833333,0.711263020833333,0.54931640625,0.826807590004388,0.570630193378383,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980973
228.6,0.845540364583333,0.621744791666667,0.70556640625,0.519205729166667,0.7080078125,0.542805989583333,0.826807590004581,0.570630193380317,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980975
228.7,0.82763671875,0.6103515625,0.70556640625,0.524088541666667,0.690104166666667,0.515950520833333,0.826807590004771,0.570630193382233,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980977
228.8,0.8349609375,0.604654947916667,0.72021484375,0.524088541666667,0.721028645833333,0.530598958333333,0.826807590004959,0.57063019338413,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980978
228.9,0.84716796875,0.62255859375,0.725911458333333,0.546061197916667,0.713704427083333,0.542805989583333,0.826807590005145,0.57063019338601,0.687254281607176,0.486151731341509,0.684340683316784,0.48923716698098
229,0.859375,0.638834635416667,0.72998046875,0.52490234375,0.697428385416667,0.553385416666667,0.826807590005329,0.570630193387872,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980982
229.1,0.859375,0.623372395833333,0.7177734375,0.521647135416667,0.697428385416667,0.533854166666667,0.826807590005511,0.570630193389716,0.687254281607176,0.486151731341509,0.684340683316784,0.489237166980983
229.2,0.853678385416667,0.614420572916667,0.71044921875,0.528157552083333,0.69091796875,0.53955078125,0.826807590005691,0.570630193391542,0.687254281607176,0.48615173134151,0.684340683316784,0.489237166980985
229.3,0.836588541666667,0.614420572916667,0.701497395833333,0.53955078125,0.716145833333333,0.537923177083333,0.826807590005869,0.570630193393352,0.687254281607176,0.48615173134151,0.684340683316784,0.489237166980986
229.4,0.848795572916667,0.62255859375,0.732421875,0.538736979166667,0.72021484375,0.552571614583333,0.826807590006046,0.570630193395144,0.687254281607176,0.48615173134151,0.684340683316784,0.489237166980988
